time,mode,thresh_area,thresho_tot,exposure,shutter_angle
2024-11-01 00:24:28.854860,231389,331356,74920402523.01363,120,1.669921875
2024-11-01 00:25:53.471350,238208,331356,74938186172.90005,120,1.58203125
2024-11-01 00:27:17.239285,220709,331356,74923393908.55927,120,1.58203125
2024-11-01 00:28:41.431435,237516,331356,74257840423.77478,120,1.58203125
2024-11-01 00:30:05.623710,239483,331356,74848247493.34256,120,1.58203125
2024-11-01 00:31:32.742995,213744,331356,74861790124.50491,120,1.58203125
2024-11-01 00:33:02.215145,236384,331356,73788877554.16052,120,1.58203125
2024-11-01 00:34:31.687430,239014,331356,74759752622.94403,120,1.58203125
2024-11-01 00:36:01.159590,239487,331356,74801055471.03348,120,1.58203125
2024-11-01 00:37:30.631875,220271,331356,74804587571.39108,120,1.58203125
2024-11-01 00:39:00.104160,223056,331356,74760240240.09169,120,1.58203125
2024-11-01 00:40:29.576320,237763,331356,74765077736.40247,120,1.58203125
2024-11-01 00:41:59.486050,239936,331356,74798293123.49872,120,1.58203125
2024-11-01 00:43:28.520765,231589,331356,73597095503.89699,120,1.58203125
2024-11-01 00:44:57.993050,233402,331356,74753138752.67035,120,1.58203125
2024-11-01 00:46:27.465335,215476,331356,73517317011.96239,120,1.58203125
2024-11-01 00:47:56.937495,237719,331356,74782193841.51842,120,1.58203125
2024-11-01 00:49:26.409780,243367,331356,74790327338.49042,120,1.58203125
2024-11-01 00:50:55.882055,229415,331356,73542729477.35114,120,1.58203125
2024-11-01 00:52:25.354340,222468,331356,74735669676.62344,120,1.58203125
2024-11-01 00:53:54.826500,211868,331356,74830021065.90396,120,1.58203125
2024-11-01 00:55:24.298785,238286,331356,73932956446.13887,120,1.58203125
2024-11-01 00:56:53.771070,231927,331356,74801341266.95421,120,1.58203125
2024-11-01 00:58:23.241230,238860,331356,74814390827.80069,120,1.58203125
2024-11-01 00:59:52.713515,234443,331356,74796839446.23941,120,1.58203125
2024-11-01 01:01:21.962800,242938,331356,74811816639.1041,120,1.58203125
2024-11-01 01:02:51.178960,217749,331356,74847481500.47177,120,1.58203125
2024-11-01 01:04:20.395245,210930,331356,74881641140.70523,120,1.58203125
2024-11-01 01:05:49.675520,235344,331356,73893071688.69577,120,1.58203125
2024-11-01 01:07:18.923680,212334,331356,74846288312.36499,120,1.58203125
2024-11-01 01:08:48.171965,209936,331356,74939972128.8901,120,1.58203125
2024-11-01 01:10:17.452125,236357,331356,74909911619.4126,120,1.58203125
2024-11-01 01:11:46.700410,230090,331356,74898545221.99371,120,1.58203125
2024-11-01 01:13:15.948695,217899,331356,74848030559.88318,120,1.58203125
