Date time,Threshold 1 count,Threshold 1 area,Threshold 2 count,Threshold 2 area
2024-10-08T23:00:28.722,108685847.63483566,34469,24881812.548016906,7454
2024-10-08T23:00:28.722,108685847.63483566,34469,24881812.548016906,7454
2024-10-08T23:02:05.684,110585112.47963604,35032,27346641.186247483,8204
2024-10-08T23:03:42.644,112453456.04255565,35638,27797283.00118663,8338
2024-10-08T23:05:19.673,111519932.19890845,35323,27660603.985066682,8295
2024-10-08T23:06:56.664,111231812.9572911,35257,27678108.628941566,8309
2024-10-08T23:08:33.657,113699789.84433961,36052,26357001.10131111,7889
2024-10-08T23:10:10.708,113554074.30771619,36018,25715576.468689695,7704
2024-10-08T23:11:47.675,110406599.20370066,34999,26615591.824444573,7967
2024-10-08T23:13:24.666,113913060.05522852,36113,25556752.449640896,7650
2024-10-08T23:15:01.685,116114519.13321464,36825,26592245.878037523,7967
2024-10-08T23:16:38.646,117844718.05458024,37309,29960259.55747612,8972
2024-10-08T23:18:15.606,117600467.97773644,37300,27109980.37207689,8130
2024-10-08T23:19:52.598,111923711.86716352,35523,25653969.057944722,7707
2024-10-08T23:21:29.559,115086909.92566758,36428,28992765.93217728,8686
2024-10-08T23:23:06.519,114410765.07681103,36249,27937633.806095682,8380
2024-10-08T23:24:43.509,112795676.36734942,35765,26816120.74951635,8047
2024-10-08T23:26:20.470,113883461.67900917,36058,28251428.40314043,8463
2024-10-08T23:27:57.430,109705843.23433718,34776,25859048.971875813,7760
2024-10-08T23:29:34.390,111495994.17487665,35376,25061684.93589621,7529
2024-10-08T23:31:11.349,109913710.35719225,34841,26275321.062019613,7884
2024-10-08T23:32:48.310,111950410.70272991,35445,27085506.455631368,8104
2024-10-08T23:34:25.270,111286307.45859355,35272,25596964.050579585,7679
2024-10-08T23:36:02.230,111407647.16875388,35271,28363571.784176923,8510
2024-10-08T23:37:39.190,115284237.48344325,36520,29092658.630876593,8729
2024-10-08T23:39:16.151,107077447.37557116,33962,25289710.948658112,7594
2024-10-08T23:40:53.111,113775065.7383697,36094,27038404.907186337,8115
2024-10-08T23:42:30.701,114107326.27645597,36224,25247177.820908118,7570
2024-10-08T23:44:07.314,108809908.85590614,34553,24084588.737377554,7227
2024-10-08T23:45:44.236,112618178.9006143,35734,26418993.504226774,7939
2024-10-08T23:47:20.983,109274067.8414796,34682,24371892.476398423,7322
2024-10-08T23:48:57.944,110612090.15019615,35060,26283100.23072348,7886
2024-10-08T23:50:34.936,105992079.95434903,33606,24427246.857275795,7347
2024-10-08T23:52:11.928,110278822.27961454,34984,24820659.941713825,7451
2024-10-08T23:53:48.889,111230710.39829268,35263,26756720.599345945,8026
2024-10-08T23:55:25.881,111236634.86118574,35287,26208216.679207075,7884
2024-10-08T23:57:02.873,111774401.35475618,35503,24313387.374403644,7303
2024-10-08T23:58:39.866,110607592.26383668,35109,25438759.00035808,7645
2024-10-09T00:00:16.823,110293222.95697024,35013,25354088.71179603,7624
2024-10-09T00:01:53.783,108504109.2540034,34443,23487955.224821944,7045
2024-10-09T00:03:30.743,110353679.40534532,35014,24467898.036656633,7349
2024-10-09T00:05:07.704,106274273.99432267,33798,20819525.413914464,6262
2024-10-09T00:06:44.664,108538341.36175911,34484,21538868.781357095,6465
2024-10-09T00:08:21.624,108780695.82719862,34567,21998646.016873088,6619
2024-10-09T00:09:58.585,106439957.22718194,33837,21154262.362737134,6361
2024-10-09T00:11:35.614,108647924.4643866,34520,22425702.13334338,6741
2024-10-09T00:13:12.704,109166159.80646887,34664,22894367.66440774,6868
2024-10-09T00:14:49.790,108841741.42449713,34593,21970339.293286353,6605
2024-10-09T00:16:26.879,103239133.26776882,32842,19874880.64782845,5969
2024-10-09T00:18:03.967,108788465.95243758,34547,23141009.155381877,6959
2024-10-09T00:19:41.549,107331901.57738008,34122,21533526.03278756,6486
2024-10-09T00:21:18.143,110837163.12907541,35213,22844688.30408284,6862
2024-10-09T00:22:55.232,111416534.2372935,35360,24375550.680987082,7319
2024-10-09T00:24:32.320,109628460.98834053,34823,23099242.36289619,6936
2024-10-09T00:26:09.408,113991566.7170986,36185,25317809.113603525,7593
2024-10-09T00:27:46.496,109673107.98476213,34835,24110193.664100274,7240
2024-10-09T00:29:23.584,109834522.08953078,34915,22703800.864562545,6828
2024-10-09T00:31:00.709,111356342.76204008,35390,22927575.483177394,6889
2024-10-09T00:32:37.793,108672533.65023543,34519,24049953.55700827,7229
2024-10-09T00:34:14.881,114925522.90943053,36457,25839797.030724656,7754
2024-10-09T00:35:51.970,111017991.2617156,35272,22758649.507989723,6841
2024-10-09T00:37:29.580,116841760.31576048,37080,26805497.129700053,8062
2024-10-09T00:39:06.145,115177480.94170532,36469,28406400.620324917,8529
