1.343263590876812678e-02
1.860138014779769491e-02
1.946873722382350819e-02
1.964912671006236247e-02
2.138899440583846498e-02
2.366239355261144650e-02
2.568484575281730631e-02
3.816380485698188385e-02
3.849424361381649506e-02
4.253687961209096785e-02
4.569426080950212549e-02
4.924910551268685266e-02
5.720732615953658812e-02
5.819755869319723218e-02
5.826992087829613309e-02
7.642826862446498726e-02
7.674693431825620193e-02
1.050103414330151586e-01
1.057490299977339593e-01
1.140891573998957520e-01
1.160778354315592509e-01
1.192451914909925803e-01
1.324742941713490663e-01
1.483325942108636442e-01
1.832110686669119748e-01
1.868683831578403787e-01
1.998927443281068583e-01
2.367738947811358352e-01
2.444918864559322558e-01
2.455533987869728818e-01
2.522313592387385173e-01
2.587505151832125150e-01
2.906141324208028065e-01
2.922536912121211916e-01
3.181053716194998660e-01
3.208905145462699338e-01
3.523139707109512742e-01
3.601012184537997762e-01
3.735734222669490068e-01
3.815751618005844281e-01
3.824266363936060786e-01
4.028405480208255285e-01
4.057954292213487579e-01
4.297874452265229572e-01
4.466560490451257914e-01
4.492889920243409718e-01
4.585907658039980461e-01
4.630317758830463926e-01
4.705133258815334951e-01
4.794647428075766715e-01
5.082789719273806961e-01
5.433108972829625571e-01
5.639263419514540798e-01
5.653109747657938389e-01
5.772850779454427039e-01
5.816655687408637254e-01
5.876446374070170009e-01
5.994217543799424952e-01
6.325985169799404062e-01
6.497367459900763587e-01
6.885304733107463493e-01
6.942528371216141192e-01
6.970072342540507560e-01
7.067713039675381781e-01
7.128010110656834986e-01
7.874997558910842299e-01
8.199378718622931661e-01
8.318995610621767733e-01
8.337241618040721614e-01
8.677462663865082027e-01
9.212819097228305276e-01
9.939628639927444720e-01
1.036112628893953724e+00
1.054128103119530202e+00
1.069405540155099255e+00
1.069409190842592228e+00
1.104328825013555226e+00
1.128542734480418863e+00
1.159620194040077212e+00
1.160167403019768839e+00
1.198161164132428347e+00
1.209127068945505812e+00
1.212241152933104305e+00
1.252477405087011331e+00
1.296714511968630079e+00
1.369174422565666127e+00
1.451009245036498196e+00
1.461815988630542851e+00
1.479047455788181864e+00
1.505923080446752493e+00
1.565530686690083773e+00
1.616734688827510924e+00
1.685309772086505120e+00
1.697380412419944085e+00
1.697795921862816249e+00
1.734844924442368264e+00
1.816671127616991344e+00
1.828269852538261908e+00
1.931536786252180171e+00
2.025703566524742705e+00
2.289833023019511415e+00
2.543558569562747618e+00
2.977433030412475201e+00
