Time,Total,Mode,Bright_count,Bright_area,Area,Exposure
2024-11-01 12:14:13.580995,1023336320,3088,204031,683488192,317526,2000
2024-11-01 12:15:37.581135,1023808616.5724,3080.5,211624,706818048.372384,317526,2000
2024-11-01 12:17:01.581410,1022600166.48927,3120.5,175909,595262086.274212,317526,2000
2024-11-01 12:18:25.581685,1024456528.45819,3122.5,180593,610615414.081785,317526,2000
2024-11-01 12:19:49.582835,1023761748.61922,3123,177948,602007346.196317,317526,2000
2024-11-01 12:21:13.582235,1023736316.1295,3107.5,190650,641776393.513451,317526,2000
2024-11-01 12:22:37.582385,1026446589.25293,3115.5,193899,652949896.57927,317526,2000
2024-11-01 12:24:01.582785,1024534781.7982,3116.5,186600,629419510.160784,317526,2000
2024-11-01 12:25:25.582935,1028567514.89314,3119,192550,650532456.896789,317526,2000
2024-11-01 12:26:49.583210,1030731161.21237,3136.5,182937,622089673.077936,317526,2000
2024-11-01 12:28:13.583485,1029853266.80125,3128,188296,638185926.012246,317526,2000
2024-11-01 12:29:37.584635,1029574358.55349,3145.5,172848,589335961.048605,317526,2000
2024-11-01 12:31:01.774910,1028724623.32411,3134.5,179941,611386208.115177,317526,2000
2024-11-01 12:32:26.631850,1027397518.03134,3160.5,155587,533820754.622111,317526,2000
2024-11-01 12:33:50.350460,1028201030.66488,3141,174294,593134628.720699,317526,2000
2024-11-01 12:35:14.637610,1027499982.47638,3136,175711,597051130.136357,317526,2000
2024-11-01 12:36:38.926010,1027210807.7579,3119.5,190607,643581934.536139,317526,2000
2024-11-01 12:38:03.215160,1026567453.37364,3113.5,192012,647337470.837949,317526,2000
2024-11-01 12:39:27.502435,1023688826.19178,3107,191894,645195065.02497,317526,2000
2024-11-01 12:40:51.790710,1025742020.94126,3136.5,172524,586283821.870752,317526,2000
2024-11-01 12:42:16.789850,1024793209.7492,3115.5,187160,631092707.493238,317526,2000
2024-11-01 12:43:40.368135,1024728718.83827,3130.5,174477,591456248.645286,317526,2000
2024-11-01 12:45:04.655410,1023402798.32445,3111,187751,632402095.902666,317526,2000
2024-11-01 12:46:28.943810,1024060789.57032,3114.5,185178,624700308.043487,317526,2000
2024-11-01 12:47:53.232960,1025911117.31532,3130,178907,606087018.797872,317526,2000
2024-11-01 12:49:17.520235,1025458820.59499,3128,177701,601872309.309886,317526,2000
2024-11-01 12:50:41.808385,1023999104.89622,3113,186904,630062040.990871,317526,2000
2024-11-01 12:52:06.977850,1026967975.15366,3102,203875,684360603.792514,317526,2000
2024-11-01 12:53:30.384935,1028545023.26092,3141.5,174744,594332984.164559,317526,2000
2024-11-01 12:54:54.673210,1028882878.02292,3100,211742,709925075.985996,317526,2000
2024-11-01 12:56:18.961360,1027370702.41148,3128,182581,618360049.003518,317526,2000
2024-11-01 12:57:43.254760,1025126665.80472,3076,220084,733384635.668407,317526,2000
2024-11-01 12:59:07.538035,1028940149.74083,3115.5,199873,672958111.432896,317526,2000
2024-11-01 13:00:31.890185,1029141864.19957,3118,198990,670560215.015853,317526,2000
2024-11-01 13:01:56.432460,1029264621.97898,3136,181056,614603093.970316,317526,2000
2024-11-01 13:03:20.975610,1031178010.22349,3124.5,196256,663030264.108596,317526,2000
2024-11-01 13:04:45.520010,1037595822.62001,3161.5,185309,632702551.870427,317526,2000
2024-11-01 13:06:10.652850,1037276070.76129,3168.5,178287,610632365.84078,317526,2000
2024-11-01 13:12:58.577390,1040076056.40262,3183.5,168085,579896970.916058,317526,2000
2024-11-01 13:14:23.153540,1034772853.17798,3147.5,186000,633823411.403689,317526,2000
2024-11-01 13:15:47.730815,1030920803.99623,3146.5,177108,603555292.145329,317526,2000
2024-11-01 13:17:12.306215,1032293144.32271,3121.5,203416,686480009.232764,317526,2000
2024-11-01 13:18:36.882365,1031427360.70763,3118.5,201004,678419711.771882,317526,2000
2024-11-01 13:20:01.459640,1031904124.50125,3165.5,165211,566108238.093527,317526,2000
2024-11-01 13:21:26.359150,1032791158.88103,3165.5,169279,579310964.34963,317526,2000
2024-11-01 13:22:50.579065,1030488549.58132,3145.5,179211,609428631.281162,317526,2000
2024-11-01 13:24:15.124340,1031080415.76923,3149.5,179512,610439433.203802,317526,2000
2024-11-01 13:25:39.668615,1030417269.27265,3148,176204,599999848.305949,317526,2000
2024-11-01 13:27:04.211765,1032758460.27826,3151,181295,617040573.705139,317526,2000
2024-11-01 13:28:28.756040,1032801790.25677,3160,173612,592985731.252178,317526,2000
2024-11-01 13:29:53.301315,1036074916.35662,3154.5,186814,636488306.165559,317526,2000
2024-11-01 13:31:18.346500,1035347296.89978,3155,183665,626306335.586494,317526,2000
2024-11-01 13:32:42.804740,1036980276.85564,3160,186529,635912530.796313,317526,2000
2024-11-01 13:34:07.635015,1036799748.80027,3164.5,180424,616720706.39202,317526,2000
2024-11-01 13:35:32.435165,1037528732.8367,3133.5,207181,701626949.586419,317526,2000
2024-11-01 13:36:57.270450,1038646129.95242,3183,170079,584623798.659397,317526,2000
2024-11-01 13:38:22.997250,1039900720.13636,3173.5,183779,629130010.390108,317526,2000
2024-11-01 13:39:46.900000,1037738717.10393,3162,185984,634933140.068039,317526,2000
2024-11-01 13:41:11.731150,1035637901.62169,3162.5,177347,606067136.337194,317526,2000
2024-11-01 13:42:36.564425,1033461811.87658,3127.5,202446,683957908.917756,317526,2000
2024-11-01 13:44:03.668700,1046115778.06012,3217,163643,568844292.917926,317526,2000
2024-11-01 13:45:28.499975,1041114987.39653,3182.5,178073,612239495.769279,317526,2000
2024-11-01 13:46:53.333135,1040595909.20129,3162,192239,656963312.437683,317526,2000
2024-11-01 13:48:18.165410,1044807839.63542,3202,172416,596553107.681702,317526,2000
2024-11-01 13:49:42.996685,1044478174.95046,3193,177462,612000813.859414,317526,2000
2024-11-01 13:51:07.828960,1050426184.2369,3195,192417,663499641.830966,317526,2000
2024-11-01 13:52:32.662235,1050058185.53128,3188.5,196330,675899246.488897,317526,2000
2024-11-01 13:53:57.462260,1046730807.46488,3177.5,194756,668716164.895367,317526,2000
2024-11-01 13:55:22.265535,1045486011.18358,3188.5,184386,634810754.250971,317526,2000
2024-11-01 13:56:47.628100,1047748904.64874,3206,175319,607208437.117048,317526,2000
2024-11-01 13:58:11.863085,1047718158.91961,3217,167213,581282653.503799,317526,2000
2024-11-01 13:59:36.662235,1050850894.41912,3189,198653,683762400.435857,317526,2000
2024-11-01 14:01:01.654510,1052380602.74774,3176,210668,722814582.426945,317526,2000
2024-11-01 14:02:26.742795,1048765083.40821,3224.5,161704,563940129.449366,317526,2000
2024-11-01 14:03:51.830070,1046557960.93134,3204,173849,601883707.494589,317526,2000
2024-11-01 14:05:16.885220,1045765291.25905,3211.5,163225,567315749.844367,317526,2000
2024-11-01 14:06:41.941370,1044064411.73927,3186,178645,615696442.705302,317526,2000
2024-11-01 14:08:06.997645,1044004634.08157,3171.5,188606,647608296.320971,317526,2000
2024-11-01 14:09:32.539200,1041484886.29603,3156,198489,677641381.630931,317526,2000
2024-11-01 14:10:57.174195,1040494057.39615,3197.5,160243,555530330.125042,317526,2000
2024-11-01 14:12:22.230470,1043756884.38357,3176,185441,637457777.971284,317526,2000
2024-11-01 14:13:47.317630,1044831597.26453,3185,183978,633553939.902008,317526,2000
2024-11-01 14:15:12.406780,1050770529.67593,3172,209423,718261284.527605,317526,2000
2024-11-01 14:16:37.495055,1048208340.56136,3213,169735,589785959.81808,317526,2000
2024-11-01 14:18:02.582330,1048244480.56078,3196,183959,635382385.242131,317526,2000
2024-11-01 14:19:27.671605,1046664065.73904,3178.5,194381,667779596.598205,317526,2000
2024-11-01 14:20:52.759755,1047090893.99498,3201.5,176090,609703051.435868,317526,2000
2024-11-01 14:22:17.847030,1043297365.84845,3191,172166,594781381.258718,317526,2000
2024-11-01 14:23:42.936190,1042077807.68787,3187,171479,592405479.051596,317526,2000
2024-11-01 14:34:43.579850,1064080293.12303,3252,171747,606491366.956061,317526,2000
2024-11-01 14:36:19.761280,1060457159.35047,3225.5,181552,636348579.061926,317526,2000
2024-11-01 14:37:56.465450,1055766600.95456,3146,229406,785709152.45387,317526,2000
2024-11-01 14:39:33.170755,1055325354.45216,3205.5,187750,652690055.569203,317526,2000
2024-11-01 14:41:09.874050,1053986302.35529,3155.5,220036,754643976.859324,317526,2000
2024-11-01 14:42:46.577220,1055686856.13834,3212.5,182549,636190241.04528,317526,2000
2024-11-01 14:44:23.249515,1055558812.2811,3212,184123,641094176.776462,317526,2000
2024-11-01 14:45:59.920810,1052051840,3165,207725,714668928,317526,2000
2024-11-01 14:47:36.593990,1053213952,3198,186188,647105024,317526,2000
2024-11-01 14:49:13.298285,1051145600,3193.5,186007,644778368,317526,2000
2024-11-01 14:50:50.158000,1049373760,3216.5,162679,569588992,317526,2000
2024-11-01 14:52:26.706875,1049293248,3171,197650,680811776,317526,2000
2024-11-01 14:54:03.410920,1048737280,3165,200397,689392640,317526,2000
2024-11-01 14:55:40.114225,1047515648,3158.5,202617,695420672,317526,2000
2024-11-01 14:57:16.851520,1047642112,3187,181312,628023488,317526,2000
2024-11-01 14:58:53.555815,1048530560,3183.5,187646,648529600,317526,2000
2024-11-01 15:00:30.254925,1054467456,3185,203055,700998272,317526,2000
