time,4-8 keV,9-12 keV,13-22 keV,22-30 keV
2024-11-01 10:57:55.651000+00:00,1453.8534749346686,102.44625218707708,13.993261655169524,12.341238657631534
2024-11-01 10:57:58.651000+00:00,1485.957600911226,94.4194234212092,11.994623978930823,16.344289143877653
2024-11-01 10:58:01.651000+00:00,1464.6452941892242,109.1130892435539,14.65837764739761,11.007349650063384
2024-11-01 10:58:04.651000+00:00,1379.293131510201,91.762901306138,10.328461170194918,15.342740376787969
2024-11-01 10:58:07.651000+00:00,1485.957600911226,78.42612711587314,9.994307994840968,10.34065707524456
2024-11-01 10:58:10.651000+00:00,1454.0188395203265,91.76599756889864,7.330850164106135,12.341238657651264
2024-11-01 10:58:13.651000+00:00,1443.2270100909202,98.43283971149178,12.660728931425023,12.675213813779758
2024-11-01 10:58:16.651000+00:00,1379.293131510201,99.75051879881254,11.327173074084737,15.677344322202138
2024-11-01 10:58:19.651000+00:00,1454.0188395180019,98.43283971149178,10.660429636635707,9.672957738239049
2024-11-01 10:58:22.651000+00:00,1421.9147135414444,93.1048342386736,11.326798280078389,16.009936014808694
2024-11-01 10:58:25.651000+00:00,1357.8903808591626,98.43283971149178,11.991662502286944,12.674711227415012
2024-11-01 10:58:28.651000+00:00,1454.0188395180019,93.41529591876795,9.995184977847762,8.005345662433644
2024-11-01 10:58:31.651000+00:00,1421.9147135414444,91.762901306138,13.658157189684959,9.672580718992629
2024-11-01 10:58:34.651000+00:00,1411.2318929034252,97.11515172321073,10.994248549141755,11.00709851582673
2024-11-01 10:58:37.651000+00:00,1368.6666666664528,95.77631505328907,11.328815976776895,10.006429990131085
2024-11-01 10:58:40.651000+00:00,1379.293131510201,98.43283971149178,9.660223325092078,11.674043019610805
2024-11-01 10:58:43.651000+00:00,1347.2639160175684,92.4134915671092,13.991089502990558,12.674962679563366
2024-11-01 10:58:46.651000+00:00,1453.962473551205,101.10741551715542,9.329028765359055,10.674129486082316
2024-11-01 10:58:49.651000+00:00,1421.9147135414444,86.07593981423622,14.990619500475765,12.007766405739497
2024-11-01 10:58:52.651000+00:00,1358.0006103513501,90.42716089883027,6.995059808094203,12.00701204935522
2024-11-01 10:58:55.651000+00:00,1368.6666666664528,90.42716089883027,9.99628678957465,11.340319315590675
2024-11-01 10:58:58.651000+00:00,1411.2318929034252,90.42716089883027,12.993419329323327,12.675213813779758
2024-11-01 10:59:01.651000+00:00,1421.9147135414444,94.75103759764144,11.993446350095782,11.674545923866992
2024-11-01 10:59:04.651000+00:00,1347.374145507602,85.40652147927538,9.662939469018061,10.673626263934691
2024-11-01 10:59:07.651000+00:00,1294.0158284503186,95.42045593260227,13.32856210072627,12.341238657631534
2024-11-01 10:59:10.651000+00:00,1411.3972574867585,83.75722757973949,10.32785876591839,13.341907501218618
2024-11-01 10:59:13.651000+00:00,1336.7081095396884,83.07207489025654,8.329496939989024,10.673374493932224
2024-11-01 10:59:16.651000+00:00,1368.6666666664528,86.07826360065386,9.662192026772578,11.340319315590675
2024-11-01 10:59:19.651000+00:00,1347.374145507602,94.44057591754708,9.662981271742265,14.008851369219816
2024-11-01 10:59:22.651000+00:00,1358.0006103513501,86.43180592853467,12.326028029122016,12.008018175759029
2024-11-01 10:59:25.651000+00:00,1347.374145507602,77.42199961343191,7.330386718113071,10.339902242023124
2024-11-01 10:59:28.651000+00:00,1336.6715087888535,83.7572275797395,9.662034670510371,12.008269309995681
2024-11-01 10:59:31.651000+00:00,1325.9713948565636,94.4194234212092,10.994784911471873,12.674962679543103
2024-11-01 10:59:34.651000+00:00,1315.418579101357,82.75310007729826,9.660775224366267,10.006429990131085
2024-11-01 10:59:37.651000+00:00,1325.9713948565636,87.08548863727479,9.660611152647416,12.67445945739548
2024-11-01 10:59:40.651000+00:00,1283.349772135216,94.43747711180164,13.992608388262786,14.009605725604093
2024-11-01 10:59:43.651000+00:00,1358.0006103535213,89.08832295748527,11.32752259573981,11.006846745824795
2024-11-01 10:59:46.651000+00:00,1283.349772135216,88.08419545490159,14.325865904487914,13.008434931435142
2024-11-01 10:59:49.651000+00:00,1326.0450439451051,91.78096008299346,11.32789897918524,12.341490427651065
2024-11-01 10:59:52.651000+00:00,1293.9762369789644,83.7572275797395,10.994994640348622,10.673626263934691
2024-11-01 10:59:55.651000+00:00,1347.374145507602,94.4194234212092,13.993287722267507,8.672163963316516
2024-11-01 10:59:58.651000+00:00,1326.0450439451051,92.76393127439957,11.994987964628251,8.33831469217806
2024-11-01 11:00:01.651000+00:00,1325.9713948565636,86.4349021911486,12.662015438077855,14.009103139239347
2024-11-01 11:00:04.651000+00:00,1272.7233072914678,91.40936406452022,12.993167718249515,8.338817596434243
2024-11-01 11:00:07.651000+00:00,1315.3449300128152,80.09657796222707,9.66232117016959,10.33965110778647
2024-11-01 11:00:10.651000+00:00,1315.3449300128154,98.43283971149178,11.66063594817933,13.34190750121862
2024-11-01 11:00:13.651000+00:00,1315.268758139918,91.7629013062847,7.6605083147795225,8.672289848340146
2024-11-01 11:00:16.651000+00:00,1283.349772135216,93.41529591876795,13.993148565290172,15.34324328104415
2024-11-01 11:00:19.651000+00:00,1325.9713948565636,84.75826009113257,12.659283955889949,14.008851369219816
2024-11-01 11:00:22.651000+00:00,1304.6788940427648,90.42716089883027,8.995543400445168,11.34082190195542
2024-11-01 11:00:25.651000+00:00,1293.9762369789644,79.76496505736058,10.99413323402233,11.34082190195542
2024-11-01 11:00:28.651000+00:00,1293.9762369789644,97.42561340330508,9.330773075420193,13.341907501218618
2024-11-01 11:00:31.651000+00:00,1315.3789876300025,78.07259114582114,8.995183626809304,10.006429990131085
2024-11-01 11:00:34.651000+00:00,1304.7525227862543,88.42277654010663,11.992621898649249,11.340570767718768
2024-11-01 11:00:37.651000+00:00,1261.9470214841776,80.4155565897498,12.660883188245702,11.674043019610805
2024-11-01 11:00:40.651000+00:00,1262.057271321417,86.43180592853467,10.993350664772858,12.008018175759029
2024-11-01 11:00:43.651000+00:00,1272.7233072935026,90.75877380384185,9.994874477400892,9.005762100232717
2024-11-01 11:00:46.651000+00:00,1251.430806477669,84.40936279295555,10.328416268029187,13.675882339475402
2024-11-01 11:00:49.651000+00:00,1272.573486327926,81.4142634073766,7.659900228181278,11.674043019610805
2024-11-01 11:00:52.651000+00:00,1283.349772135216,72.07052294412122,15.326370000836837,13.34165509541621
2024-11-01 11:00:55.651000+00:00,1230.0621541339221,82.08368174233743,12.993649800616458,11.007349650063384
2024-11-01 11:00:58.651000+00:00,1208.8092244464256,80.4140065510942,10.330390810964877,12.007263183591872
2024-11-01 11:01:01.651000+00:00,1230.0280558266306,74.0787785847866,13.658179918922832,12.674711227415012
2024-11-01 11:01:04.651000+00:00,1283.3497721352157,83.0901336669792,11.660938898720508,14.676927566526025
2024-11-01 11:01:07.651000+00:00,1198.0329386391356,93.41529591876795,9.325077374774747,10.006681760150617
2024-11-01 11:01:10.651000+00:00,1272.573486327926,98.43283971149178,10.659471233684146,10.67337449391516
2024-11-01 11:01:13.651000+00:00,1219.435689290174,86.74535878497993,12.994224230446374,8.00521945953244
2024-11-01 11:01:16.651000+00:00,1230.0280558285972,82.75310007743056,14.992169539155332,16.010816574119772
2024-11-01 11:01:19.651000+00:00,1251.430806477669,75.1010958353561,9.32853682835751,13.008937835691325
2024-11-01 11:01:22.651000+00:00,1230.0280558266306,90.44831720986542,12.326967716215114,14.67554410298436
2024-11-01 11:01:25.651000+00:00,1262.0572713214174,89.11257553099193,13.326087315875196,12.67445945739548
2024-11-01 11:01:28.651000+00:00,1251.3205566404295,95.75826136269662,13.659923315046083,11.340570767718768
2024-11-01 11:01:31.651000+00:00,1304.7525227862543,93.12289301552906,12.993406295774337,10.340154012042655
2024-11-01 11:01:34.651000+00:00,1283.349772135216,98.45398839313239,10.995763381320506,11.00709851582673
2024-11-01 11:01:37.651000+00:00,1326.0816446938031,97.09709803261826,16.65819422403711,10.673877398171346
2024-11-01 11:01:40.651000+00:00,1283.349772135216,93.10173924762542,14.323992252347614,9.33910846710059
2024-11-01 11:01:43.651000+00:00,1315.3449300128152,98.45398839313239,9.660807689029456,9.005510648090226
2024-11-01 11:01:46.651000+00:00,1304.7184651711527,98.43283971164914,15.324262777986378,14.676299413066413
2024-11-01 11:01:49.651000+00:00,1304.5686442055253,97.11515172321073,14.658552249270373,11.00709851582673
2024-11-01 11:01:52.651000+00:00,1304.7525227862543,99.77477137246161,12.99441075324809,11.341325124103045
2024-11-01 11:01:55.651000+00:00,1325.9713948565636,95.77631505328907,12.661840796468663,11.007349650063384
2024-11-01 11:01:58.651000+00:00,1347.2639160154145,106.45656967161422,16.658561388648927,13.008937835691325
2024-11-01 11:02:01.651000+00:00,1283.349772135216,103.78199386595057,14.325803915657348,11.674294153847459
2024-11-01 11:02:04.651000+00:00,1347.2639160154145,113.1295992533189,13.326604048408969,14.67579587300389
2024-11-01 11:02:07.651000+00:00,1325.9713948565636,107.77734756468041,17.658312638597906,12.006509145099034
2024-11-01 11:02:10.651000+00:00,1379.293131510201,101.1105130513351,16.98998037973774,10.006429990131085
2024-11-01 11:02:13.651000+00:00,1357.8903808591626,119.79643885292724,17.324386755622697,10.673626263934691
2024-11-01 11:02:16.651000+00:00,1358.0006103535213,123.83100382504841,19.323068936693723,11.340319315608806
2024-11-01 11:02:19.651000+00:00,1411.2318929034252,119.79953765867268,22.98581822712857,13.341907501218618
2024-11-01 11:02:22.651000+00:00,1411.3972574867585,132.51229604083215,19.988022963202848,9.673209508258578
2024-11-01 11:02:25.651000+00:00,1464.479929605891,135.1868718464958,19.653979619341005,16.344289143877653
2024-11-01 11:02:28.651000+00:00,1485.957600911226,129.8346201578573,17.991551717119584,15.010399818418064
2024-11-01 11:02:31.651000+00:00,1453.8534749346686,137.18738555906057,25.985550562536627,11.674294153847459
2024-11-01 11:02:34.651000+00:00,1400.7707926430103,127.82326761879513,24.985991795853842,11.340570767718768
2024-11-01 11:02:37.651000+00:00,1443.2270100909202,125.1337280273242,18.324870109555242,11.674294153847457
2024-11-01 11:02:40.651000+00:00,1528.5791829424693,131.8186238606565,20.653340498603136,12.007515589394282
2024-11-01 11:02:43.651000+00:00,1453.8534749346686,106.46276346840784,25.31874338785412,12.341490427651065
2024-11-01 11:02:46.651000+00:00,1485.9576009136017,123.81295013445593,18.319073200252255,10.006429990147083
2024-11-01 11:02:49.651000+00:00,1411.2318929034252,118.4787534077777,17.99086793263472,18.011272430417108
2024-11-01 11:02:52.651000+00:00,1485.957600911226,121.1352755228489,19.322174072262605,9.005259195962134
2024-11-01 11:02:55.651000+00:00,1453.8534749346686,132.4911371866655,16.988307952878205,11.674294153847459
2024-11-01 11:02:58.651000+00:00,1453.8534749346686,125.14559300738604,20.32307847340584,12.34174156188772
2024-11-01 11:03:01.651000+00:00,1528.5791829424693,114.46843719480633,14.990864276883643,14.676047007240545
2024-11-01 11:03:04.651000+00:00,1443.3923746742535,118.46379597979919,14.99235121408864,14.676299413042953
2024-11-01 11:03:07.651000+00:00,1453.8534749346686,122.45605468748086,13.658607165016582,9.672706604002395
2024-11-01 11:03:10.651000+00:00,1443.2270100909202,110.45502090452375,10.326531012851373,12.008018175759029
2024-11-01 11:03:13.651000+00:00,1432.6005452471718,103.76703008014329,11.327216148374694,13.341907501218618
2024-11-01 11:03:16.651000+00:00,1368.6666666664528,100.7515513102056,13.659853458402406,12.34174156188772
2024-11-01 11:03:19.651000+00:00,1389.8854980488798,99.77167638157295,13.327190717080583,14.008851369242212
2024-11-01 11:03:22.651000+00:00,1389.8291422523869,97.09400177000435,12.994226535159305,17.678177515662927
2024-11-01 11:03:25.651000+00:00,1315.4551798500547,98.45089340208422,15.658558845517572,13.008686065671794
2024-11-01 11:03:28.651000+00:00,1326.0450439451051,90.42716089883025,10.995078444479176,12.67445945739548
2024-11-01 11:03:31.651000+00:00,1325.9713948565636,103.76703008014329,9.663053353626012,11.340319315590678
2024-11-01 11:03:34.651000+00:00,1325.9713948565636,88.10225423175706,11.994705677030595,14.676299413042953
2024-11-01 11:03:37.651000+00:00,1315.1951090492735,91.762901306138,13.327555815376742,11.34082190195542
2024-11-01 11:03:40.651000+00:00,1347.2639160154145,95.09271367389464,12.991557200747684,11.674294153847459
2024-11-01 11:03:43.651000+00:00,1283.349772135216,95.77631505328907,11.32760453224005,12.00801817575903
2024-11-01 11:03:46.651000+00:00,1272.7233072914678,85.09606552122693,18.987794955568525,12.007766405739497
2024-11-01 11:03:49.651000+00:00,1293.976236981033,83.09013366711204,7.996289928765704,11.340570767736898
2024-11-01 11:03:52.651000+00:00,1240.654520670379,85.40884526569303,10.993144194283357,13.008686065671794
2024-11-01 11:03:55.651000+00:00,1251.3205566404295,86.43180592853467,12.326825300850532,8.672289848326281
2024-11-01 11:03:58.651000+00:00,1272.7233072914678,73.4078121185188,11.327114264168559,10.340405146279307
2024-11-01 11:04:01.651000+00:00,1251.430806477669,85.09606552122693,10.661665598549765,16.67826334635156
2024-11-01 11:04:04.651000+00:00,1261.9470214841776,83.40213775633462,10.660453796385053,10.673626263934691
2024-11-01 11:04:07.651000+00:00,1240.8043416339206,83.7783800760774,11.99356889724544,11.34082190195542
2024-11-01 11:04:10.651000+00:00,1251.430806477669,81.75129572549177,9.995667934416161,8.672541300454373
2024-11-01 11:04:13.651000+00:00,1240.654520670379,79.42715962726624,11.660200436908172,14.009354591367439
2024-11-01 11:04:16.651000+00:00,1230.0280558266306,71.40265401203311,14.326941013333942,12.674962679543103
2024-11-01 11:04:19.651000+00:00,1230.0280558285972,88.73323822034283,14.325369358083407,9.672957738254512
2024-11-01 11:04:22.651000+00:00,1208.8092244464256,80.4140065510942,10.330154180525119,12.674962679543103
2024-11-01 11:04:25.651000+00:00,1240.654520670379,84.75826009113258,8.9935549100226,13.341907501218618
2024-11-01 11:04:28.651000+00:00,1187.4064737953872,80.41400655109419,9.329564730324876,12.34174156188772
2024-11-01 11:04:31.651000+00:00,1208.7355346677798,76.42174402871527,9.327887694039475,8.005345662433644
2024-11-01 11:04:34.651000+00:00,1176.7404174802848,70.07658576964236,10.331065495807305,11.674043019610805
2024-11-01 11:04:37.651000+00:00,1176.7404174802848,70.06691360472537,10.328921238579724,12.67445945739548
2024-11-01 11:04:40.651000+00:00,1166.1139526365364,72.40832900999845,9.99513236681464,10.673123677569945
2024-11-01 11:04:43.651000+00:00,1166.1139526365364,71.40110460916038,12.661762952802587,14.676299413042953
2024-11-01 11:04:46.651000+00:00,1187.3668823240332,81.75129572549177,13.324885050453647,11.674043019610805
2024-11-01 11:04:49.651000+00:00,1198.032938641051,76.4201952617476,9.99403270087094,10.340154012059186
2024-11-01 11:04:52.651000+00:00,1198.1431681313231,73.74561818439601,15.659909566241042,11.341325124103045
2024-11-01 11:04:55.651000+00:00,1166.1139526365364,75.41606775918417,6.9961872100819145,12.674711227415012
2024-11-01 11:04:58.651000+00:00,1176.7404174802848,71.76225535073749,12.99289019902344,10.006429990131085
2024-11-01 11:05:01.651000+00:00,1155.3376464841945,70.06691360472537,7.663034518558576,9.339234352110356
2024-11-01 11:05:04.651000+00:00,1176.7404174802848,73.74561818439601,12.661211689311273,12.675465583799289
2024-11-01 11:05:07.651000+00:00,1123.4186808266472,77.42199961343191,9.660946051278193,12.675213813779758
2024-11-01 11:05:10.651000+00:00,1144.711181640446,77.75903320311285,11.32830238342108,12.674962679543103
2024-11-01 11:05:13.651000+00:00,1134.1188354490414,68.72343063353418,8.328369140623698,10.673123677569945
2024-11-01 11:05:16.651000+00:00,1134.1949869789894,72.40832900999844,12.992079575854495,11.00709851582673
2024-11-01 11:05:19.651000+00:00,1123.4186808266472,70.06381670632857,10.995042959847321,13.342410087583364
2024-11-01 11:05:22.651000+00:00,1144.7111816422762,65.3991737366666,12.9940989017674,12.674711227435274
2024-11-01 11:05:25.651000+00:00,1070.1706339516556,70.73168627419956,11.327465534208434,12.674207687375949
2024-11-01 11:05:28.651000+00:00,1080.797098795404,62.723047256459914,11.65936438242412,14.67579587300389
2024-11-01 11:05:31.651000+00:00,1091.4631347654545,72.40832900999845,11.662383635837003,11.674294153847459
2024-11-01 11:05:34.651000+00:00,1102.0895996092027,61.40381304422054,11.327428181964375,17.678177515662927
2024-11-01 11:05:37.651000+00:00,1070.1706339516556,72.42497126260261,12.328018029528916,12.007515589394282
2024-11-01 11:05:40.651000+00:00,1059.3943481443657,68.05865796406,9.995725313820866,11.674294153847459
2024-11-01 11:05:43.651000+00:00,1102.0895996092027,62.06420516966804,10.32671753565309,10.67337449391516
2024-11-01 11:05:46.651000+00:00,1070.1706339516556,76.42019526162542,8.994896252948626,16.01081657409418
2024-11-01 11:05:49.651000+00:00,1091.573404947746,60.71479225157742,9.660870552061478,8.00559663772458
2024-11-01 11:05:52.651000+00:00,1048.8781331395337,59.386531194136765,8.997768720004025,13.675630569477734
2024-11-01 11:05:55.651000+00:00,1059.3943481443657,62.742650349925086,10.995150883990794,12.674207687375949
2024-11-01 11:05:58.651000+00:00,1070.1706339516556,63.390918095896666,10.993495305377513,13.008686065671794
2024-11-01 11:06:01.651000+00:00,1080.9073689776956,63.39246622720362,8.661074479419625,12.675213813779754
2024-11-01 11:06:04.651000+00:00,1006.2565511066135,61.39323743183448,9.996313571928368,15.34324328104415
2024-11-01 11:06:07.651000+00:00,1038.2516784666345,61.384210586538266,11.993288516996419,12.00801817575903
2024-11-01 11:06:10.651000+00:00,1016.7727661131223,66.71982129413833,9.66247510909883,14.342826843259473
2024-11-01 11:06:13.651000+00:00,1080.9469502765237,63.38936932880682,10.662153402962607,13.675882339475402
2024-11-01 11:06:16.651000+00:00,1070.1706339516556,58.717112223298116,9.996609846749333,11.007349650063384
2024-11-01 11:06:19.651000+00:00,1016.7727661131223,64.39814249673472,8.994240840274676,9.672329584755975
2024-11-01 11:06:22.651000+00:00,1027.549051922055,63.39994494129425,12.326550483721393,11.340067545589273
2024-11-01 11:06:25.651000+00:00,1027.4753824868185,68.07375081379145,8.664141734439767,10.340154012042655
2024-11-01 11:06:28.651000+00:00,1016.7727661131223,58.72923596699115,10.994198004402985,10.340154012042655
2024-11-01 11:06:31.651000+00:00,995.4802652993236,61.40381304422054,10.99485747019278,10.006178855894431
2024-11-01 11:06:34.651000+00:00,1006.146301269374,62.730526606232054,10.994096914925446,11.674043019610805
2024-11-01 11:06:37.651000+00:00,1006.1067301430719,63.40897178648911,9.993563334145573,8.00521945953244
2024-11-01 11:06:40.651000+00:00,1006.2565511066135,56.7436815897535,8.996719678241593,10.673123677569945
2024-11-01 11:06:43.651000+00:00,984.8538004555752,61.4022642771307,12.32773049672252,12.007515589394282
2024-11-01 11:06:46.651000+00:00,1027.5490519204122,60.714792251577414,9.329385598499112,16.344289143877653
2024-11-01 11:06:49.651000+00:00,1006.2565511066135,64.72975540160122,11.660942872363494,10.67337449391516
2024-11-01 11:06:52.651000+00:00,1016.7727661147478,64.41619618743016,11.994434595125332,11.007098515844326
2024-11-01 11:06:55.651000+00:00,1006.146301269374,54.727948506664625,9.660009702045201,14.676047007240545
2024-11-01 11:06:58.651000+00:00,984.9640299477627,54.72485160826781,6.997916221617558,10.34065707524456
2024-11-01 11:07:01.651000+00:00,984.8538004555752,69.39594586689182,8.662672440209624,10.67337449391516
2024-11-01 11:07:04.651000+00:00,974.2273457843529,60.74652099608426,8.995601892469907,7.671118736265891
2024-11-01 11:07:07.651000+00:00,984.8538004555752,46.70859909056887,5.997890233992592,9.005133628843808
2024-11-01 11:07:10.651000+00:00,984.8538004555752,50.05569203693879,8.330026189484883,12.67445945739548
2024-11-01 11:07:13.651000+00:00,963.6349690753702,56.73465474445728,10.661439895628217,10.673123677569945
2024-11-01 11:07:16.651000+00:00,963.5612792967244,48.37904739379127,11.658089001971648,15.010399818418064
2024-11-01 11:07:19.651000+00:00,1006.2565511066135,58.07039515176501,11.995434919991208,12.341490427651065
2024-11-01 11:07:22.651000+00:00,888.9104919446415,60.05440012622594,11.660115083075494,13.341403961200884
