Date,QS_mode,AR_mode,AR mean,Ar_sigma,ARmode_200G,ARmean200G,AR_sigma200G
2024-11-13 15:00:58.718145,3130,3194,2923.596606884809,350.051383225676,3194,3012.5771599774916,342.0426134777437
2024-11-13 15:02:35.711450,3155,3144,2927.3618312561,350.83719358229183,3242,3016.3153523821093,341.93514103812583
2024-11-13 15:04:12.702745,3173,3176,2921.5930585000197,350.0524585649585,3176,3007.8708948661188,340.50777966635223
2024-11-13 15:05:49.693040,3159,3189,2912.906793243743,350.3324479669331,3186,2999.3926682473098,341.03208239714724
2024-11-13 15:07:26.686335,3154,3152,2905.375947044321,349.7539116699603,3138,2988.924298166608,340.5422553373414
2024-11-13 15:09:03.677640,3128,3177,2896.754894916472,349.0891375591043,3162,2978.7869409006485,338.8585107339566
2024-11-13 15:10:40.637810,3165,3167,2896.441056762234,350.1443283946409,3158,2981.007766221505,340.0155001568009
2024-11-13 15:12:17.631105,3136,3198,2900.174866871249,349.1120265377885,3182,2982.338536273375,340.1688401147004
2024-11-13 15:13:54.622400,3155,3184,2895.3040306237335,348.03573015690887,3202,2977.3246741339526,337.78217878287546
2024-11-13 15:15:31.614705,3152,3177,2905.8726227507186,350.0187834158364,3179,2989.23714303093,341.54658650235865
2024-11-13 15:17:08.608000,3150,3170,2907.455842083824,349.5594048928414,3205,2989.628154495967,341.370718073179
2024-11-13 15:18:45.599295,3153,3160,2904.466246138437,349.2386146377935,3189,2988.3882987614925,340.5927790032944
2024-11-13 15:20:22.623590,3141,3157,2910.033522774994,351.8927397597686,3236,2996.0155646167423,343.5167885690704
2024-11-13 15:21:59.648895,3154,3162,2925.6931591976677,352.0615865306513,3219,3010.760463099603,343.71448525375854
2024-11-13 15:23:36.640065,3129,3172,2934.0710799112912,349.6257432696458,3268,3020.9766739971183,342.518911188116
2024-11-13 15:25:13.664235,3155,3160,2937.85159496783,352.11935821362346,3306,3027.1303752604917,344.2718305112207
2024-11-13 15:26:50.657540,3135,3172,2939.624945189616,352.0148266669793,3265,3028.706275012984,344.56169491234067
2024-11-13 15:28:27.616835,3133,3162,2936.4646658790143,347.4091036603749,3234,3024.7490881899616,339.48247182705484
2024-11-13 15:30:04.609130,3131,3165,2938.0697810811726,351.36392074125894,3259,3027.413084997479,342.5077728238344
2024-11-13 15:31:41.569425,3141,3194,2936.5281919654167,352.1682662517702,3214,3028.193934958606,341.76626527229627
2024-11-13 15:33:18.528720,3137,3151,2941.688860746612,350.0113323478371,3223,3030.488201852248,342.23953677462333
2024-11-13 15:34:55.490025,3145,3188,2944.646470542018,350.8520209178198,3066,3036.0324769827043,343.2382587608791
2024-11-13 15:41:56.384275,3178,3212,2952.3509905278474,355.0907137819151,3258,3037.3773084238296,349.52258586943424
2024-11-13 15:43:33.344445,3164,3191,2936.3444039574474,352.4451797771746,3206,3022.545967840923,345.24217405136744
2024-11-13 15:45:10.305615,3163,3189,2935.9099116880775,352.41455344667486,3256,3019.7493407334723,345.30312168390986
2024-11-13 15:46:47.264910,3157,3198,2929.4862088772256,356.2526310266527,3241,3015.0774111088867,348.0438302820272
2024-11-13 15:48:24.225215,3161,3202,2933.9698147970225,351.626272027532,3213,3020.4124097680847,344.3283262412195
2024-11-13 15:50:01.186510,3155,3181,2934.1877135791365,351.70673012463254,3254,3019.6176448059805,344.74560110165174
2024-11-13 15:51:38.177805,3145,3154,2934.9014306628756,353.60145775785145,3230,3021.668671002577,344.73850555833127
2024-11-13 15:53:15.138100,3160,3180,2936.9075081365363,352.35769303691336,3253,3022.393286726096,345.93797685636315
2024-11-13 15:54:52.994050,3164,3164,2937.2874062732208,352.40056114001857,3332,3023.8138388770217,344.3331426785763
2024-11-13 15:56:29.905750,3148,3175,2934.856056886481,353.4804963704469,3257,3020.406012972148,345.5591794472846
2024-11-13 15:58:06.508700,3164,3167,2936.9219064478484,351.75066870452275,3247,3025.6319403991783,343.0604360883114
2024-11-13 15:59:43.121650,3149,3176,2941.4280112551273,351.9830135208416,3292,3028.897059272605,343.49725450099425
2024-11-13 16:07:47.908410,3136,3193,2943.4835912756353,353.58196287307993,3248,3035.444125546773,345.40458485703203
2024-11-13 16:09:24.900705,3148,3182,2950.3194861294214,354.4740525559766,3306,3042.0110597101802,347.1924373521121
