Time,Total,Area,Exposure,Meas_exposure
2024-11-13 15:08:21.341435,1835284592.8814857,1835284592.8814857,410781,2000,1929.7000000000003
2024-11-13 15:09:58.333605,1832688400.9967577,1832688400.996758,410781,2000,1929.7000000000003
2024-11-13 15:11:35.325910,1836057187.8292058,1836057187.8292055,410781,2000,1929.7000000000003
2024-11-13 15:13:12.318205,1832408830.3493211,1832408830.3493214,410781,2000,1924.3000000000002
2024-11-13 15:14:49.310500,1831309463.407495,1831309463.407495,410781,2000,1929.7000000000003
2024-11-13 15:16:26.302795,1834651623.3468273,1834651623.3468273,410781,2000,1929.7000000000003
2024-11-13 15:18:03.295100,1832630562.580143,1832630562.580143,410781,2000,1929.7000000000003
2024-11-13 15:19:40.319395,1832672313.3082185,1832672313.3082185,410781,2000,1929.7000000000003
2024-11-13 15:21:17.344690,1835162370.4298873,1835162370.4298873,410781,2000,1929.7000000000003
2024-11-13 15:22:54.335860,1837125053.634653,1837125053.634653,410781,2000,1924.3000000000002
2024-11-13 15:24:31.360165,1838808080.1146731,1838808080.1146734,410781,2000,1929.7000000000003
2024-11-13 15:26:08.353460,1839372786.195591,1839372786.195591,410781,2000,1929.7000000000003
2024-11-13 15:27:45.310755,1837986480.6179948,1837986480.6179948,410781,2000,1924.3000000000002
2024-11-13 15:29:22.303060,1840306584.1671743,1840306584.1671743,410781,2000,1929.7000000000003
2024-11-13 15:30:59.263355,1838427792.5184488,1838427792.5184488,410781,2000,1929.7000000000003
2024-11-13 15:32:36.222650,1839261858.3600307,1839261858.3600307,410781,2000,1929.7000000000003
2024-11-13 15:34:13.182945,1837441968.7009177,1837441968.7009177,410781,2000,1929.7000000000003
2024-11-13 15:41:14.810700,1835014195.3087642,1835014195.308764,410781,2000,1932.4
2024-11-13 15:42:51.403650,1834546121.0342464,1834546121.0342464,410781,2000,1929.7000000000003
2024-11-13 15:44:28.154500,1830255573.9718864,1830255573.9718864,410781,2000,1929.7000000000003
2024-11-13 15:46:04.960840,1832257769.3370175,1832257769.3370175,410781,2000,1929.7000000000003
2024-11-13 15:47:41.921135,1836080665.7498722,1836080665.7498722,410781,2000,1929.7000000000003
2024-11-13 15:49:18.882430,1834331536.0717282,1834331536.0717282,410781,2000,1927.0
2024-11-13 15:50:55.873735,1833163787.3269176,1833163787.326918,410781,2000,1929.7000000000003
2024-11-13 15:52:32.833905,1835906410.2773108,1835906410.2773108,410781,2000,1929.7000000000003
2024-11-13 15:54:09.795200,1834478489.701535,1834478489.7015352,410781,2000,1932.4
2024-11-13 15:55:46.786495,1832772686.9094763,1832772686.9094763,410781,2000,1929.7000000000003
2024-11-13 15:57:23.746800,1834661964.1904516,1834661964.1904516,410781,2000,1929.7000000000003
2024-11-13 15:59:00.706095,1837905929.6925092,1837905929.6925092,410781,2000,1929.7000000000003
2024-11-13 16:07:05.570330,1840291723.1644263,1840291723.1644263,410781,2000,1929.7000000000003
2024-11-13 16:08:42.562625,1839031071.1998293,1839031071.199829,410781,2000,1927.0
2024-11-13 16:10:19.553930,1838064184.250772,1838064184.250772,410781,2000,1929.7000000000003
2024-11-13 16:24:52.228355,1832122507.5684323,1832122507.5684328,410781,2000,1929.7000000000003
2024-11-13 16:26:29.221650,1834993156.2044973,1834993156.2044976,410781,2000,1929.7000000000003
2024-11-13 16:28:06.213820,1833084192.3502948,1833084192.3502948,410781,2000,1929.7000000000003
2024-11-13 16:29:43.205125,1833103174.0241838,1833103174.0241838,410781,2000,1927.0
2024-11-13 16:31:20.165420,1833207034.0547729,1833207034.0547726,410781,2000,1929.7000000000003
2024-11-13 16:32:57.157715,1832151354.506404,1832151354.506404,410781,2000,1929.7000000000003
2024-11-13 16:34:34.147885,1825660021.9421928,1825660021.942193,410781,2000,1929.7000000000003
2024-11-13 16:36:11.140190,1829113355.2566476,1829113355.2566473,410781,2000,1929.7000000000003
2024-11-13 16:37:48.994850,1830660648.1655598,1830660648.1655598,410781,2000,1929.7000000000003
2024-11-13 16:39:25.607800,1832169795.3480597,1832169795.3480597,410781,2000,1929.7000000000003
2024-11-13 16:41:02.209500,1830530159.8468084,1830530159.8468087,410781,2000,1929.7000000000003
2024-11-13 16:42:38.980255,1827525774.044623,1827525774.0446227,410781,2000,1929.7000000000003
2024-11-13 16:44:15.941550,1826973834.8806145,1826973834.8806145,410781,2000,1929.7000000000003
2024-11-13 16:45:52.901845,1825229779.1655347,1825229779.165535,410781,2000,1929.7000000000003
2024-11-13 16:47:29.861015,1822466214.7433934,1822466214.7433937,410781,2000,1929.7000000000003
2024-11-13 16:49:06.822320,1826899143.607355,1826899143.607355,410781,2000,1929.7000000000003
