Time,Total,Area,Exposure,Meas_exposure
2024-11-13 16:33:39.460795,1152622064.1948123,1152622064.1948123,410781,2000,1924.3000000000002
2024-11-13 16:35:16.454090,1151499095.8999386,1151499095.8999386,410781,2000,1924.3000000000002
2024-11-13 16:36:53.446260,1152828232.9430747,1152828232.9430752,410781,2000,1924.3000000000002
2024-11-13 16:38:30.405555,1148779938.7677944,1148779938.7677944,410781,2000,1918.9
2024-11-13 16:40:07.366860,1149741598.4895663,1149741598.489566,410781,2000,1924.3000000000002
2024-11-13 16:41:44.327155,1147109071.1883538,1147109071.1883538,410781,2000,1921.6000000000004
2024-11-13 16:43:21.286325,1145858345.9686913,1145858345.9686913,410781,2000,1921.6000000000004
2024-11-13 16:44:58.249620,1146865071.2617133,1146865071.2617133,410781,2000,1924.3000000000002
2024-11-13 16:46:35.205925,1141649262.4446104,1141649262.4446104,410781,2000,1921.6000000000004
2024-11-13 16:48:12.165220,1144353883.3958774,1144353883.3958774,410781,2000,1924.3000000000002
2024-11-13 16:49:49.126390,1146614777.749505,1146614777.7495053,410781,2000,1924.3000000000002
2024-11-13 16:51:26.866850,1144926448.4706643,1144926448.4706645,410781,2000,1921.6000000000004
2024-11-13 16:53:03.459900,1145958829.4187732,1145958829.4187732,410781,2000,1924.3000000000002
2024-11-13 16:54:40.716000,1145054858.7267902,1145054858.7267902,410781,2000,1918.9
2024-11-13 16:56:16.967455,1147128284.6842225,1147128284.6842225,410781,2000,1924.3000000000002
2024-11-13 16:57:53.927750,1149044663.4933496,1149044663.4933498,410781,2000,1924.3000000000002
2024-11-13 16:59:30.887930,1149478219.779663,1149478219.779663,410781,2000,1924.3000000000002
2024-11-13 17:01:07.846100,1147840350.5691893,1147840350.5691893,410781,2000,1918.9
2024-11-13 17:02:44.807395,1149278999.6906953,1149278999.6906955,410781,2000,1924.3000000000002
2024-11-13 17:04:21.767690,1150687027.0663419,1150687027.0663419,410781,2000,1924.3000000000002
2024-11-13 17:19:42.442205,1164661188.127254,1164661188.127254,410781,2000,1924.3000000000002
2024-11-13 17:21:19.402375,1156070166.093808,1156070166.0938082,410781,2000,1921.6000000000004
2024-11-13 17:22:56.360680,1154564368.967424,1154564368.967424,410781,2000,1921.6000000000004
