date_time,suit_coun
2024-11-13T15:11:26,39625496.94140625
2024-11-13T15:16:17,836276.923828125
2024-11-13T15:19:31,2847649.474609375
2024-11-13T15:27:36,10692554.1015625
2024-11-13T15:34:04,14456147.690429688
2024-11-13T15:52:23,15194289.094726562
2024-11-13T15:55:37,17897880.392578125
2024-11-13T16:08:33,32318782.571289062
2024-11-13T16:26:20,42049943.888671875
2024-11-13T16:31:11,30520374.720703125
2024-11-13T16:39:16,37961226.47949219
2024-11-13T16:48:57,46799535.8125
