date_time,temperature,em
2024-06-02T06:50:00.581480,6.421811498690919,2.675592849375259e-13
2024-06-02T06:50:01.581486,6.289990182304436,2.824990625706744e-13
2024-06-02T06:50:02.581485,6.088147959868342,3.0810707158465356e-13
2024-06-02T06:50:03.581489,6.527529425210489,2.5575213959803853e-13
2024-06-02T06:50:04.581490,6.2355409580807,2.8770902235133707e-13
2024-06-02T06:50:05.581494,6.293451528627879,2.817358525149844e-13
2024-06-02T06:50:06.581495,6.280796746760503,2.811088972965506e-13
2024-06-02T06:50:07.581498,6.4225213053307995,2.6741551780423193e-13
2024-06-02T06:50:08.581503,6.239669713909343,2.867696466279383e-13
2024-06-02T06:50:09.581505,6.334385520688055,2.7620267079469076e-13
2024-06-02T06:50:10.581510,6.510063961503201,2.5615680810624925e-13
2024-06-02T06:50:11.581514,6.128509568899319,3.0197095071190566e-13
2024-06-02T06:50:12.581515,6.406122878238753,2.676488134247213e-13
2024-06-02T06:50:13.581515,6.602211641916708,2.475695789730408e-13
2024-06-02T06:50:14.581521,6.472153799540541,2.5761005089244213e-13
2024-06-02T06:50:15.581520,6.541646693612226,2.5306348707014303e-13
2024-06-02T06:50:16.581524,6.093463561238474,3.0676373193883817e-13
2024-06-02T06:50:17.581526,6.399728766123897,2.6895386340005777e-13
2024-06-02T06:50:18.581529,6.03796366730346,3.128298202288522e-13
2024-06-02T06:50:19.581535,6.137925852541057,2.9966762734143046e-13
2024-06-02T06:50:20.581536,6.282190128443215,2.8080215788788113e-13
2024-06-02T06:50:21.581541,6.201165162213164,2.883819640127535e-13
2024-06-02T06:50:22.581541,6.557063618995666,2.502134091277766e-13
2024-06-02T06:50:23.581545,6.170149195588133,2.9570362351734864e-13
2024-06-02T06:50:24.581543,6.177629648619121,2.9392870624157133e-13
2024-06-02T06:50:25.581550,6.316936496414839,2.7667671455981686e-13
2024-06-02T06:50:26.581554,6.297614076840601,2.8082161621178855e-13
2024-06-02T06:50:27.581555,6.122137508846233,2.997046853714569e-13
2024-06-02T06:50:28.581559,6.416366560326265,2.6553070911671945e-13
2024-06-02T06:50:29.581560,5.949864373481302,3.233952163931876e-13
2024-06-02T06:50:30.581561,6.426158129525451,2.6361319104790553e-13
2024-06-02T06:50:31.581568,6.129368852924079,3.0170381089990644e-13
2024-06-02T06:50:32.581570,6.127751072084769,2.9828084957659753e-13
2024-06-02T06:50:33.581576,6.181040641155794,2.931240096161618e-13
2024-06-02T06:50:34.581574,6.066453052099078,3.0557612631470234e-13
2024-06-02T06:50:35.581578,6.27867718653415,2.7809040278076923e-13
2024-06-02T06:50:36.581580,6.403815353603447,2.649991197571082e-13
2024-06-02T06:50:37.581581,5.9555962358856664,3.2188397834710947e-13
2024-06-02T06:50:38.581584,6.493006800388524,2.565910778063636e-13
2024-06-02T06:50:39.581590,6.1781887423749575,2.900749801006075e-13
2024-06-02T06:50:40.581594,6.107636708030864,2.993354460463471e-13
2024-06-02T06:50:41.581594,6.155826250166039,2.9156287601861094e-13
2024-06-02T06:50:42.581595,6.101036883285095,3.009008825259206e-13
2024-06-02T06:50:43.581598,6.0540757935954845,3.086067747933002e-13
2024-06-02T06:50:44.581602,6.2255184272544,2.828392696583195e-13
2024-06-02T06:50:45.581608,6.106650873152268,2.9946308863201614e-13
2024-06-02T06:50:46.581607,6.177701079819136,2.9013489404858594e-13
2024-06-02T06:50:47.581609,5.98349639803845,3.18660292486537e-13
2024-06-02T06:50:48.581615,5.995044691674314,3.1569443292894296e-13
2024-06-02T06:50:49.581618,6.344050441512795,2.708821607771546e-13
2024-06-02T06:50:50.581619,6.185312556015481,2.8836637703561166e-13
2024-06-02T06:50:51.581622,6.101714400638549,3.0073380212400306e-13
2024-06-02T06:50:52.581625,5.919750666181607,3.2729631505245856e-13
2024-06-02T06:50:53.581627,6.492403619424458,2.5378783923904993e-13
2024-06-02T06:50:54.581631,6.1590817436755785,2.9085140609548335e-13
2024-06-02T06:50:55.581636,5.928212708353721,3.2492638526849384e-13
2024-06-02T06:50:56.581635,6.128918913676429,2.9805334774377213e-13
2024-06-02T06:50:57.581643,6.269204098922479,2.7685433145890976e-13
2024-06-02T06:50:58.581641,5.901177252580412,3.278902183031404e-13
2024-06-02T06:50:59.581645,6.2106552594989015,2.862576659444076e-13
2024-06-02T06:51:00.581648,6.302072373336615,2.7305005186827436e-13
2024-06-02T06:51:01.581654,6.0053234106059925,3.128512862162782e-13
2024-06-02T06:51:02.581653,6.352381442363687,2.6919508752744493e-13
2024-06-02T06:51:03.581656,5.934752589111104,3.2311019518716506e-13
2024-06-02T06:51:04.581660,6.291880296493985,2.752801681376801e-13
2024-06-02T06:51:05.581657,5.872017055108421,3.314130754652189e-13
2024-06-02T06:51:06.581666,6.1544460760874715,2.918884615836647e-13
2024-06-02T06:51:07.581667,6.420687543735596,2.615825382402324e-13
2024-06-02T06:51:08.581666,5.723897982698434,3.5619729384922425e-13
2024-06-02T06:51:09.581672,5.980666208196691,3.1510717435872555e-13
2024-06-02T06:51:10.581678,6.112590751286422,2.980682108735189e-13
2024-06-02T06:51:11.581679,6.308506548286913,2.7168493304881847e-13
2024-06-02T06:51:12.581680,5.694340040477152,3.6037046121862374e-13
2024-06-02T06:51:13.581683,6.325054630764837,2.6821495394926585e-13
2024-06-02T06:51:14.581687,5.828796106803438,3.392817875369213e-13
2024-06-02T06:51:15.581689,6.242196145675593,2.791751312423953e-13
2024-06-02T06:51:16.581695,6.078100502451311,3.0259213089635287e-13
2024-06-02T06:51:17.581694,6.134555509441607,2.927788984542761e-13
2024-06-02T06:51:18.581697,6.101092691579761,2.969823985716686e-13
2024-06-02T06:51:19.581699,5.876944580187779,3.3013312180400354e-13
2024-06-02T06:51:20.581705,5.891588601934273,3.2582645573559606e-13
2024-06-02T06:51:21.581705,5.886863348389625,3.2723246423821895e-13
2024-06-02T06:51:22.581707,6.276278977579712,2.751712543022638e-13
2024-06-02T06:51:23.581711,6.002755566461724,3.092904430864206e-13
2024-06-02T06:51:24.581715,6.247641791249646,2.780266105991594e-13
2024-06-02T06:51:25.581716,5.997536522161985,3.105895568057643e-13
2024-06-02T06:51:26.581720,6.143063590922616,2.9070784779038394e-13
2024-06-02T06:51:27.581723,6.0460988992450915,3.0248624205159167e-13
2024-06-02T06:51:28.581725,6.248085064583439,2.778274616465653e-13
2024-06-02T06:51:29.581731,6.028739599141287,3.025663668036442e-13
2024-06-02T06:51:30.581727,5.766269859829549,3.481171415575405e-13
2024-06-02T06:51:31.581735,5.578046661552231,3.7636844244674933e-13
2024-06-02T06:51:32.581739,6.011540195612652,3.070163833762861e-13
2024-06-02T06:51:33.581742,5.369692088647424,4.2302442465752383e-13
2024-06-02T06:51:34.581743,6.302354046673096,2.697144091464737e-13
2024-06-02T06:51:35.581748,5.944722909500026,3.158510390926745e-13
2024-06-02T06:51:36.581744,5.568946748168657,3.795385852023512e-13
2024-06-02T06:51:37.581748,6.177856972016533,2.864835415457028e-13
2024-06-02T06:51:38.581753,5.951271412578011,3.141559111281681e-13
2024-06-02T06:51:39.581753,5.653176889056804,3.6241727678232545e-13
2024-06-02T06:51:40.581756,5.950753856801759,3.142296482522735e-13
2024-06-02T06:51:41.581760,5.647487927603346,3.6441861070041323e-13
2024-06-02T06:51:42.581766,6.061357391117395,2.9862075343122063e-13
2024-06-02T06:51:43.581765,5.839610431212086,3.3112191143580644e-13
2024-06-02T06:51:44.581770,6.026514158772672,3.0319042538488994e-13
2024-06-02T06:51:45.581774,5.807201058507014,3.3571440499607246e-13
2024-06-02T06:51:46.581775,5.844978409595287,3.294937234176183e-13
2024-06-02T06:51:47.581779,5.91806601286723,3.184636411849964e-13
2024-06-02T06:51:48.581785,5.875690576929737,3.2556225862054865e-13
2024-06-02T06:51:49.581782,6.433627168561148,2.5302327082973546e-13
2024-06-02T06:51:50.581789,5.535897785975859,3.8525678951775487e-13
2024-06-02T06:51:51.581789,6.107611709333385,2.9145976554046346e-13
2024-06-02T06:51:52.581794,6.1436802792083265,2.8679101154794926e-13
2024-06-02T06:51:53.581796,5.995187529285762,3.0706575626167473e-13
2024-06-02T06:51:54.581797,5.778499423765481,3.391804112340703e-13
2024-06-02T06:51:55.581799,5.880974883351426,3.2406989781170353e-13
2024-06-02T06:51:56.581806,6.011929826814535,3.026499681952811e-13
2024-06-02T06:51:57.581808,5.505572198516242,3.899483482744036e-13
2024-06-02T06:51:58.581812,5.7747297164102385,3.4024999337780274e-13
2024-06-02T06:51:59.581811,5.9766304263871515,3.0733199964909054e-13
2024-06-02T06:52:00.581814,5.922597780223743,3.1729191321512783e-13
2024-06-02T06:52:01.581813,5.972220983142064,3.0860993752622355e-13
2024-06-02T06:52:02.581820,5.931321749219026,3.1492545987427187e-13
2024-06-02T06:52:03.581821,5.852743172252812,3.273295822164307e-13
2024-06-02T06:52:04.581825,5.9152531974853355,3.1930232121573164e-13
2024-06-02T06:52:05.581826,5.78456725804635,3.371975218872747e-13
2024-06-02T06:52:06.581831,5.763784049017787,3.4360348912589247e-13
2024-06-02T06:52:07.581831,6.323669081078478,2.652334297965142e-13
2024-06-02T06:52:08.581841,5.721960778896466,3.514092105777008e-13
2024-06-02T06:52:09.581838,6.091236344362941,2.913488652623839e-13
2024-06-02T06:52:10.581842,6.4150121828260795,2.566131383633185e-13
2024-06-02T06:52:11.581844,5.697190741311351,3.537307654146772e-13
2024-06-02T06:52:12.581846,5.666185030866139,3.5825212122158894e-13
2024-06-02T06:52:13.581851,6.237401431372571,2.7663563671698644e-13
2024-06-02T06:52:14.581854,5.942955519305699,3.1174024795600615e-13
2024-06-02T06:52:15.581856,5.876214672660759,3.2548307797711466e-13
2024-06-02T06:52:16.581861,5.72415656132411,3.5047181174701155e-13
2024-06-02T06:52:17.581860,6.246490849114881,2.747042020389933e-13
2024-06-02T06:52:18.581864,5.688982064879964,3.5639941380237294e-13
2024-06-02T06:52:19.581870,5.881362233603792,3.240986630644572e-13
2024-06-02T06:52:20.581866,5.668160493186082,3.575164787669784e-13
2024-06-02T06:52:21.581873,5.9091255504070315,3.210597028494863e-13
2024-06-02T06:52:22.581874,6.1791426951118344,2.824688139943396e-13
2024-06-02T06:52:23.581878,5.694750913839695,3.54439831676186e-13
2024-06-02T06:52:24.581881,6.076392608736144,2.949905184835289e-13
2024-06-02T06:52:25.581888,6.076577700992199,2.9488706281838587e-13
2024-06-02T06:52:26.581885,6.022587690159389,3.041264799551077e-13
2024-06-02T06:52:27.581893,5.882961025412597,3.235113058514719e-13
2024-06-02T06:52:28.581895,5.855251964962248,3.266821273055713e-13
2024-06-02T06:52:29.581896,5.593442812480993,3.709335003350534e-13
2024-06-02T06:52:30.581896,5.665639028994478,3.5834909393898615e-13
2024-06-02T06:52:31.581901,6.260187453517951,2.7175152791380374e-13
2024-06-02T06:52:32.581901,5.9029614032782805,3.179561116743051e-13
2024-06-02T06:52:33.581904,5.662493450991654,3.593913733362548e-13
2024-06-02T06:52:34.581912,5.887327104173884,3.224248974557851e-13
2024-06-02T06:52:35.581913,5.434268867281475,4.036950855230829e-13
2024-06-02T06:52:36.581915,5.78456725804635,3.371975218872747e-13
2024-06-02T06:52:37.581917,6.113206553597251,2.901290927423192e-13
2024-06-02T06:52:38.581923,5.791623536107254,3.3515797335881066e-13
2024-06-02T06:52:39.581923,5.586711517606327,3.7320697052575483e-13
2024-06-02T06:52:40.581929,6.158524770092965,2.8336550469813865e-13
2024-06-02T06:52:41.581929,5.716405853456244,3.4750596419581703e-13
2024-06-02T06:52:42.581933,5.861869158756537,3.2479790216962804e-13
2024-06-02T06:52:43.581934,5.800022362012812,3.327376512083847e-13
2024-06-02T06:52:44.581936,5.916288835989049,3.1439058473395223e-13
2024-06-02T06:52:45.581941,5.709270435895234,3.498511735706925e-13
2024-06-02T06:52:46.581939,5.602069610480203,3.6802187894070647e-13
2024-06-02T06:52:47.581944,6.174721952642615,2.79742843511269e-13
2024-06-02T06:52:48.581949,5.944836506007519,3.113049923461348e-13
2024-06-02T06:52:49.581952,6.25528858160971,2.693027704891755e-13
2024-06-02T06:52:50.581956,5.488103983462992,3.8977002022385084e-13
2024-06-02T06:52:51.581959,6.2842314479885,2.666682760570209e-13
2024-06-02T06:52:52.581964,5.8586892537972535,3.256312847988201e-13
2024-06-02T06:52:53.581963,5.72789837948274,3.439773167412794e-13
2024-06-02T06:52:54.581964,6.00606679396956,2.998564001138173e-13
2024-06-02T06:52:56.581973,6.025906640953706,2.9906703626650105e-13
2024-06-02T06:52:57.581978,5.767090453787252,3.3731074829525213e-13
2024-06-02T06:52:58.581977,5.758083728629159,3.3997231708773213e-13
2024-06-02T06:52:59.581978,5.991378695816902,3.0365026909940457e-13
2024-06-02T06:53:00.581983,5.87733343933601,3.2038062144312635e-13
2024-06-02T06:53:01.581983,5.873319535140261,3.215015963476788e-13
2024-06-02T06:53:02.581989,5.529904717987021,3.808105515311867e-13
2024-06-02T06:53:03.581989,5.798053107799381,3.3332042181782546e-13
2024-06-02T06:53:04.581992,6.060178648396783,2.9487380951054803e-13
2024-06-02T06:53:05.581998,5.284294043156528,4.364732796088461e-13
2024-06-02T06:53:06.582001,5.953000311104186,3.0914442547112224e-13
2024-06-02T06:53:07.582005,6.108660326162193,2.872722047872757e-13
2024-06-02T06:53:08.582006,5.714385982999306,3.4822507648368707e-13
2024-06-02T06:53:09.582010,5.774946685304829,3.349457615258075e-13
2024-06-02T06:53:10.582011,5.444364972259534,3.996890025438269e-13
2024-06-02T06:53:11.582009,6.227526928162353,2.7170681789812856e-13
2024-06-02T06:53:12.582016,5.451537201291948,3.968748253068461e-13
2024-06-02T06:53:13.582020,5.801336568970085,3.3234947586881156e-13
2024-06-02T06:53:14.582021,5.882701384941959,3.188895032949699e-13
2024-06-02T06:53:15.582023,5.888228515357869,3.1729515501483517e-13
2024-06-02T06:53:16.582027,5.63939652619529,3.612403048787567e-13
2024-06-02T06:53:17.582031,6.14594484076006,2.82445193178653e-13
2024-06-02T06:53:18.582032,6.0181268140604764,3.010817380943429e-13
2024-06-02T06:53:19.582037,5.93123959801612,3.1037942853155085e-13
2024-06-02T06:53:20.582039,5.694164271514877,3.4915758545855184e-13
2024-06-02T06:53:21.582042,5.72789837948274,3.439773167412794e-13
2024-06-02T06:53:22.582044,5.958991553172769,3.076357955643014e-13
2024-06-02T06:53:23.582045,6.078792762775357,2.9025514262258235e-13
2024-06-02T06:53:24.582048,5.899059461056235,3.1433345350412984e-13
2024-06-02T06:53:25.582051,5.9675480932576805,3.0527885428160406e-13
2024-06-02T06:53:26.582057,5.815327169811417,3.281807237749847e-13
2024-06-02T06:53:27.582057,5.579492768232477,3.6958336831686463e-13
2024-06-02T06:53:28.582058,5.664210480323154,3.5294550593988957e-13
2024-06-02T06:53:29.582062,5.926316240041538,3.117591234582302e-13
2024-06-02T06:53:30.582066,5.966698820838219,3.0556309448072525e-13
2024-06-02T06:53:31.582069,5.740125763381825,3.402700872986221e-13
2024-06-02T06:53:32.582073,5.508862525821951,3.8190382568091773e-13
2024-06-02T06:53:33.582075,5.808123443967373,3.2519512554193016e-13
2024-06-02T06:53:34.582074,6.077194077938438,2.9069648808892973e-13
2024-06-02T06:53:35.582078,5.8191890636387305,3.2713481611476993e-13
2024-06-02T06:53:36.582081,6.04192931553766,2.950962368251159e-13
2024-06-02T06:53:37.582087,5.589504765461848,3.661026842240213e-13
2024-06-02T06:53:38.582087,5.868449896921088,3.1797573709192903e-13
2024-06-02T06:53:39.582092,5.923217050253734,3.1245692320776685e-13
2024-06-02T06:53:40.582094,5.750144366421031,3.370537227113632e-13
2024-06-02T06:53:41.582096,5.6247403290368885,3.6019925743825136e-13
2024-06-02T06:53:42.582101,6.0856743770253185,2.886722492780371e-13
2024-06-02T06:53:43.582103,6.021945307333061,2.9595139558996347e-13
2024-06-02T06:53:44.582101,5.885532411723966,3.1803808771438304e-13
2024-06-02T06:53:45.582104,6.111176623705572,2.827520778734806e-13
2024-06-02T06:53:46.582112,6.084447917562902,2.889058089345368e-13
2024-06-02T06:53:47.582114,5.829866400099277,3.2406725361741726e-13
2024-06-02T06:53:48.582117,5.848730759004317,3.1873924963392606e-13
2024-06-02T06:53:49.582115,5.9016336290842,3.137026182507581e-13
2024-06-02T06:53:50.582122,5.708354758468719,3.446608012932689e-13
2024-06-02T06:53:51.582124,5.5970600594457105,3.635045519754164e-13
2024-06-02T06:53:52.582126,5.97221110530719,3.0413733105129614e-13
2024-06-02T06:53:53.582128,5.871019403078854,3.173340164866236e-13
2024-06-02T06:53:54.582131,5.6801998485213545,3.478677138057625e-13
2024-06-02T06:53:55.582139,6.087091955424448,2.8833568131376505e-13
2024-06-02T06:53:56.582138,5.595798152611182,3.639368098683438e-13
2024-06-02T06:53:57.582142,5.836707275231872,3.2205009591353626e-13
2024-06-02T06:53:58.582142,5.7506930468788955,3.369645199464313e-13
2024-06-02T06:53:59.582145,5.590826914058594,3.655566391510699e-13
2024-06-02T06:54:00.582146,5.875767412329641,3.1602494536050695e-13
2024-06-02T06:54:01.582152,5.949622800531295,3.0560388137679436e-13
2024-06-02T06:54:02.582155,6.0242263921033,2.953261572572747e-13
2024-06-02T06:54:03.582160,5.840749194262708,3.2090803534694325e-13
2024-06-02T06:54:04.582160,5.640726415690748,3.547882167547223e-13
2024-06-02T06:54:05.582163,5.982068216908689,3.015462386749787e-13
2024-06-02T06:54:06.582164,5.661179669966464,3.4829373738001227e-13
2024-06-02T06:54:07.582168,5.990617057449962,2.995648620888465e-13
2024-06-02T06:54:08.582169,5.7248483356537205,3.393709181438822e-13
2024-06-02T06:54:09.582177,5.647783153995694,3.524708333542055e-13
2024-06-02T06:54:10.582179,6.0424063513360995,2.909404861406358e-13
2024-06-02T06:54:11.582180,5.990255785909724,2.9953067002996246e-13
2024-06-02T06:54:12.582181,5.571496761114582,3.6607658944485676e-13
2024-06-02T06:54:13.582182,5.6186854756065605,3.5620064733067757e-13
2024-06-02T06:54:14.582191,6.285518826471319,2.629817649479492e-13
2024-06-02T06:54:15.582190,5.44773520789673,3.9113963473079967e-13
2024-06-02T06:54:16.582192,6.287751105942071,2.6252277062926146e-13
2024-06-02T06:54:17.582195,5.86193746141637,3.149372841567929e-13
2024-06-02T06:54:18.582201,5.443481477781981,3.927833917700079e-13
2024-06-02T06:54:19.582201,5.883940314321792,3.137881519404865e-13
2024-06-02T06:54:20.582206,6.0799753514916235,2.859991966677145e-13
2024-06-02T06:54:21.582207,5.560872410932861,3.696991136715033e-13
2024-06-02T06:54:22.582210,5.689278844136051,3.4498103752762033e-13
2024-06-02T06:54:23.582212,5.962423549008431,3.021624457154525e-13
2024-06-02T06:54:24.582216,5.881211159227352,3.1453276069227084e-13
2024-06-02T06:54:25.582218,5.680936456108165,3.4754994305530555e-13
2024-06-02T06:54:26.582221,6.18328019089729,2.741186403112408e-13
2024-06-02T06:54:27.582226,5.807452665367681,3.253885498410347e-13
2024-06-02T06:54:28.582229,6.097956079264899,2.857158859264592e-13
2024-06-02T06:54:29.582229,5.788686100063666,3.2561272939000763e-13
2024-06-02T06:54:30.582233,5.616691092031899,3.569535958502009e-13
2024-06-02T06:54:31.582238,6.6815417433868864,2.2363670633474533e-13
2024-06-02T06:54:32.582239,5.734506833802648,3.365708421673213e-13
2024-06-02T06:54:33.582244,5.818217908547303,3.223024495713142e-13
2024-06-02T06:54:34.582245,6.080882720123745,2.8572713156259096e-13
2024-06-02T06:54:35.582246,5.690487722177469,3.4468071703633407e-13
2024-06-02T06:54:36.582253,5.6744808263798125,3.496195110338124e-13
2024-06-02T06:54:37.582253,6.110655738070192,2.828157357071687e-13
2024-06-02T06:54:38.582253,5.846287022763576,3.192808481539671e-13
2024-06-02T06:54:39.582260,5.660531082032337,3.485025685797333e-13
2024-06-02T06:54:40.582260,6.374549086526154,2.517977932301622e-13
2024-06-02T06:54:41.582263,5.752771139331424,3.3625736592281977e-13
2024-06-02T06:54:42.582265,6.084084374983051,2.8509070162929993e-13
2024-06-02T06:54:43.582270,5.988860592477185,2.998835717906542e-13
2024-06-02T06:54:44.582273,5.736591576312145,3.3585838592751165e-13
2024-06-02T06:54:45.582272,5.191989265158626,4.5330532666027573e-13
2024-06-02T06:54:46.582281,5.604655504843743,3.609169841105294e-13
2024-06-02T06:54:47.582278,5.893384252717109,3.112975068280805e-13
2024-06-02T06:54:48.582284,5.970635989809027,3.0012654134763756e-13
2024-06-02T06:54:49.582287,5.5261613299841414,3.755858520186109e-13
2024-06-02T06:54:50.582288,5.7122484336051365,3.434402584362439e-13
2024-06-02T06:54:51.582290,5.918881048775188,3.0900657458890825e-13
2024-06-02T06:54:52.582293,5.816742396115258,3.2279605361409926e-13
2024-06-02T06:54:53.582293,6.443005152909105,2.450951129661876e-13
2024-06-02T06:54:54.582298,5.665163368262148,3.469310814504318e-13
2024-06-02T06:54:55.582306,5.859750656405115,3.1560975530331316e-13
2024-06-02T06:54:56.582306,6.176937819649651,2.7546541471801884e-13
2024-06-02T06:54:57.582309,5.771287792848795,3.307131886308288e-13
2024-06-02T06:54:58.582312,5.938255907611586,3.0391367068221557e-13
2024-06-02T06:54:59.582315,6.241205776932645,2.6882758542008136e-13
2024-06-02T06:55:00.582315,5.733395572931352,3.3675234958369884e-13
2024-06-02T06:55:01.582321,5.888584022371068,3.1259498458346525e-13
2024-06-02T06:55:02.582323,5.987299220195576,3.0034208420198375e-13
2024-06-02T06:55:03.582324,6.156059041110197,2.764082674581622e-13
2024-06-02T06:55:04.582329,6.027215192667771,2.94528302786964e-13
2024-06-02T06:55:05.582327,5.619967733755069,3.557736503138182e-13
2024-06-02T06:55:06.582332,5.929923762158437,3.060902661852381e-13
2024-06-02T06:55:07.582337,5.767852205325069,3.3180890010890986e-13
2024-06-02T06:55:08.582337,5.705728039131609,3.397501095466975e-13
2024-06-02T06:55:09.582340,6.2552195694350985,2.6586779307601774e-13
2024-06-02T06:55:10.582346,6.033908892241409,2.9300788985815725e-13
2024-06-02T06:55:11.582346,5.781301216057377,3.277649642925845e-13
2024-06-02T06:55:12.582350,5.439215290535922,3.945448109420876e-13
2024-06-02T06:55:13.582354,6.061646285421403,2.9030431655872596e-13
2024-06-02T06:55:14.582357,6.440416711497679,2.456176025446792e-13
2024-06-02T06:55:15.582358,5.5621252942094035,3.692585957558209e-13
2024-06-02T06:55:16.582359,5.720166303237918,3.4089620405120926e-13
2024-06-02T06:55:17.582363,6.22238492287106,2.691748860587493e-13
2024-06-02T06:55:19.582368,5.961727363310666,3.0234133089904774e-13
2024-06-02T06:55:20.582370,5.4568647346839265,3.877440935269897e-13
2024-06-02T06:55:21.582373,6.068745120261342,2.88604066867923e-13
2024-06-02T06:55:22.582379,5.996549124215802,2.979455823107181e-13
2024-06-02T06:55:23.582382,5.639368143471379,3.5532217215913607e-13
2024-06-02T06:55:24.582384,6.021244090044932,2.9612512380761317e-13
2024-06-02T06:55:25.582387,6.1996327093736365,2.704974599392105e-13
2024-06-02T06:55:26.582380,5.84129260696186,3.208262313886068e-13
2024-06-02T06:55:27.582386,5.755843475697775,3.354830586439057e-13
2024-06-02T06:55:28.582384,6.057924082374068,2.9126045331970397e-13
2024-06-02T06:55:29.582390,5.96574571739112,3.013748290646797e-13
2024-06-02T06:55:30.582391,5.829451749840527,3.2404146696606227e-13
2024-06-02T06:55:31.582392,5.9249307589201035,3.0747077089095597e-13
2024-06-02T06:55:32.582395,5.898770684760254,3.145477317064993e-13
2024-06-02T06:55:33.582397,5.554000848638498,3.7212750369104556e-13
2024-06-02T06:55:34.582403,5.994448648315419,2.984733974523521e-13
2024-06-02T06:55:35.582402,6.283289460166261,2.634412135396211e-13
2024-06-02T06:55:36.582407,5.607196176880677,3.600568489369808e-13
2024-06-02T06:55:37.582407,5.8379233234676295,3.2177748158392447e-13
2024-06-02T06:55:38.582415,5.837380338503047,3.218595493384503e-13
2024-06-02T06:55:39.582415,5.962795641517271,3.021953849943134e-13
2024-06-02T06:55:40.582416,5.76597435951155,3.3229175586653443e-13
2024-06-02T06:55:41.582424,5.794101624219048,3.292700474915704e-13
2024-06-02T06:55:42.582426,5.947552726088483,3.061440967763543e-13
2024-06-02T06:55:43.582428,5.970635989809027,3.0012654134763756e-13
2024-06-02T06:55:44.582429,5.8749488296319745,3.1631943550087605e-13
2024-06-02T06:55:45.582431,5.9977801437350715,2.976991926497912e-13
2024-06-02T06:55:46.582433,5.965582731744774,3.014806231978407e-13
2024-06-02T06:55:47.582438,5.926311736283251,3.0710648856261864e-13
2024-06-02T06:55:48.582443,5.771174449470097,3.3082269388975156e-13
2024-06-02T06:55:49.582440,5.800762582543368,3.2732597882697587e-13
2024-06-02T06:55:50.582445,6.005682091042159,2.956648061522593e-13
2024-06-02T06:55:51.582448,5.9257737302537965,3.071820083874512e-13
2024-06-02T06:55:52.582454,5.911721266818765,3.1105121101061245e-13
2024-06-02T06:55:53.582458,5.92477820783781,3.075774343866422e-13
2024-06-02T06:55:54.582460,5.96435129803562,3.017320156586557e-13
2024-06-02T06:55:55.582459,6.058630937297976,2.910898415337124e-13
2024-06-02T06:55:56.582461,6.0242263921033,2.953261572572747e-13
2024-06-02T06:55:57.582464,6.139595984405283,2.8006405858299485e-13
2024-06-02T06:55:58.582468,5.967141664709153,3.010178066920984e-13
2024-06-02T06:55:59.582473,6.471304309612783,2.4299244132579697e-13
2024-06-02T06:56:00.582471,5.148263690304855,4.654937879796466e-13
2024-06-02T06:56:01.582480,5.712996183388022,3.4312648222395646e-13
2024-06-02T06:56:02.582480,5.725503946505643,3.3916911744348595e-13
2024-06-02T06:56:03.582480,5.951163016278772,3.051378872255746e-13
2024-06-02T06:56:04.582486,5.639447048483798,3.5521049382258085e-13
2024-06-02T06:56:05.582491,6.039041452320258,2.916965894553812e-13
2024-06-02T06:56:06.582491,5.766637394205155,3.320942354819501e-13
2024-06-02T06:56:07.582494,6.14176150085699,2.7957226203579394e-13
2024-06-02T06:56:08.582495,5.846698657637309,3.193076389748162e-13
2024-06-02T06:56:09.582500,5.8249844442035625,3.203823148150465e-13
2024-06-02T06:56:10.582505,5.730554850768432,3.377772466587885e-13
2024-06-02T06:56:11.582505,6.009740199645614,2.947204783621052e-13
2024-06-02T06:56:12.582509,5.759908582644735,3.341826596389661e-13
2024-06-02T06:56:13.582509,6.082841849051349,2.8532446112556206e-13
2024-06-02T06:56:14.582512,5.767076384855453,3.321159965701233e-13
2024-06-02T06:56:15.582517,5.496040528647038,3.7988487047955754e-13
2024-06-02T06:56:16.582519,5.707044416630912,3.3934241330978395e-13
