#filter2_file,counts_under_contours
2024-07-10T11:21:15.508,25696380.0
2024-07-10T11:22:50.740,25686482.0
2024-07-10T11:24:25.971,25773394.0
2024-07-10T11:26:01.209,25778378.0
2024-07-10T11:27:36.437,25728882.0
2024-07-10T11:29:11.668,25653348.0
2024-07-10T11:30:46.962,25658216.0
2024-07-10T11:32:22.451,25644820.0
2024-07-10T11:33:57.938,25575562.0
2024-07-10T11:35:33.459,25544764.0
2024-07-10T11:37:08.979,25616330.0
2024-07-10T11:38:44.499,25637064.0
2024-07-10T11:40:20.201,25763072.0
2024-07-10T11:41:55.540,25734582.0
2024-07-10T11:43:31.597,25770724.0
2024-07-10T11:45:06.581,25833910.0
2024-07-10T11:46:42.101,25784550.0
2024-07-10T11:48:17.620,25788574.0
2024-07-10T11:49:53.142,25949116.0
2024-07-10T11:51:28.630,25948266.0
2024-07-10T11:53:04.117,25917858.0
2024-07-10T11:54:39.606,25899308.0
2024-07-10T11:56:15.948,25882842.0
2024-07-10T11:57:50.582,25976528.0
2024-07-10T12:12:45.143,26632836.0
2024-07-10T12:14:20.759,26486930.0
2024-07-10T12:15:56.344,26469556.0
2024-07-10T12:17:31.895,26423340.0
2024-07-10T12:19:07.480,26374596.0
2024-07-10T12:20:43.330,26301546.0
2024-07-10T12:22:18.616,26194412.0
2024-07-10T12:23:54.169,26126996.0
2024-07-10T12:25:29.722,26087290.0
2024-07-10T12:27:05.273,26051888.0
2024-07-10T12:28:40.825,26219886.0
2024-07-10T12:30:16.379,26364312.0
2024-07-10T12:31:52.153,26275088.0
2024-07-10T12:33:27.960,26288946.0
2024-07-10T12:35:03.768,26278078.0
2024-07-10T12:36:39.576,26271522.0
2024-07-10T12:38:15.385,26378376.0
2024-07-10T12:39:51.193,26229060.0
2024-07-10T12:41:27.590,26273402.0
2024-07-10T12:43:02.810,26259654.0
2024-07-10T12:44:38.618,26174132.0
2024-07-10T12:46:14.425,26139886.0
2024-07-10T12:47:50.238,26116038.0
2024-07-10T12:49:26.749,26110686.0
2024-07-10T12:51:01.882,26007494.0
2024-07-10T12:52:37.690,25950928.0
2024-07-10T12:54:13.532,25989336.0
2024-07-10T12:55:49.339,26177740.0
2024-07-10T12:57:26.873,26237016.0
2024-07-10T12:59:15.592,26353740.0
2024-07-10T13:01:05.918,26538698.0
2024-07-10T13:02:54.596,26949946.0
2024-07-10T13:04:44.102,26757144.0
2024-07-10T13:06:33.606,26554216.0
2024-07-10T13:10:07.495,26353904.0
2024-07-10T13:11:57.000,26307434.0
2024-07-10T13:13:46.504,26228754.0
2024-07-10T13:15:36.849,26197034.0
2024-07-10T13:17:25.513,26045822.0
2024-07-10T13:19:15.171,26068584.0
2024-07-10T13:21:04.521,25978010.0
2024-07-10T13:22:54.258,25970868.0
2024-07-10T13:24:43.530,25982838.0
2024-07-10T13:26:33.344,25954394.0
2024-07-10T13:28:22.539,26017708.0
2024-07-10T13:30:12.420,26072582.0
2024-07-10T13:32:01.544,26040566.0
2024-07-10T13:33:51.497,26026770.0
2024-07-10T13:35:40.553,25954560.0
2024-07-10T13:37:30.573,25895102.0
2024-07-10T13:39:19.562,25840292.0
2024-07-10T13:41:09.660,25800528.0
2024-07-10T13:42:58.570,25858352.0
2024-07-10T13:44:48.746,25716720.0
2024-07-10T13:46:37.579,25594902.0
2024-07-10T13:48:27.842,25491772.0
2024-07-10T13:50:16.588,25611680.0
2024-07-10T13:52:06.919,25508516.0
2024-07-10T13:53:55.597,25598228.0
2024-07-10T13:55:45.101,25644594.0
2024-07-10T13:57:34.605,25630136.0
2024-07-10T13:59:24.106,25602566.0
