time,exposure,region_1,region_2,region_3,region_4,region_5,region_6
2024-07-10 14:08:30.622,2.9008220000000002,2.0414968e+07,1.8233824e+07,2.3476636e+07,5.812631e+06,3.11804e+06,2.861241e+06
2024-07-10 14:08:42.623,2.900825,2.0354752e+07,1.8220168e+07,2.3484728e+07,5.822249e+06,3.119254e+06,2.854006e+06
2024-07-10 14:08:54.622,2.900821,2.032744e+07,1.8229416e+07,2.3482288e+07,5.822043e+06,3.113696e+06,2.861633e+06
2024-07-10 14:09:06.622,2.900824,2.0323746e+07,1.8239932e+07,2.3495532e+07,5.816059e+06,3.119789e+06,2.863107e+06
2024-07-10 14:09:18.622,2.900823,2.030234e+07,1.8220622e+07,2.3489096e+07,5.815401e+06,3.117641e+06,2.854796e+06
2024-07-10 14:09:30.623,2.900819,2.0297888e+07,1.8225112e+07,2.3483962e+07,5.821547e+06,3.115932e+06,2.861237e+06
2024-07-10 14:09:42.638,2.9008209999999996,2.028807e+07,1.8233872e+07,2.3477512e+07,5.813692e+06,3.120572e+06,2.857303e+06
2024-07-10 14:09:54.623,2.900821,2.0266556e+07,1.8228926e+07,2.349718e+07,5.815485e+06,3.115851e+06,2.858433e+06
2024-07-10 14:10:06.622,2.900825,2.0252892e+07,1.8210948e+07,2.3488972e+07,5.825103e+06,3.11779e+06,2.852444e+06
2024-07-10 14:10:18.622,2.900823,2.0248002e+07,1.8226106e+07,2.3487576e+07,5.817686e+06,3.114137e+06,2.853594e+06
2024-07-10 14:10:30.630,2.9008199999999995,2.024763e+07,1.8214208e+07,2.3494986e+07,5.816859e+06,3.113354e+06,2.849666e+06
2024-07-10 14:10:42.623,2.9008220000000002,2.0252448e+07,1.821738e+07,2.3491222e+07,5.826126e+06,3.112995e+06,2.852672e+06
2024-07-10 14:10:54.622,2.900822,2.0279516e+07,1.8225856e+07,2.3498476e+07,5.820376e+06,3.113627e+06,2.850278e+06
2024-07-10 14:11:06.622,2.900823,2.034652e+07,1.8206486e+07,2.3488912e+07,5.822907e+06,3.114621e+06,2.847451e+06
2024-07-10 14:11:18.646,2.9008230000000004,2.0395852e+07,1.8205878e+07,2.3478292e+07,5.821648e+06,3.10693e+06,2.841049e+06
2024-07-10 14:11:30.622,2.9008199999999995,2.0425178e+07,1.8200164e+07,2.3497164e+07,5.818054e+06,3.118e+06,2.851234e+06
2024-07-10 14:11:42.622,2.90082,2.0418188e+07,1.8208728e+07,2.3479232e+07,5.821707e+06,3.109495e+06,2.849116e+06
2024-07-10 14:11:54.622,2.900822,2.0438342e+07,1.8215072e+07,2.3504808e+07,5.821271e+06,3.105187e+06,2.851625e+06
2024-07-10 14:12:06.622,2.900825,2.0471352e+07,1.8208728e+07,2.351181e+07,5.822195e+06,3.107588e+06,2.851072e+06
2024-07-10 14:12:18.622,2.900824,2.0513868e+07,1.8212478e+07,2.352203e+07,5.816024e+06,3.106933e+06,2.850916e+06
2024-07-10 14:12:30.623,2.900823,2.0585112e+07,1.8209758e+07,2.3514908e+07,5.823044e+06,3.10568e+06,2.848736e+06
2024-07-10 14:12:42.623,2.90082,2.0632044e+07,1.8190972e+07,2.3519248e+07,5.828382e+06,3.108369e+06,2.844981e+06
2024-07-10 14:12:54.623,2.9008220000000002,2.0641654e+07,1.8209068e+07,2.3527368e+07,5.820563e+06,3.10893e+06,2.848961e+06
2024-07-10 14:13:06.622,2.900824,2.0631794e+07,1.8206152e+07,2.3531952e+07,5.828269e+06,3.107959e+06,2.851935e+06
2024-07-10 14:13:18.646,2.9008220000000002,2.0626828e+07,1.8201476e+07,2.3543948e+07,5.824416e+06,3.105419e+06,2.840527e+06
2024-07-10 14:13:30.622,2.900821,2.0606094e+07,1.8209206e+07,2.3548176e+07,5.815781e+06,3.10253e+06,2.838961e+06
2024-07-10 14:13:42.623,2.900824,2.060246e+07,1.8206796e+07,2.354856e+07,5.823601e+06,3.103459e+06,2.840673e+06
2024-07-10 14:13:54.622,2.900823,2.06125e+07,1.8216428e+07,2.3546828e+07,5.818744e+06,3.104054e+06,2.839e+06
2024-07-10 14:14:06.623,2.900824,2.058258e+07,1.821144e+07,2.3568196e+07,5.825881e+06,3.102746e+06,2.835676e+06
2024-07-10 14:14:18.623,2.900821,2.0556548e+07,1.8212996e+07,2.3555796e+07,5.81778e+06,3.102204e+06,2.844301e+06
2024-07-10 14:14:30.622,2.900823,2.054411e+07,1.8203564e+07,2.3564226e+07,5.824609e+06,3.100841e+06,2.836644e+06
2024-07-10 14:14:42.622,2.900823,2.050988e+07,1.8198752e+07,2.3559336e+07,5.823455e+06,3.101349e+06,2.839438e+06
2024-07-10 14:14:54.622,2.900822,2.0459524e+07,1.8191914e+07,2.3569624e+07,5.82119e+06,3.104483e+06,2.844114e+06
2024-07-10 14:15:06.622,2.9008209999999996,2.0427688e+07,1.8179814e+07,2.3579092e+07,5.826219e+06,3.104383e+06,2.841952e+06
2024-07-10 14:15:18.646,2.9008230000000004,2.038306e+07,1.8192788e+07,2.3606884e+07,5.825109e+06,3.098849e+06,2.84286e+06
2024-07-10 14:15:30.622,2.900823,2.0334636e+07,1.8196432e+07,2.359986e+07,5.819188e+06,3.101424e+06,2.841872e+06
2024-07-10 14:15:42.623,2.900822,2.0293996e+07,1.8184504e+07,2.3613474e+07,5.82096e+06,3.102211e+06,2.848408e+06
2024-07-10 14:15:54.623,2.9008230000000004,2.0260616e+07,1.819346e+07,2.3609312e+07,5.827007e+06,3.106301e+06,2.848355e+06
