Time,Total,Mode,Bright_count,Bright_area,Area,Exposure
2024-07-10 13:31:36.315315,10618437946.482803,34733.333333333336,0,0.0,327551,900
2024-07-10 13:33:25.819640,10613145113.535389,34747.77777777778,0,0.0,327551,900
2024-07-10 13:35:15.323955,10617750708.732407,34433.333333333336,0,0.0,327551,900
2024-07-10 13:37:04.828280,10613919985.18928,34813.333333333336,0,0.0,327551,900
2024-07-10 13:38:54.332595,10614915094.605194,34828.88888888889,0,0.0,327551,900
2024-07-10 13:40:43.836920,10624775327.692444,34880.0,0,0.0,327551,900
2024-07-10 13:42:33.341235,10627197326.58184,34712.22222222222,0,0.0,327551,900
2024-07-10 13:44:22.845560,10621175175.194801,34394.444444444445,0,0.0,327551,900
2024-07-10 13:46:12.349750,10615401999.174881,34440.0,0,0.0,327551,900
2024-07-10 13:48:01.854075,10604893065.779821,34557.77777777778,0,0.0,327551,900
2024-07-10 13:49:51.356390,10621678405.715174,34722.22222222222,0,0.0,327551,900
2024-07-10 13:51:40.860840,10619337810.00341,34527.77777777778,0,0.0,327551,900
2024-07-10 13:53:30.365155,10615498553.892696,34598.88888888889,0,0.0,327551,900
2024-07-10 13:55:19.869480,10618460748.800974,35020.0,0,0.0,327551,900
2024-07-10 13:57:09.372795,10617715568.732298,34540.0,0,0.0,327551,900
2024-07-10 13:58:58.877120,10613504826.009724,34506.666666666664,0,0.0,327551,900
2024-07-10 14:00:48.381435,10617294409.9007,34603.333333333336,0,0.0,327551,900
2024-07-10 14:02:37.885635,10606315707.049387,34602.22222222222,0,0.0,327551,900
2024-07-10 14:04:27.389950,10624461692.589123,34758.88888888889,0,0.0,327551,900
2024-07-10 14:06:16.894400,10625884516.055582,34955.555555555555,0,0.0,327551,900
2024-07-10 14:08:06.398715,10627007855.382244,34950.0,0,0.0,327551,900
2024-07-10 14:09:55.903030,10631200802.830305,34855.555555555555,0,0.0,327551,900
2024-07-10 14:11:45.407355,10632277245.113264,34787.77777777778,0,0.0,327551,900
2024-07-10 14:13:34.911670,10636782573.42252,34625.555555555555,0,0.0,327551,900
2024-07-10 14:15:24.415995,10637394363.319557,34387.77777777778,0,0.0,327551,900
2024-07-10 14:17:13.920310,10624684554.731218,34885.555555555555,0,0.0,327551,900
2024-07-10 14:19:03.422510,10617660542.696346,34726.666666666664,0,0.0,327551,900
2024-07-10 14:20:52.930950,10621585642.384792,34825.555555555555,0,0.0,327551,900
2024-07-10 14:22:42.431275,10612925612.444645,34618.88888888889,0,0.0,327551,900
2024-07-10 14:24:31.939590,10606526839.105682,34674.444444444445,0,0.0,327551,900
2024-07-10 14:26:21.439915,10606463616.171227,34612.22222222222,0,0.0,327551,900
2024-07-10 14:28:10.949230,10616466575.657925,34714.444444444445,0,0.0,327551,900
2024-07-10 14:30:00.447555,10614800850.89727,34801.11111111111,0,0.0,327551,900
2024-07-10 14:31:49.955870,10614117301.56544,34581.11111111111,0,0.0,327551,900
2024-07-10 14:33:39.456195,10620349635.39103,34816.666666666664,0,0.0,327551,900
2024-07-10 14:35:28.960510,10625022149.52717,34917.77777777778,0,0.0,327551,900
2024-07-10 14:37:18.464835,10629608752.479588,34900.0,0,0.0,327551,900
2024-07-10 14:39:07.969025,10626416425.890968,34503.333333333336,0,0.0,327551,900
2024-07-10 14:40:57.473475,10635206496.443401,34571.11111111111,0,0.0,327551,900
2024-07-10 14:42:46.977790,10635117241.982578,34968.88888888889,0,0.0,327551,900
2024-07-10 14:44:36.482115,10638550065.476274,34652.22222222222,0,0.0,327551,900
2024-07-10 14:46:25.986430,10630052442.080482,34750.0,0,0.0,327551,900
2024-07-10 14:48:15.488755,10618405525.30155,34651.11111111111,0,0.0,327551,900
2024-07-10 14:50:04.993070,10605238097.3287,34607.77777777778,0,0.0,327551,900
2024-07-10 14:51:54.497385,10616317336.780426,34771.11111111111,0,0.0,327551,900
2024-07-10 14:53:44.171000,10607850938.71576,34640.0,0,0.0,327551,900
2024-07-10 14:55:33.506025,10615364350.974735,34854.444444444445,0,0.0,327551,900
2024-07-10 14:57:23.103500,10614109610.714825,34770.0,0,0.0,327551,900
2024-07-10 14:59:12.514665,10610230141.02182,35035.555555555555,0,0.0,327551,900
2024-07-10 15:01:02.164950,10612982366.697807,34388.88888888889,0,0.0,327551,900
2024-07-10 15:02:51.521245,10618537189.123116,34827.77777777778,0,0.0,327551,900
2024-07-10 15:04:41.259950,10611064407.964058,34653.333333333336,0,0.0,327551,900
2024-07-10 15:06:30.530745,10610206989.669487,34736.666666666664,0,0.0,327551,900
2024-07-10 15:08:20.354950,10601946615.100113,34587.77777777778,0,0.0,327551,900
2024-07-10 15:10:09.572245,10598791213.44415,34913.333333333336,0,0.0,327551,900
2024-07-10 15:11:59.769100,10605100637.474773,34420.0,0,0.0,327551,900
2024-07-10 15:14:46.776335,10597465057.755253,34936.666666666664,0,0.0,327551,900
2024-07-10 15:16:23.992755,10600519176.207096,34536.666666666664,0,0.0,327551,900
2024-07-10 15:18:01.206925,10603955529.149536,34708.88888888889,0,0.0,327551,900
2024-07-10 15:19:38.391220,10607360409.75833,34860.0,0,0.0,327551,900
2024-07-10 15:21:15.575525,10599735105.791103,34736.666666666664,1,43707.173175875796,327551,900
2024-07-10 15:22:52.759820,10598066212.424433,34651.11111111111,0,0.0,327551,900
2024-07-10 15:24:29.944115,10599576910.813034,34471.11111111111,0,0.0,327551,900
2024-07-10 15:26:07.128420,10598316675.371838,35073.333333333336,0,0.0,327551,900
2024-07-10 15:27:44.312715,10602588273.57757,34635.555555555555,0,0.0,327551,900
2024-07-10 15:29:21.496885,10599306434.550842,34574.444444444445,0,0.0,327551,900
2024-07-10 15:30:58.776180,10599504752.458666,34534.444444444445,0,0.0,327551,900
2024-07-10 15:32:36.216610,10601697748.832329,34764.444444444445,0,0.0,327551,900
2024-07-10 15:34:13.656780,10610596405.362526,34931.11111111111,0,0.0,327551,900
2024-07-10 15:36:03.385105,10603946349.984499,34771.11111111111,0,0.0,327551,900
2024-07-10 15:37:53.113420,10602221876.5716,34554.444444444445,0,0.0,327551,900
2024-07-10 15:39:42.841745,10599917382.422728,34660.0,0,0.0,327551,900
2024-07-10 15:41:32.570060,10594400845.361404,34938.88888888889,0,0.0,327551,900
