Time,xrsa,xrsb,xrsa_quality,xrsb_quality,xrsa_primary_chan,xrsb_primary_chan
2024-07-10 13:37:00.815902,4.3813947e-07,7.646079e-06,0,0,1,1
2024-07-10 13:37:01.815903,4.5324182e-07,7.651867e-06,0,0,1,1
2024-07-10 13:37:02.815908,4.284308e-07,7.616494e-06,0,0,1,1
2024-07-10 13:37:03.815910,4.4137568e-07,7.6274273e-06,0,0,1,1
2024-07-10 13:37:04.815911,4.446119e-07,7.629357e-06,0,0,1,1
2024-07-10 13:37:05.815914,4.3490326e-07,7.6177803e-06,0,0,1,1
2024-07-10 13:37:06.815919,4.316985e-07,7.6081665e-06,0,0,1,1
2024-07-10 13:37:07.815920,4.3274576e-07,7.638361e-06,0,0,1,1
2024-07-10 13:37:08.815925,4.413599e-07,7.6222655e-06,0,0,1,1
2024-07-10 13:37:09.815926,4.4351737e-07,7.635772e-06,0,0,1,1
2024-07-10 13:37:10.815929,4.446119e-07,7.636431e-06,0,0,1,1
2024-07-10 13:37:11.815932,4.3165124e-07,7.614548e-06,0,0,1,1
2024-07-10 13:37:12.815934,4.3168276e-07,7.5991456e-06,0,0,1,1
2024-07-10 13:37:13.815942,4.4353317e-07,7.6062033e-06,0,0,1,1
2024-07-10 13:37:14.815941,4.4245442e-07,7.592054e-06,0,0,1,1
2024-07-10 13:37:15.815948,4.284308e-07,7.599129e-06,0,0,1,1
2024-07-10 13:37:16.815948,4.3813947e-07,7.590768e-06,0,0,1,1
2024-07-10 13:37:17.815951,4.2411585e-07,7.574046e-06,0,0,1,1
2024-07-10 13:37:18.815951,4.5430474e-07,7.578531e-06,0,0,1,1
2024-07-10 13:37:19.815952,4.4134413e-07,7.5759417e-06,0,0,1,1
2024-07-10 13:37:20.815955,4.305883e-07,7.577905e-06,0,0,1,1
2024-07-10 13:37:21.815958,4.3813947e-07,7.563112e-06,0,0,1,1
2024-07-10 13:37:22.815962,4.4892687e-07,7.554751e-06,0,0,1,1
2024-07-10 13:37:23.815968,4.3384026e-07,7.5476933e-06,0,0,1,1
2024-07-10 13:37:25.815971,4.305883e-07,7.5650414e-06,0,0,1,1
2024-07-10 13:37:26.815974,4.3490326e-07,7.5476764e-06,0,0,1,1
2024-07-10 13:37:27.815981,4.2627335e-07,7.525809e-06,0,0,1,1
2024-07-10 13:37:28.815978,4.1872215e-07,7.55861e-06,0,0,1,1
2024-07-10 13:37:29.815983,4.2627335e-07,7.5431744e-06,0,0,1,1
2024-07-10 13:37:30.815988,4.2627335e-07,7.5650414e-06,0,0,1,1
2024-07-10 13:37:31.815992,4.3595045e-07,7.5367093e-06,0,0,1,1
2024-07-10 13:37:32.815993,4.3060402e-07,7.537403e-06,0,0,1,1
2024-07-10 13:37:33.815997,4.2949375e-07,7.552805e-06,0,0,1,1
2024-07-10 13:37:34.815998,4.305883e-07,7.5386724e-06,0,0,1,1
2024-07-10 13:37:35.816000,4.1548594e-07,7.524523e-06,0,0,1,1
2024-07-10 13:37:36.816004,4.338245e-07,7.508444e-06,0,0,1,1
2024-07-10 13:37:37.816006,4.2950956e-07,7.5193775e-06,0,0,1,1
2024-07-10 13:37:38.816010,4.230056e-07,7.5187013e-06,0,0,1,1
2024-07-10 13:37:39.816013,4.1223396e-07,7.5174316e-06,0,0,1,1
2024-07-10 13:37:40.816014,4.2087964e-07,7.5142325e-06,0,0,1,1
2024-07-10 13:37:41.816020,4.2087964e-07,7.509087e-06,0,0,1,1
2024-07-10 13:37:42.816023,4.392182e-07,7.4891495e-06,0,0,1,1
2024-07-10 13:37:43.816021,4.305883e-07,7.503942e-06,0,0,1,1
2024-07-10 13:37:44.816027,4.144072e-07,7.5180915e-06,0,0,1,1
2024-07-10 13:37:45.816027,4.251946e-07,7.491079e-06,0,0,1,1
2024-07-10 13:37:46.816028,4.144072e-07,7.49944e-06,0,0,1,1
2024-07-10 13:37:47.816033,4.230371e-07,7.4730706e-06,0,0,1,1
2024-07-10 13:37:48.816037,4.1870638e-07,7.4923487e-06,0,0,1,1
2024-07-10 13:37:49.816037,4.219426e-07,7.4807717e-06,0,0,1,1
2024-07-10 13:37:50.816044,4.2408433e-07,7.4904024e-06,0,0,1,1
2024-07-10 13:37:51.816042,4.1872215e-07,7.476286e-06,0,0,1,1
2024-07-10 13:37:52.816048,4.1548594e-07,7.4865766e-06,0,0,1,1
2024-07-10 13:37:53.816047,4.144072e-07,7.483361e-06,0,0,1,1
2024-07-10 13:37:54.816049,4.165647e-07,7.4769296e-06,0,0,1,1
2024-07-10 13:37:55.816056,4.2950956e-07,7.4891495e-06,0,0,1,1
2024-07-10 13:37:56.816061,4.1548594e-07,7.4614936e-06,0,0,1,1
2024-07-10 13:37:57.816062,4.2627335e-07,7.4569916e-06,0,0,1,1
2024-07-10 13:37:58.816064,4.1550166e-07,7.47566e-06,0,0,1,1
2024-07-10 13:37:59.816064,4.122182e-07,7.455029e-06,0,0,1,1
2024-07-10 13:38:00.816067,4.1548594e-07,7.4608506e-06,0,0,1,1
2024-07-10 13:38:01.816071,4.219584e-07,7.4280497e-06,0,0,1,1
2024-07-10 13:38:02.816075,4.165647e-07,7.458921e-06,0,0,1,1
2024-07-10 13:38:03.816079,4.1331268e-07,7.447971e-06,0,0,1,1
2024-07-10 13:38:04.816082,4.1872215e-07,7.458278e-06,0,0,1,1
2024-07-10 13:38:05.816084,4.165647e-07,7.4409127e-06,0,0,1,1
2024-07-10 13:38:06.816087,4.219584e-07,7.442199e-06,0,0,1,1
2024-07-10 13:38:07.816089,4.0468277e-07,7.425461e-06,0,0,1,1
2024-07-10 13:38:08.816095,4.2627335e-07,7.4396266e-06,0,0,1,1
2024-07-10 13:38:09.816096,4.0793478e-07,7.4357677e-06,0,0,1,1
2024-07-10 13:38:10.816100,4.111867e-07,7.405556e-06,0,0,1,1
2024-07-10 13:38:11.816099,4.1978512e-07,7.4158133e-06,0,0,1,1
2024-07-10 13:38:12.816101,4.0361982e-07,7.4055392e-06,0,0,1,1
2024-07-10 13:38:13.816109,4.1872215e-07,7.409398e-06,0,0,1,1
2024-07-10 13:38:14.816109,4.090135e-07,7.4190457e-06,0,0,1,1
2024-07-10 13:38:15.816110,4.11171e-07,7.4106847e-06,0,0,1,1
2024-07-10 13:38:16.816114,4.0469854e-07,7.3862448e-06,0,0,1,1
2024-07-10 13:38:17.816117,4.1548594e-07,7.382386e-06,0,0,1,1
2024-07-10 13:38:18.816121,4.0899772e-07,7.3778674e-06,0,0,1,1
2024-07-10 13:38:19.816122,4.0793478e-07,7.3753113e-06,0,0,1,1
2024-07-10 13:38:20.816126,4.1007647e-07,7.3572864e-06,0,0,1,1
2024-07-10 13:38:21.816131,4.2305285e-07,7.381759e-06,0,0,1,1
2024-07-10 13:38:22.816134,4.0577729e-07,7.3765973e-06,0,0,1,1
2024-07-10 13:38:23.816136,4.111867e-07,7.3624647e-06,0,0,1,1
2024-07-10 13:38:24.816135,4.1009224e-07,7.3540873e-06,0,0,1,1
2024-07-10 13:38:25.816142,3.9930487e-07,7.3592323e-06,0,0,1,1
2024-07-10 13:38:26.816144,4.219584e-07,7.357946e-06,0,0,1,1
2024-07-10 13:38:27.816146,3.9175367e-07,7.3592323e-06,0,0,1,1
2024-07-10 13:38:28.816148,3.9821035e-07,7.3534275e-06,0,0,1,1
2024-07-10 13:38:29.816151,3.9714737e-07,7.341224e-06,0,0,1,1
2024-07-10 13:38:30.816155,4.0254108e-07,7.3425103e-06,0,0,1,1
2024-07-10 13:38:31.816160,4.05793e-07,7.3418837e-06,0,0,1,1
2024-07-10 13:38:32.816161,4.0254108e-07,7.3302904e-06,0,0,1,1
2024-07-10 13:38:33.816161,4.0793478e-07,7.3418673e-06,0,0,1,1
2024-07-10 13:38:34.816164,3.9605285e-07,7.3289875e-06,0,0,1,1
2024-07-10 13:38:35.816165,4.11171e-07,7.3425103e-06,0,0,1,1
2024-07-10 13:38:36.816175,4.0038358e-07,7.3309334e-06,0,0,1,1
2024-07-10 13:38:37.816176,4.0361982e-07,7.3302904e-06,0,0,1,1
2024-07-10 13:38:38.816176,4.090135e-07,7.3007054e-06,0,0,1,1
2024-07-10 13:38:39.816177,4.0684026e-07,7.3167676e-06,0,0,1,1
2024-07-10 13:38:40.816183,4.003678e-07,7.305834e-06,0,0,1,1
2024-07-10 13:38:41.816187,3.9391117e-07,7.302635e-06,0,0,1,1
2024-07-10 13:38:42.816186,3.885017e-07,7.300689e-06,0,0,1,1
2024-07-10 13:38:43.816192,4.0146233e-07,7.282054e-06,0,0,1,1
2024-07-10 13:38:44.816190,3.9930487e-07,7.3045644e-06,0,0,1,1
2024-07-10 13:38:46.816200,3.9714737e-07,7.277552e-06,0,0,1,1
2024-07-10 13:38:47.816204,3.8848597e-07,7.2884523e-06,0,0,1,1
2024-07-10 13:38:48.816204,4.025568e-07,7.2949333e-06,0,0,1,1
2024-07-10 13:38:49.816206,3.9608435e-07,7.291718e-06,0,0,1,1
2024-07-10 13:38:50.816206,3.992891e-07,7.288469e-06,0,0,1,1
2024-07-10 13:38:51.816215,3.9930487e-07,7.2801245e-06,0,0,1,1
2024-07-10 13:38:52.816217,3.895962e-07,7.277552e-06,0,0,1,1
2024-07-10 13:38:53.816217,3.9714737e-07,7.2839835e-06,0,0,1,1
2024-07-10 13:38:54.816218,3.895962e-07,7.262116e-06,0,0,1,1
2024-07-10 13:38:55.816225,4.025568e-07,7.2647053e-06,0,0,1,1
2024-07-10 13:38:56.816225,3.9281664e-07,7.2788216e-06,0,0,1,1
2024-07-10 13:38:57.816228,4.0361982e-07,7.2351036e-06,0,0,1,1
