Time,Total,Area,Exposure,Meas_exposure
2024-07-10 13:37:30.573200,994611712.0,994611712.0,327551,2000,1927.0
2024-07-10 13:39:19.561645,994268544.0,994268544.0,327551,2000,1927.0
2024-07-10 13:41:09.659600,996696832.0,996696896.0,327551,2000,1929.7000000000003
2024-07-10 13:42:58.570160,997039040.0,997039040.0,327551,2000,1929.7000000000003
2024-07-10 13:44:48.746000,994455680.0,994455680.0,327551,2000,1929.7000000000003
2024-07-10 13:46:37.578925,993553408.0,993553408.0,327551,2000,1929.7000000000003
2024-07-10 13:48:27.842400,992278720.0,992278784.0,327551,2000,1929.7000000000003
2024-07-10 13:50:16.587565,994501376.0,994501440.0,327551,2000,1929.7000000000003
2024-07-10 13:52:06.918800,990549888.0,990549952.0,327551,2000,1929.7000000000003
2024-07-10 13:53:55.597205,993328512.0,993328576.0,327551,2000,1929.7000000000003
2024-07-10 13:55:45.100520,993434560.0,993434560.0,327551,2000,1929.7000000000003
2024-07-10 13:57:34.604845,992476864.0,992476928.0,327551,2000,1929.7000000000003
2024-07-10 13:59:24.106160,992245376.0,992245376.0,327551,2000,1929.7000000000003
2024-07-10 14:01:13.610485,991638144.0,991638144.0,327551,2000,1927.0
2024-07-10 14:03:03.115800,992516032.0,992516032.0,327551,2000,1929.7000000000003
2024-07-10 14:04:52.619115,995353984.0,995353920.0,327551,2000,1927.0
2024-07-10 14:06:42.124440,997201152.0,997201152.0,327551,2000,1929.7000000000003
2024-07-10 14:08:31.628755,997039872.0,997039936.0,327551,2000,1929.7000000000003
2024-07-10 14:10:21.132080,998395392.0,998395392.0,327551,2000,1929.7000000000003
2024-07-10 14:12:10.637395,998532032.0,998531968.0,327551,2000,1929.7000000000003
2024-07-10 14:14:00.140720,998214912.0,998214912.0,327551,2000,1929.7000000000003
2024-07-10 14:15:49.645035,997642048.0,997641984.0,327551,2000,1929.7000000000003
2024-07-10 14:17:39.150360,996707968.0,996707968.0,327551,2000,1929.7000000000003
2024-07-10 14:19:28.653675,996352640.0,996352640.0,327551,2000,1929.7000000000003
2024-07-10 14:21:18.159000,995496640.0,995496704.0,327551,2000,1929.7000000000003
2024-07-10 14:23:07.663315,994480768.0,994480768.0,327551,2000,1929.7000000000003
2024-07-10 14:24:57.166640,994278272.0,994278272.0,327551,2000,1929.7000000000003
2024-07-10 14:26:46.670955,995408000.0,995408000.0,327551,2000,1929.7000000000003
2024-07-10 14:28:36.174280,994978944.0,994978880.0,327551,2000,1929.7000000000003
2024-07-10 14:30:25.677595,995239744.0,995239808.0,327551,2000,1929.7000000000003
2024-07-10 14:32:15.182045,995790208.0,995790208.0,327551,2000,1929.7000000000003
2024-07-10 14:34:04.685360,995895680.0,995895680.0,327551,2000,1929.7000000000003
2024-07-10 14:35:54.190560,997123136.0,997123200.0,327551,2000,1929.7000000000003
2024-07-10 14:37:43.694875,997763008.0,997763008.0,327551,2000,1929.7000000000003
2024-07-10 14:39:33.198200,995473216.0,995473216.0,327551,2000,1927.0
2024-07-10 14:41:22.703515,997459072.0,997458944.0,327551,2000,1927.0
2024-07-10 14:43:12.206840,997019328.0,997019264.0,327551,2000,1927.0
2024-07-10 14:45:01.712155,997873536.0,997873536.0,327551,2000,1929.7000000000003
2024-07-10 14:46:51.216480,996480064.0,996480064.0,327551,2000,1927.0
2024-07-10 14:48:40.719795,993385664.0,993385600.0,327551,2000,1927.0
2024-07-10 14:50:30.225110,994135424.0,994135424.0,327551,2000,1927.0
2024-07-10 14:52:19.729435,993850304.0,993850368.0,327551,2000,1929.7000000000003
2024-07-10 14:54:09.232750,992155264.0,992155264.0,327551,2000,1929.7000000000003
2024-07-10 14:55:58.738075,994741056.0,994741056.0,327551,2000,1927.0
2024-07-10 14:57:48.244390,993925504.0,993925568.0,327551,2000,1929.7000000000003
2024-07-10 14:59:37.743715,994353600.0,994353600.0,327551,2000,1927.0
2024-07-10 15:01:27.249745,995469056.0,995469056.0,327551,2000,1929.7000000000003
2024-07-10 15:03:16.749495,994236672.0,994236672.0,327551,2000,1929.7000000000003
2024-07-10 15:05:06.261245,995004544.0,995004544.0,327551,2000,1929.7000000000003
2024-07-10 15:06:55.759995,993172224.0,993172224.0,327551,2000,1929.7000000000003
2024-07-10 15:08:45.268745,990579328.0,990579200.0,327551,2000,1929.7000000000003
2024-07-10 15:10:34.801495,990620032.0,990620032.0,327551,2000,1929.7000000000003
2024-07-10 15:12:24.305075,992102912.0,992102912.0,327551,2000,1929.7000000000003
2024-07-10 15:15:12.550000,992274560.0,992274560.0,327551,2000,1929.7000000000003
2024-07-10 15:16:49.221795,989761728.0,989761792.0,327551,2000,1929.7000000000003
2024-07-10 15:18:26.405975,986946624.0,986946624.0,327551,2000,1929.7000000000003
2024-07-10 15:20:03.590395,987543040.0,987543040.0,327551,2000,1929.7000000000003
2024-07-10 15:21:40.774565,985456000.0,985456064.0,327551,2000,1929.7000000000003
2024-07-10 15:23:17.958870,987024000.0,987023936.0,327551,2000,1927.0
2024-07-10 15:24:55.143165,986694720.0,986694656.0,327551,2000,1929.7000000000003
2024-07-10 15:26:32.325460,987842304.0,987842304.0,327551,2000,1929.7000000000003
2024-07-10 15:28:09.509755,987356480.0,987356544.0,327551,2000,1929.7000000000003
