Time,Total,Area,Exposure,Meas_exposure
2024-07-10 13:38:19.146410,1711206144.0,1711206144.0,327551,2000,1924.3000000000002
2024-07-10 13:38:37.925650,1711601280.0,1711601280.0,327551,2000,1924.3000000000002
2024-07-10 13:40:08.649735,1714039296.0,1714039296.0,327551,2000,1924.3000000000002
2024-07-10 13:40:26.595765,1714968576.0,1714968576.0,327551,2000,1924.3000000000002
2024-07-10 13:41:58.154050,1717604224.0,1717604224.0,327551,2000,1918.9
2024-07-10 13:42:16.100080,1717083904.0,1717083904.0,327551,2000,1918.9
2024-07-10 13:43:47.659365,1711140096.0,1711140096.0,327551,2000,1921.6000000000004
2024-07-10 13:44:05.605405,1711693184.0,1711693184.0,327551,2000,1918.9
2024-07-10 13:45:37.162690,1707172608.0,1707172608.0,327551,2000,1924.3000000000002
2024-07-10 13:45:55.108720,1707051008.0,1707051136.0,327551,2000,1924.3000000000002
2024-07-10 13:47:26.667005,1701352448.0,1701352448.0,327551,2000,1924.3000000000002
2024-07-10 13:47:44.613045,1700413440.0,1700413440.0,327551,2000,1924.3000000000002
2024-07-10 13:49:16.171330,1702070656.0,1702070528.0,327551,2000,1921.6000000000004
2024-07-10 13:49:34.117360,1702088192.0,1702088192.0,327551,2000,1924.3000000000002
2024-07-10 13:51:05.675770,1703238400.0,1703238144.0,327551,2000,1924.3000000000002
2024-07-10 13:51:23.619810,1702748672.0,1702748672.0,327551,2000,1924.3000000000002
2024-07-10 13:52:55.181095,1702261632.0,1702261504.0,327551,2000,1924.3000000000002
2024-07-10 13:53:13.125125,1702804224.0,1702804224.0,327551,2000,1924.3000000000002
2024-07-10 13:54:44.684410,1706012928.0,1706012928.0,327551,2000,1924.3000000000002
2024-07-10 13:55:02.628450,1705428480.0,1705428480.0,327551,2000,1924.3000000000002
2024-07-10 13:56:34.187610,1703073920.0,1703073920.0,327551,2000,1924.3000000000002
2024-07-10 13:56:52.131765,1702470656.0,1702470656.0,327551,2000,1924.3000000000002
2024-07-10 13:58:23.692925,1696827776.0,1696827904.0,327551,2000,1924.3000000000002
2024-07-10 13:58:41.637080,1697885440.0,1697885312.0,327551,2000,1924.3000000000002
2024-07-10 14:00:13.196250,1699292672.0,1699292544.0,327551,2000,1924.3000000000002
2024-07-10 14:00:31.140280,1698945920.0,1698946048.0,327551,2000,1924.3000000000002
2024-07-10 14:02:02.699565,1700590848.0,1700590848.0,327551,2000,1924.3000000000002
2024-07-10 14:02:20.645595,1698230528.0,1698230656.0,327551,2000,1924.3000000000002
2024-07-10 14:03:52.202890,1696323584.0,1696323584.0,327551,2000,1924.3000000000002
2024-07-10 14:04:10.148920,1697255808.0,1697255808.0,327551,2000,1924.3000000000002
2024-07-10 14:05:41.707330,1698878976.0,1698878976.0,327551,2000,1924.3000000000002
