Date time,Threshold 1 count,Threshold 1 area,Threshold 2 count,Threshold 2 area
2024-11-01T12:15:37.581,215259510.8918932,65398,117907269.96681714,34128
2024-11-01T12:15:37.581,215259510.8918932,65398,117907269.96681714,34128
2024-11-01T12:17:01.581,202459994.5343877,61550,109223100.83507222,31617
2024-11-01T12:18:25.582,210102061.99660286,63948,113615356.85117722,32962
2024-11-01T12:19:49.583,208162913.67344767,63335,111815436.06922379,32414
2024-11-01T12:21:13.582,206531091.60693097,62860,110890560.22669229,32161
2024-11-01T12:22:37.582,213523801.27326566,65040,113863605.30879414,33044
2024-11-01T12:24:01.583,205982009.12897432,62665,110982023.83948988,32166
2024-11-01T12:25:25.583,222434271.71515232,67551,122007810.06959404,35309
2024-11-01T12:26:49.583,225694936.56930596,68321,125249972.8759186,36055
2024-11-01T12:28:13.583,222115098.03238365,67286,124045777.9757323,35780
2024-11-01T12:29:37.585,226887408.1816082,68914,124082450.29697329,35896
2024-11-01T12:31:01.775,221098862.0906152,67219,120754356.64704825,34993
2024-11-01T12:32:26.632,217026774.47018522,65914,120613453.25471015,34950
2024-11-01T12:33:50.350,221935010.59668744,67500,121107990.013544,35120
2024-11-01T12:35:14.638,220240509.0181321,67023,119877851.02492663,34796
2024-11-01T12:36:38.926,216354505.3755529,65828,116794896.66334707,33857
2024-11-01T12:38:03.215,217607713.17227262,66202,118856899.91334412,34479
2024-11-01T12:40:51.791,214381887.23780996,65172,116486345.92835744,33750
2024-11-01T12:40:51.791,214381887.23780996,65172,116486345.92835744,33750
2024-11-01T12:42:16.790,211665020.63737017,64374,115539659.34923983,33510
2024-11-01T12:43:40.368,211566066.68342566,64320,115549306.20968509,33496
2024-11-01T12:45:04.655,210677591.61053002,64097,113718825.31778572,32977
2024-11-01T12:46:28.944,208158473.39924407,63266,114437972.78946158,33179
2024-11-01T12:47:53.233,213304539.74816036,64904,116283863.37608737,33719
2024-11-01T12:49:17.520,208652637.21266854,63441,113425907.24628192,32867
2024-11-01T12:50:41.808,205759151.3252082,62612,112107788.02636918,32532
2024-11-01T12:52:06.978,214028552.65244728,65116,116452399.9680447,33773
2024-11-01T12:53:30.385,216090500.9941758,65746,118291817.01079303,34337
2024-11-01T12:54:54.673,217336682.44323522,66199,117471548.56976451,34136
2024-11-01T12:56:18.961,221091101.75795707,67410,118549854.28968808,34481
2024-11-01T12:57:43.255,211736716.3614074,64475,114671150.0983944,33314
2024-11-01T12:59:07.538,218569457.0910604,66650,117179852.18536991,34084
2024-11-01T13:00:31.890,211735585.3156132,64445,114555242.70131212,33259
2024-11-01T13:01:56.432,212427017.57237747,64624,116051568.9392872,33673
2024-11-01T13:03:20.976,216928674.52182767,65990,119454996.18973815,34692
2024-11-01T13:04:45.520,237316464.22292286,72227,128834150.506102,37409
2024-11-01T13:12:58.577,236071756.4573108,71650,129512403.59631643,37393
2024-11-01T13:12:58.577,236071756.4573108,71650,129512403.59631643,37393
2024-11-01T13:14:23.154,221199367.1457278,67110,122484449.5932907,35382
2024-11-01T13:15:47.731,213081518.0094877,64774,116546848.23009168,33770
2024-11-01T13:17:12.306,215615943.06032363,65627,116451753.66667715,33776
2024-11-01T13:18:36.882,211942781.00819474,64421,115511854.51205254,33445
2024-11-01T13:20:01.460,212859273.28423,64731,116218058.72131863,33689
2024-11-01T13:21:26.359,211507707.62669405,64420,112479521.53491637,32607
2024-11-01T13:22:50.579,205348264.24881306,62558,110085152.6109524,31938
2024-11-01T13:24:15.124,206266524.98322582,62824,110889567.88949965,32183
2024-11-01T13:25:39.669,209502497.2944972,63839,112936957.27790469,32823
2024-11-01T13:27:04.212,218521170.53087467,66594,117587672.41648027,34173
2024-11-01T13:28:28.756,217366719.85097516,66218,117911348.3067243,34273
2024-11-01T13:29:53.301,227546060.39060506,69343,121566624.98236182,35327
2024-11-01T13:31:18.347,222168408.36492562,67764,118123088.01224732,34365
2024-11-01T13:32:42.805,224209526.5006203,68264,121119042.9770602,35172
2024-11-01T13:34:07.635,226352233.9485774,69085,119648317.5567101,34820
2024-11-01T13:35:32.435,228904458.87963706,69737,122354433.25148612,35544
2024-11-01T13:36:57.270,230757603.9546767,70380,122266196.87284264,35545
2024-11-01T13:38:22.997,235422627.8232544,71894,123119301.27552411,35844
2024-11-01T13:39:46.900,230601674.28509706,70366,121723675.18704036,35391
2024-11-01T13:41:11.731,224447074.85805905,68525,119246775.4752733,34717
2024-11-01T13:42:36.564,219116189.51719075,66917,115855478.7712517,33750
2024-11-01T13:44:03.669,239466389.2469139,72752,129711245.30309567,37472
2024-11-01T13:45:28.500,225539278.5235445,68577,122305367.69106513,35391
2024-11-01T13:46:53.333,222908011.45533174,67783,119846911.71099243,34662
2024-11-01T13:48:18.165,235551947.94484448,71517,128598172.68307301,37145
2024-11-01T13:49:42.997,239474443.4113108,72755,131286113.38126685,37983
2024-11-01T13:51:07.829,255574089.09098232,77701,138516022.17681786,40090
2024-11-01T13:52:32.662,259703616.5384087,78898,142496185.88307604,41225
2024-11-01T13:53:57.462,253832680.27931842,77100,139134842.89029914,40249
2024-11-01T13:55:22.266,246704192.56323987,75035,134353949.033275,38944
2024-11-01T13:56:47.628,250797745.1824779,76140,138293536.729073,40017
2024-11-01T13:58:11.863,255076406.56408215,77501,139797458.2494952,40465
2024-11-01T13:59:36.662,264035431.4416567,80193,145275547.9591156,42027
2024-11-01T14:01:01.655,259899249.37202358,78948,143147613.14156285,41421
2024-11-01T14:02:26.743,253557566.63075435,77141,136101847.3085962,39389
2024-11-01T14:03:51.830,249233923.23233497,75752,136488925.12268627,39517
2024-11-01T14:05:16.885,243454417.33850288,73855,134101189.45963138,38718
2024-11-01T14:06:41.941,236817948.87311536,71767,131451030.04298043,37929
2024-11-01T14:08:06.998,241459616.73828727,73240,133248533.52022135,38473
2024-11-01T14:09:32.539,229386255.18676034,69486,128144597.71161735,36949
2024-11-01T14:10:57.174,231751467.41507676,70284,127667789.97862914,36814
2024-11-01T14:12:22.230,239956066.13678378,72671,133764005.42201453,38556
2024-11-01T14:13:47.318,248975011.3713655,75579,137274576.25180802,39714
2024-11-01T14:15:12.407,263325394.21548662,79827,145653259.22927865,42012
2024-11-01T14:16:37.495,259847717.3859844,78836,142763592.8213592,41242
2024-11-01T14:18:02.582,261596805.8009507,79436,142602895.5973086,41214
2024-11-01T14:19:27.672,253074982.26387495,76706,140846687.72949174,40681
2024-11-01T14:20:52.760,257713786.0666376,78240,140423823.5070849,40573
2024-11-01T14:22:17.847,246811294.7771695,74910,135517884.8069258,39164
2024-11-01T14:23:42.936,240478609.3810403,72767,135181576.13102922,38956
