Date,FullDiskIntensity,ROI_Intensity,OutsideROI_Intensity,Exposure
2024-10-08 23:00:06.622000,51663402.011744484,3906161.33807415,47762578.574073195,2.900766
2024-10-08 23:00:18.622000,51651136.53482792,3907119.4718957692,47749447.65065805,2.900791
2024-10-08 23:00:30.622000,51705828.02702573,3911258.4041674132,47799971.938707806,2.9007929999999993
2024-10-08 23:00:42.622000,51707677.075777926,3909566.421859961,47803518.48736483,2.900792
2024-10-08 23:00:54.646000,51689621.103216715,3905266.841101907,47789789.677984275,2.9007899999999998
2024-10-08 23:01:06.623000,51718439.55665886,3907626.5749583477,47816221.1617452,2.900791
2024-10-08 23:01:18.622000,51712211.00995866,3904765.66399797,47812906.26835705,2.900792
2024-10-08 23:01:30.622000,51692437.09993684,3906489.6759229894,47791306.65004592,2.900792
2024-10-08 23:01:42.630000,51671503.619872235,3904928.755688532,47772062.329163104,2.9007929999999993
2024-10-08 23:01:54.622000,51681341.97925393,3907643.0903305653,47779067.081726015,2.9007899999999998
2024-10-08 23:02:06.622000,51676211.07484131,3906406.907633125,47775222.68925959,2.900791
2024-10-08 23:02:18.622000,51690624.96768122,3910693.293895801,47785393.63414794,2.9007899999999998
2024-10-08 23:02:30.622000,51681859.18944178,3907011.5702923792,47780324.74590552,2.900791
2024-10-08 23:02:42.622000,51653591.03775488,3903412.551955656,47755603.21305465,2.900791
2024-10-08 23:02:54.622000,51667350.27283919,3907081.615268653,47765757.84621654,2.9007929999999997
2024-10-08 23:03:06.622000,51668286.682887524,3911252.5742951767,47762481.582628764,2.9007939999999994
2024-10-08 23:03:18.623000,51697510.30149343,3920745.8098526862,47782227.82528779,2.9007929999999993
2024-10-08 23:03:30.622000,51697471.69136164,3920198.7180746784,47782751.819933385,2.9007929999999997
2024-10-08 23:03:42.622000,51689967.32270612,3922149.8549878295,47773303.21281333,2.900791
2024-10-08 23:03:54.622000,51702879.66282301,3926661.383050347,47781626.45981734,2.900791
2024-10-08 23:04:06.622000,51709975.85832565,3925423.8409979627,47790060.16630626,2.9007929999999993
2024-10-08 23:04:18.622000,51659908.28717931,3916924.469645208,47748433.01523653,2.9007939999999994
2024-10-08 23:04:30.646000,51699540.0912785,3921375.2928940477,47783689.49456236,2.9007929999999993
2024-10-08 23:04:42.622000,51658478.4515969,3918671.950275701,47745322.23062988,2.9007949999999996
2024-10-08 23:04:54.622000,51642854.90209058,3918334.055549639,47730032.442852706,2.9007929999999993
2024-10-08 23:05:06.622000,51641580.76774179,3915188.3640094283,47732018.10677288,2.9007929999999997
2024-10-08 23:05:18.622000,51641474.71347501,3914648.885787823,47732420.84753348,2.9007939999999994
2024-10-08 23:05:30.622000,51652697.488374725,3915428.2400903753,47742729.48309617,2.900791
2024-10-08 23:05:42.630000,51627687.886618555,3914794.6491854643,47718405.18037833,2.9007919999999996
2024-10-08 23:05:54.622000,51622906.99329942,3913472.2218870646,47714941.20052083,2.900791
2024-10-08 23:06:06.622000,51628091.78599906,3917277.3908909676,47716380.80785552,2.900791
2024-10-08 23:06:18.623000,51653767.54133614,3914472.9834034927,47744913.714914314,2.900791
2024-10-08 23:06:30.622000,51648931.982071124,3918871.86749559,47735608.94017294,2.9007939999999994
2024-10-08 23:06:42.623000,51655376.8763841,3919842.236189289,47741014.17819685,2.900792
2024-10-08 23:06:54.622000,51634328.831574276,3916339.3997225584,47723452.07791527,2.900792
2024-10-08 23:07:06.622000,51646206.72299615,3917645.537939665,47734075.20020409,2.9007899999999998
2024-10-08 23:07:18.630000,51664832.10958666,3919006.2296801116,47751323.00120898,2.900791
2024-10-08 23:07:30.622000,51649053.32815775,3917730.11113509,47736838.94823281,2.9007939999999994
2024-10-08 23:07:42.622000,51620211.5696599,3916590.7679069946,47709039.66293368,2.9007939999999994
2024-10-08 23:07:54.624000,51636826.205799595,3921414.9372257865,47720898.38881989,2.9007929999999997
2024-10-08 23:08:06.622000,51636329.789819546,3922470.855383339,47719315.37341686,2.9007929999999997
2024-10-08 23:08:18.622000,51650120.38091666,3924479.5904015177,47731118.949583426,2.900792
2024-10-08 23:08:30.653000,51642694.94583034,3922658.7350424523,47725476.44730252,2.9007929999999997
2024-10-08 23:08:42.622000,51664047.61182464,3925103.557924871,47744444.965374984,2.9007919999999996
2024-10-08 23:08:54.622000,51668795.85162285,3920479.7853831206,47753739.40334329,2.900797
2024-10-08 23:09:06.622000,51704010.79704013,3925265.6599311572,47784119.87058721,2.9007949999999996
2024-10-08 23:09:18.622000,51691884.2537196,3924198.6587805483,47773148.92858609,2.9007929999999993
2024-10-08 23:09:30.622000,51744021.897445366,3923248.2819365044,47826249.011046976,2.9007949999999996
2024-10-08 23:09:42.622000,51748940.63560485,3920916.5346339424,47833436.063756295,2.9007959999999997
2024-10-08 23:09:54.622000,51725378.73238199,3921638.7231776123,47809073.02997972,2.9007949999999996
2024-10-08 23:10:06.622000,51696956.179254316,3920278.7511699386,47782194.88105848,2.9007949999999996
2024-10-08 23:10:18.622000,51722801.603421964,3925545.953593428,47802707.94637059,2.9007959999999997
2024-10-08 23:10:30.622000,51725828.45335265,3925833.831185016,47805465.87713653,2.900797
2024-10-08 23:10:42.622000,51718779.35615626,3922677.1125314874,47801505.58622337,2.900797
2024-10-08 23:10:54.641000,51711390.842855155,3929306.276382854,47787512.04411205,2.9007949999999996
2024-10-08 23:11:06.622000,51686190.746395655,3933387.2036414864,47758217.92240332,2.9007939999999994
2024-10-08 23:11:18.622000,51696149.6085902,3928467.565454448,47773165.71037743,2.9007959999999997
2024-10-08 23:11:30.622000,51740907.1572719,3935955.8990319218,47810430.095442705,2.900798
2024-10-08 23:11:42.630000,51722786.33960691,3938487.8972833315,47789663.17854244,2.9007949999999996
2024-10-08 23:11:54.622000,51715466.96681428,3939250.7915933398,47781781.20136032,2.9007949999999996
2024-10-08 23:12:06.622000,51756881.98795021,3946883.90811215,47815416.24594896,2.900797
2024-10-08 23:12:18.622000,51727440.33017145,3945451.869073179,47787440.41290736,2.9007959999999997
2024-10-08 23:12:30.622000,51759560.03845838,3949190.550603472,47815857.63094927,2.9007989999999997
2024-10-08 23:12:42.622000,51784311.69089047,3952946.724641538,47836767.619381845,2.900797
2024-10-08 23:12:54.622000,51816835.292621106,3960263.361922009,47861980.09582877,2.9007989999999997
2024-10-08 23:13:06.638000,51782705.31074553,3966055.202740763,47822073.787971444,2.900798
2024-10-08 23:13:18.622000,51783041.76988539,3978560.037617235,47809895.07025308,2.900798
2024-10-08 23:13:30.622000,51782362.031978086,3979979.3091489617,47807788.13009795,2.900799
2024-10-08 23:13:42.630000,51818112.30760056,3985466.428065903,47838025.428148985,2.900801
2024-10-08 23:13:54.622000,51831622.94250653,3987731.656002363,47849365.640294276,2.900799
2024-10-08 23:14:06.622000,51849305.01930502,3992139.4098179815,47862542.74682847,2.9008
2024-10-08 23:14:18.622000,51869047.114260584,4005309.2268716306,47869111.92399059,2.900799
2024-10-08 23:14:30.622000,51862231.01367279,4012054.9586699936,47855642.481827416,2.900798
2024-10-08 23:14:42.622000,51872817.02235627,4024856.272258969,47853496.81484089,2.900797
2024-10-08 23:14:54.622000,51899848.248654336,4039503.612454228,47865725.22457613,2.900798
2024-10-08 23:15:06.622000,51897370.34520489,4050927.347947927,47851875.29366909,2.900799
2024-10-08 23:15:18.622000,51922111.06120146,4073052.3369956603,47854467.58252991,2.900797
2024-10-08 23:15:30.622000,51948476.22911911,4104178.2654904844,47849657.869888864,2.900797
2024-10-08 23:15:42.622000,51945361.20430393,4112977.9550164854,47837799.00413542,2.9007959999999997
2024-10-08 23:15:54.641000,51940398.49020908,4133743.840921071,47812024.20436577,2.9007989999999997
2024-10-08 23:16:06.622000,51948650.009876594,4160316.174957314,47793822.322746255,2.9007989999999997
2024-10-08 23:16:18.622000,51984631.80980951,4190087.0691744373,47799939.120179735,2.900797
2024-10-08 23:16:30.623000,52011791.242199995,4199491.725894642,47817743.8821124,2.900797
2024-10-08 23:16:42.622000,51996391.33658785,4200698.635581876,47801125.001163475,2.900797
2024-10-08 23:16:54.622000,52010249.60398788,4216169.360468424,47799552.88119292,2.9007949999999996
2024-10-08 23:17:06.638000,52061999.4911745,4257195.778540939,47810154.309262484,2.900798
2024-10-08 23:17:18.622000,52110747.45638958,4293778.470613948,47822432.31000573,2.900798
2024-10-08 23:17:30.622000,52117882.12614745,4298192.978754797,47825063.18955211,2.9007959999999997
2024-10-08 23:17:42.630000,52144768.43958111,4296585.973928553,47853629.242711835,2.900798
2024-10-08 23:17:54.622000,52106689.299527,4261770.816778976,47850402.49283215,2.900797
2024-10-08 23:18:06.622000,52047306.99873173,4215062.963730313,47837732.87134536,2.900797
2024-10-08 23:18:18.622000,52020399.90375062,4179579.2054462256,47846221.62591121,2.900798
2024-10-08 23:18:30.622000,52000605.35087426,4153607.0948777185,47852360.575386696,2.900797
2024-10-08 23:18:42.622000,52017859.92534463,4140393.878094151,47882895.591416985,2.9007959999999997
2024-10-08 23:18:54.622000,52071275.53477507,4127822.3689404195,47948918.9013096,2.900799
2024-10-08 23:19:06.622000,52113517.76770315,4128011.025935286,47990888.021464445,2.900797
