Wavelength,Transmission,Matched_Intensity,Expected_Counts
3.926854217999999719e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.926940966000000230e+02,3.639999999999999838e-12,0.000000000000000000e+00,0.000000000000000000e+00
3.927027413000000138e+02,1.530000000000000145e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.927114060000000109e+02,3.839999999999999794e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.927200806999999827e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.927287253999999734e+02,7.290000000000000158e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.927373901000000274e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.927460348000000181e+02,9.270000000000000042e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.927547096000000124e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.927633443000000284e+02,3.770000000000000294e-12,0.000000000000000000e+00,0.000000000000000000e+00
3.927720190000000002e+02,3.450000000000000365e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.927806636999999910e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.927893283999999881e+02,3.060000000000000290e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.927980031999999824e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.928066478999999731e+02,8.060000000000000795e-12,0.000000000000000000e+00,0.000000000000000000e+00
3.928153126000000270e+02,3.533999999999999765e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.928239573000000178e+02,3.810000000000000285e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.928326319999999896e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.928412668000000281e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.928499414999999999e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.928585861999999906e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.928672609000000193e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.928758955999999785e+02,2.047999999999999674e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.928845403000000260e+02,2.280000000000000140e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.928932151000000204e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.929018497999999795e+02,7.039999999999999729e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.929105245000000082e+02,1.664000000000000018e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.929191592000000242e+02,3.295999999999999527e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.929278338999999960e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.929364787000000092e+02,2.387000000000000068e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.929451533999999810e+02,2.431999999999999977e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.929537880999999970e+02,1.632000000000000155e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.929624327999999878e+02,2.847999999999999820e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.929711075000000164e+02,5.146000000000000247e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.929797421999999756e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.929884170000000267e+02,2.758999999999999856e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.929970617000000175e+02,5.644000000000000104e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.930056963999999766e+02,3.679999999999999829e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.930143711000000053e+02,2.758999999999999856e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.930230157999999960e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.930316505999999777e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.930403253000000063e+02,1.632000000000000155e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.930489699999999971e+02,6.732000000000000638e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.930576047000000131e+02,2.541000000000000260e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.930662793999999849e+02,4.127999999999999859e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.930749241999999981e+02,5.236000000000000711e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.930835589000000141e+02,2.541000000000000260e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.930922335999999859e+02,8.840000000000000299e-12,0.000000000000000000e+00,0.000000000000000000e+00
3.931008782999999767e+02,8.084999999999999739e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.931095129999999926e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.931181877999999870e+02,4.686000000000000026e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.931268324999999777e+02,4.420000000000000149e-12,0.000000000000000000e+00,0.000000000000000000e+00
3.931354671999999937e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.931441419000000224e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.931527765999999815e+02,3.944000000000000158e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.931614212999999722e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.931700660999999855e+02,4.211999999999999905e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.931787307999999825e+02,9.099999999999999595e-12,0.000000000000000000e+00,0.000000000000000000e+00
3.931873754999999733e+02,8.783999999999999083e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.931960202000000208e+02,4.175999999999999977e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.932046548999999800e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.932132996000000276e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.932219744000000219e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.932306090999999810e+02,2.807999999999999829e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.932392537999999718e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.932478985000000193e+02,2.849000000000000321e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.932565632999999821e+02,4.772999999999999958e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.932652079999999728e+02,1.403999999999999914e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.932738527000000204e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.932824873999999795e+02,4.735999999999999853e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.932911321000000271e+02,3.330000000000000391e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.932997768000000178e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.933084415999999806e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.933170863000000281e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.933257310000000189e+02,1.976000000000000143e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.933343656999999780e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.933430104000000256e+02,6.877999999999999410e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.933516551999999820e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.933602898999999979e+02,9.620000000000001418e-12,0.000000000000000000e+00,0.000000000000000000e+00
3.933689345999999887e+02,1.924000000000000284e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.933776093000000174e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.933862439999999765e+02,3.914000000000000003e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.933948887999999897e+02,7.239999999999999039e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.934035334999999804e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.934121681999999964e+02,9.048000000000000705e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.934208128999999872e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.934294476000000031e+02,1.520999999999999840e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.934380924000000164e+02,6.200000000000000562e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.934467371000000071e+02,4.119999999999999731e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.934553718000000231e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.934640165000000138e+02,3.599999999999999847e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.934726612000000046e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.934812959000000205e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.934899406999999769e+02,6.911999999999998982e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.934985854000000245e+02,4.640000000000000262e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.935072200999999836e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.935158647999999744e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.935245095000000219e+02,6.006000000000001025e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.935331443000000036e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.935417889999999943e+02,4.255000000000000428e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.935504336999999850e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.935590684000000010e+02,2.687999999999999532e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.935677130999999918e+02,7.740000000000001189e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.935763478999999734e+02,3.648999999999999497e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.935849926000000210e+02,1.092200000000000116e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.935936373000000117e+02,5.504000000000000458e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.936022720000000277e+02,4.386000000000000415e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.936109167000000184e+02,4.386000000000000415e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.936195614999999748e+02,6.063000000000000156e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.936281961999999908e+02,1.922800000000000071e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.936368408999999815e+02,6.271999999999999124e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.936454855999999722e+02,4.531999999999999834e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.936541204000000107e+02,5.060000000000000492e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.936627351000000203e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.936713798000000111e+02,1.195999999999999993e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.936800145000000271e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.936886592000000178e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.936972938999999769e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.937059386999999901e+02,4.840999999999999749e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.937145833999999809e+02,2.295000000000000217e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.937232180999999969e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.937318328000000065e+02,1.080999999999999938e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.937404774999999972e+02,6.579999999999999508e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.937491122999999789e+02,8.740000000000000321e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.937577570000000264e+02,6.110000000000000420e-12,0.000000000000000000e+00,0.000000000000000000e+00
3.937664017000000172e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.937750363999999763e+02,3.023999999999999716e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.937836510999999859e+02,1.861999999999999942e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.937922958999999992e+02,2.447999999999999909e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.938009306000000151e+02,8.134000000000000036e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.938095753000000059e+02,8.672999999999999415e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.938182100000000219e+02,6.500000000000000980e-12,0.000000000000000000e+00,0.000000000000000000e+00
3.938268246999999747e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.938354694999999879e+02,1.215000000000000199e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.938441042000000039e+02,8.900000000000000285e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.938527488999999946e+02,1.106700000000000040e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.938613636000000042e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.938699983000000202e+02,8.415000000000001443e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.938786430999999766e+02,4.576000000000000535e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.938872878000000242e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.938958925000000022e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.939045371999999929e+02,1.012299999999999958e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.939131719999999746e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.939217866999999842e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.939304313999999749e+02,4.028000000000000204e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.939390660999999909e+02,2.052000000000000061e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.939476808000000005e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.939563256000000138e+02,1.431000000000000022e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.939649602999999729e+02,6.155999999999999215e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.939736050000000205e+02,2.754000000000000261e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.939822096999999985e+02,2.804999999999999943e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.939908543999999893e+02,1.142399999999999979e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.939994690999999989e+02,1.209599999999999886e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.940081038999999805e+02,5.252000000000000320e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.940167486000000281e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.940253632999999809e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.940339979999999969e+02,4.255999999999999960e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.940426428000000101e+02,4.408000000000000443e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.940512474999999881e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.940598921999999789e+02,9.735000000000001796e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.940685068999999885e+02,4.560000000000000280e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.940771416000000045e+02,5.015999999999999791e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.940857864000000177e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.940944011000000273e+02,1.829999999999999884e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.941030357999999865e+02,5.339999999999999784e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.941116504999999961e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.941202852000000121e+02,8.819999999999999011e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.941288999999999874e+02,1.278899999999999844e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.941375446999999781e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.941461494000000130e+02,3.100000000000000281e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.941547941000000037e+02,4.863999999999999954e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.941634389000000169e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.941720435999999950e+02,1.751400000000000021e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.941806882999999857e+02,7.409999999999999485e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.941892930000000206e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.941979377000000113e+02,7.409999999999999485e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.942065524999999866e+02,8.580000000000001003e-12,0.000000000000000000e+00,0.000000000000000000e+00
3.942151872000000026e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.942238019000000122e+02,6.140999999999999783e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.942324466000000029e+02,2.622000000000000096e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.942410512999999810e+02,1.062600000000000161e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.942496661000000131e+02,5.168000000000000274e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.942583007999999722e+02,8.831999999999999848e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.942669154999999819e+02,1.145399999999999994e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.942755601999999726e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.942841649000000075e+02,1.632999999999999944e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.942928097000000207e+02,1.750000000000000096e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.943014243999999735e+02,7.415999999999999258e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.943100590999999895e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.943186737999999991e+02,5.396000000000000030e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.943272784999999772e+02,8.945999999999999403e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.943359232999999904e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.943445380000000000e+02,9.071999999999999795e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.943531727000000160e+02,5.475000000000000481e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.943617874000000256e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.943703921000000037e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.943790369000000169e+02,1.875000000000000311e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.943876516000000265e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.943962563000000046e+02,2.888000000000000134e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.944049009999999953e+02,7.676000000000000170e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.944135158000000274e+02,1.747900000000000240e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.944221205000000054e+02,7.877999999999999834e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.944307651999999962e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.944393698999999742e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.944479845999999839e+02,1.698500000000000132e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.944566293999999971e+02,1.027000000000000047e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.944652340999999751e+02,5.103000000000000369e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.944738487999999847e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.944824835000000007e+02,1.066000000000000022e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.944910982999999760e+02,1.539000000000000062e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.944997129999999856e+02,5.291999999999999665e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.945083177000000205e+02,3.191999999999999808e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.945169624000000113e+02,2.217599999999999921e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.945255670999999893e+02,4.300000000000000661e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.945341819000000214e+02,7.482000000000000633e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.945427965999999742e+02,3.182000000000000618e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.945514312999999902e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.945600459999999998e+02,1.664299999999999878e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.945686607000000095e+02,8.800000000000000631e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.945772655000000100e+02,2.545399999999999813e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.945859102000000007e+02,2.767899999999999820e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.945945148999999788e+02,1.583399999999999929e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.946031295999999884e+02,2.038399999999999651e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.946117444000000205e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.946203490999999985e+02,1.800000000000000247e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.946289638000000082e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.946375985000000242e+02,1.564799999999999859e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.946462131999999770e+02,1.212500000000000207e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.946548280000000091e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.946634326999999871e+02,9.998999999999999541e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.946720473999999967e+02,4.950000000000000355e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.946806520999999748e+02,1.393799999999999881e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.946892968999999880e+02,2.172600000000000077e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.946979115999999976e+02,7.725000000000000466e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.947065162999999757e+02,1.555299999999999789e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.947151309999999853e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.947237357000000202e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.947323504999999955e+02,4.028000000000000204e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.947409652000000051e+02,1.187200000000000047e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.947495698999999831e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.947581845999999928e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.947667893000000277e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.947754340999999840e+02,1.130000000000000104e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.947840487999999937e+02,8.475000000000000461e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.947926534999999717e+02,1.724999999999999989e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.948012681999999813e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.948098729999999819e+02,1.616599999999999877e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.948184876999999915e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.948271024000000011e+02,4.636000000000000198e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.948357070999999792e+02,9.150000000000000715e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.948443217999999888e+02,2.607600000000000384e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.948529265999999893e+02,2.926399999999999841e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.948615412999999990e+02,6.300000000000000217e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.948701560000000086e+02,3.033599999999999740e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.948787606999999866e+02,3.225000000000000496e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.948873755000000187e+02,3.212099999999999692e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.948959801999999968e+02,1.469000000000000045e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.949045949000000064e+02,4.508699999999999640e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.949132096000000161e+02,1.981699999999999991e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.949218142999999941e+02,1.687500000000000118e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.949304291000000262e+02,3.400000000000000150e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.949390338000000042e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.949476485000000139e+02,1.556799999999999990e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.949562632000000235e+02,3.510899999999999736e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.949648680000000240e+02,3.024599999999999564e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.949734526999999957e+02,5.328000000000000239e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.949820573999999738e+02,1.615900000000000076e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.949906720999999834e+02,4.365400000000000249e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.949992768000000183e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.950078915999999936e+02,1.850000000000000074e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.950165063000000032e+02,1.799999999999999923e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.950251109999999812e+02,4.235000000000000368e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.950337256999999909e+02,2.325000000000000243e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.950423304999999914e+02,5.772000000000000205e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.950509152000000199e+02,7.850000000000000034e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.950595298999999727e+02,1.959200000000000069e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.950681346000000076e+02,1.199999999999999992e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.950767493000000172e+02,1.183999999999999996e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.950853541000000178e+02,6.058800000000000832e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.950939688000000274e+02,5.577000000000000490e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.951025834999999802e+02,3.069000000000000466e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.951111581999999771e+02,4.833400000000000080e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.951197728999999867e+02,3.971500000000000192e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.951283776999999873e+02,3.366000000000000060e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.951369923999999969e+02,3.650300000000000309e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.951455970999999749e+02,8.525999999999998527e-11,0.000000000000000000e+00,0.000000000000000000e+00
3.951541818000000035e+02,8.434999999999999306e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.951627965999999788e+02,4.671900000000000173e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.951714013000000136e+02,2.881900000000000150e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.951800160000000233e+02,5.357600000000000193e-10,0.000000000000000000e+00,0.000000000000000000e+00
3.951885907000000202e+02,4.300499999999999780e-10,0.000000000000000000e+00,0.000000000000000000e+00
