Date,Mean,Std,diff_count,Diff_error,Img_count
2024-07-10 13:38:28.108555,-6.1846246844002915,162.66888977028378,1534334.970703125,5519.210813291093,62457711.001953125
2024-07-10 13:40:17.611870,1.9461549499161963,151.81133245393286,2643686.8500976562,6386.097639402754,84208172.90917969
2024-07-10 13:42:07.116195,7.258387243513224,172.49124074462696,4276881.30078125,7537.042298072679,117890894.42382812
2024-07-10 13:43:56.621510,-7.457458533174987,135.42244341160284,858492.5458984375,4048.4910040575423,33639051.494140625
2024-07-10 13:45:46.124835,-17.562584147201505,186.0585921423356,1119710.8784179688,4053.872516121772,33987475.6015625
2024-07-10 13:47:35.629150,-40.62479430684077,227.59407691845612,927309.2504882812,3054.1282887822754,19582708.5234375
2024-07-10 13:49:25.131465,-33.52098757140109,227.6142855902422,306956.45751953125,1573.6805312250992,5259897.2626953125
2024-07-10 13:51:14.635665,-32.87238323192419,233.53247890981527,533242.4594726562,2235.5735160294826,10528820.381835938
2024-07-10 13:53:04.140980,-33.27882680864965,237.17088463157913,1536036.2612304688,3698.1862665810418,28889199.668945312
2024-07-10 13:54:53.644305,-23.844640987205047,269.1471243239952,2973942.905029297,4815.071108431044,49343762.49609375
2024-07-10 13:56:43.147620,-30.912422798281796,276.9680696060137,2614970.20703125,4591.696735946575,44782328.15625
2024-07-10 13:58:32.653070,-46.58032184301071,268.51958628346335,1605918.0297851562,3663.0395907499646,28441636.168945312
2024-07-10 14:00:22.156385,-38.21523365827001,278.0593335077943,1023343.4799804688,2826.182054466218,16997953.504882812
2024-07-10 14:02:11.661710,-42.334253291853784,280.8503628855274,1059349.5913085938,2877.0752250085147,17614473.321289062
2024-07-10 14:04:01.165025,-45.71856291081389,290.87448913319105,1060715.1850585938,2642.0520333940262,15021593.09375
2024-07-10 14:05:50.669225,-35.353303760330455,297.8751093296973,1122010.1865234375,2825.5043215586247,17088959.526367188
2024-07-10 14:07:40.174540,-41.19251658520353,313.3115852694291,1331830.197265625,3213.4342684857716,21984149.8203125
2024-07-10 14:09:29.677865,-40.4945275697525,318.7955810520278,1524897.4536132812,3272.6194577566207,22944973.764648438
2024-07-10 14:11:19.182180,-36.375138528046016,321.65057894421597,2235947.8388671875,4184.433612357347,37254917.126953125
2024-07-10 14:13:08.687630,-30.63368452546321,346.62421008644156,3529682.7763671875,5163.865641400105,56860699.57714844
2024-07-10 14:14:58.190945,-41.78385350678215,348.93195624016437,2950820.7172851562,4544.394539830873,44253864.2734375
2024-07-10 14:16:47.696270,-50.29243079703619,340.1792063810953,1866980.3706054688,3708.524719440775,29373291.555664062
2024-07-10 14:18:37.197585,-47.180478765138865,337.2983504112788,2603342.7685546875,4550.633750321363,44019877.873046875
2024-07-10 14:20:26.701910,-34.87755494564205,360.4246479690191,5067827.895019531,5791.221785408955,72144327.34472656
2024-07-10 14:22:16.207100,-34.37750762476683,368.06755011146583,5457121.227050781,5817.594140330831,73145924.33300781
2024-07-10 14:24:05.710425,-46.14657564776172,352.4665431446048,3474320.888671875,4911.612135602594,51722188.55859375
2024-07-10 14:25:55.214740,-60.529401528311624,341.910923695166,1989375.01171875,3908.299526852993,32538985.4375
2024-07-10 14:27:44.719065,-48.847394756847024,344.9324690674431,2275025.1083984375,4087.770516009432,35694760.595703125
2024-07-10 14:29:34.222505,-52.99569837979429,341.7816134161199,2452819.8461914062,4126.693462544421,36512017.77832031
2024-07-10 14:31:23.727830,-46.50013890966598,344.72298547887544,2614362.7822265625,4136.614174328624,36837516.39355469
2024-07-10 14:33:13.236145,-42.72262945312333,343.2054280465243,2084205.9223632812,3887.5808458146653,32310775.576171875
2024-07-10 14:35:02.735460,-45.632390070553896,367.27391456254605,2827257.123046875,4307.76645255032,39940960.68261719
2024-07-10 14:36:52.244785,-50.07695595495053,377.08329321782486,2274974.0771484375,3946.2322455489343,33420471.947265625
