time_start,time_end,T,T_er1,T_er2,EM,EM_er1,EM_er2,L
2024-11-13T00:10:30.000,2024-11-13T00:11:00.000,3.1967135041020662,1.5087684722455448,1.6717083206119745,44.843386327799394,32.0360398715556,37.52947898285464,-7.036152710100222
2024-11-13T00:11:30.000,2024-11-13T00:12:00.000,3.3523165313400654,1.626512887705052,1.4762895168719172,45.46351364009762,33.089243400513,33.50511422415407,-10.672038236068374
2024-11-13T00:12:30.000,2024-11-13T00:13:00.000,3.6467135165207276,1.8530261512915813,1.5584789118026974,42.31677748102449,32.47265698395843,40.112574090440845,-8.097352122907619
2024-11-13T00:13:30.000,2024-11-13T00:14:00.000,8.188943981519746,1.116670432798144,2.802318113812552,9.634210178108324,8.554463128414435,27.16117583234781,-9.850374307707959
2024-11-13T00:14:00.000,2024-11-13T00:14:30.000,12.265650882710867,4.15309627377952,10.575158856733884,1.4264314929592103,1.302915904086378,40.67314660622036,-10.675122932126019
2024-11-13T00:14:30.000,2024-11-13T00:15:00.000,16.455784945112757,7.471117877598747,1.7117562111052393,0.45090130747798896,0.16861837826327947,34.221693449649806,-2.695727362904927
2024-11-13T00:15:00.000,2024-11-13T00:15:20.000,17.77957458846442,0.8040083809428396,1.0632286293307907,0.6142245017238528,0.13374095514896933,0.1411582653860991,-5.397630357650581
2024-11-13T00:15:20.000,2024-11-13T00:15:40.000,18.68718640587136,0.5434382252495524,0.5421098368144399,0.8476662141892733,0.09279596740349827,0.11077127435299261,-3.5907363661254053
2024-11-13T00:15:40.000,2024-11-13T00:16:00.000,19.046466536733284,0.43761572909648905,0.47666242788472246,1.0541976211710238,0.10712315054696797,0.10732352119812516,-7.93128333272611
2024-11-13T00:16:00.000,2024-11-13T00:16:20.000,22.263565749368677,8.236459412402663,0.33344873872182745,1.0695688509908745,0.05256464426005536,8.207938146312678,-16.428613487750688
2024-11-13T00:16:20.000,2024-11-13T00:16:40.000,18.001496886801306,0.34825358652721405,0.35132358164115374,2.21181486875967,0.178906379241079,0.205420692389636,-11.424780439407037
2024-11-13T00:16:40.000,2024-11-13T00:17:00.000,16.54504953849372,4.772476572124624,0.3288931741546506,3.652301176719278,0.3584368635072508,27.925793413476296,-24.509972548183526
2024-11-13T00:17:00.000,2024-11-13T00:17:20.000,16.60686944704364,4.678190251656735,0.40999909265848444,3.524872749323845,0.36536854435490174,24.910398306833812,-12.475659469885713
2024-11-13T00:17:20.000,2024-11-13T00:17:40.000,16.81812783797702,0.28045333474786815,0.32870052084347634,3.4845852962570767,0.3071265858033998,0.27732205409778965,-32.545536685228136
2024-11-13T00:17:40.000,2024-11-13T00:18:00.000,21.814041512207705,7.011230844394495,0.3674987443618356,1.9277663055054237,0.1064748348283382,9.675609843222942,-71.62171215101507
2024-11-13T00:18:00.000,2024-11-13T00:18:20.000,28.412355737283377,14.844624765877633,0.22373891721473882,1.7453194877053964,0.04139937379461589,38.91225853426974,-229.80325711049795
2024-11-13T00:18:20.000,2024-11-13T00:18:40.000,28.12961360209231,14.018302822580331,0.19178327066470402,3.13758609037647,0.05821447223816012,53.8624022742815,-625.6167671254974
2024-11-13T00:18:40.000,2024-11-13T00:19:00.000,29.965000852906716,11.292884578489709,0.029205222527711072,5.300322537083707,0.02271376384644519,24.406763518733968,-1709.4601440911085
2024-11-13T00:19:00.000,2024-11-13T00:19:20.000,26.081597993321786,8.241126648355849,0.08866547536486635,12.852475938041731,0.1519410206911953,44.462081400303845,-1585.3078198143978
2024-11-13T00:19:20.000,2024-11-13T00:19:40.000,23.30575168567345,0.05145221550956691,0.04673679204678649,25.441586973357815,0.18433677164655293,0.1921417260226086,-1900.4283745941962
2024-11-13T00:19:40.000,2024-11-13T00:20:00.000,20.70451518611847,0.05008605028152857,0.051384052362685395,41.37848612082914,0.40295660797369237,0.38813531027541615,-1145.8038528948086
2024-11-13T00:20:00.000,2024-11-13T00:20:20.000,19.54263244688374,0.04069943875686377,0.0402693423658782,55.56211958875585,0.42572984072002384,0.5122580183460173,-679.5368649043176
2024-11-13T00:20:20.000,2024-11-13T00:20:40.000,18.557551803446678,0.044798215526391516,0.038138121250231194,75.39268360048538,0.6610718509315205,0.7623972648540871,-562.7217791809817
2024-11-13T00:20:40.000,2024-11-13T00:21:00.000,18.019579524684087,0.034269461966339065,0.040644316578976714,87.33574098651171,0.8825169935662558,0.7323148990171404,-1007.4015227832435
2024-11-13T00:21:00.000,2024-11-13T00:21:20.000,17.957220357691,0.04609578663920999,0.04332660278789291,88.5951576601108,0.961543197124584,1.0137333288240455,-1053.0450023518833
2024-11-13T00:21:20.000,2024-11-13T00:21:40.000,17.391112897056438,0.013023760068232804,0.02141870338477858,99.62050705795008,0.5976017102744748,0.2686743685891315,-1557.4025035355787
2024-11-13T00:21:40.000,2024-11-13T00:22:00.000,17.094604772361034,0.00818754410661171,0.007125781400070252,99.97553758963339,0.037428706693830804,0.01801146851821045,-1335.4033904777777
