time,exposure,region_1,region_2,region_3,region_4,region_5,region_6,region_7
2024-10-08 23:34:06.630,2.900789,22131996,12007218,8422868,2117056,8307055,5156607,4894200
2024-10-08 23:34:18.622,2.900788,22171476,12008805,8426592,2112452,8298336,5150335,4904489
2024-10-08 23:34:30.646,2.900789,22213900,12000002,8441797,2111099,8283038,5146277,4901577
2024-10-08 23:34:42.622,2.900788,22246808,12012270,8462850,2111902,8298560,5155150,4915320
2024-10-08 23:34:54.622,2.90079,22247476,12005168,8484529,2111057,8284290,5145374,4918188
2024-10-08 23:35:06.646,2.900787,22245064,12008434,8494932,2108651,8284525,5148101,4919077
2024-10-08 23:35:18.622,2.900787,22230052,12007011,8497183,2106523,8276925,5148408,4918831
2024-10-08 23:35:30.622,2.900789,22191936,12006932,8508855,2110627,8272764,5144952,4916083
2024-10-08 23:35:42.623,2.900789,22162012,12003769,8499303,2107765,8273869,5142198,4905814
2024-10-08 23:35:54.622,2.900788,22139964,12011455,8476765,2104397,8261843,5146121,4906308
2024-10-08 23:36:06.622,2.900787,22103990,12017999,8474519,2099684,8255069,5152718,4906132
2024-10-08 23:36:18.622,2.900789,22071276,12010927,8475138,2092880,8247117,5147498,4906880
2024-10-08 23:36:30.622,2.900787,22055766,12004301,8474726,2087716,8234656,5150625,4905210
2024-10-08 23:36:42.622,2.900786,22054464,12011975,8462436,2087368,8241273,5141096,4910868
2024-10-08 23:36:54.622,2.900787,22079180,12014957,8456234,2083775,8230794,5144668,4904457
2024-10-08 23:37:06.622,2.900788,22087076,12012266,8470211,2083823,8240375,5149901,4914020
2024-10-08 23:37:18.622,2.900789,22089528,12012061,8471605,2086413,8249008,5144486,4915476
2024-10-08 23:37:30.622,2.90079,22096694,12009516,8467000,2081286,8250559,5143485,4916009
2024-10-08 23:37:42.630,2.900789,22092982,12016782,8470023,2083324,8239206,5145989,4931346
2024-10-08 23:37:54.622,2.900789,22073716,12025824,8462760,2075174,8245404,5141293,4934036
2024-10-08 23:38:06.646,2.90079,22039044,12027993,8479558,2069193,8243391,5138517,4934180
2024-10-08 23:38:18.622,2.900792,22020256,12023430,8467765,2073011,8242257,5143650,4938213
2024-10-08 23:38:30.622,2.90079,21995438,12024481,8480625,2069762,8240678,5139333,4946211
2024-10-08 23:38:42.622,2.900789,21959414,12034107,8483910,2068166,8234650,5139131,4942188
2024-10-08 23:38:54.622,2.900786,21938316,12037218,8485967,2080708,8241541,5146449,4936414
2024-10-08 23:39:06.622,2.900788,21918464,12041413,8487647,2085537,8237864,5145628,4933084
2024-10-08 23:39:18.622,2.90079,21910004,12035402,8481244,2085172,8233461,5147155,4928299
2024-10-08 23:39:30.622,2.900789,21894028,12047821,8481193,2089479,8230046,5140007,4926774
2024-10-08 23:39:42.623,2.900789,21904444,12047459,8484794,2087164,8229343,5140580,4931279
2024-10-08 23:39:54.624,2.900788,21889652,12051784,8491195,2089056,8222533,5137816,4920444
2024-10-08 23:40:06.622,2.900789,21885406,12064150,8490674,2085135,8222633,5136261,4923478
2024-10-08 23:40:18.622,2.900789,21870336,12082427,8491658,2087932,8209870,5136312,4926833
2024-10-08 23:40:30.622,2.900789,21867044,12079370,8491527,2087310,8208128,5132048,4938999
2024-10-08 23:40:42.630,2.900789,21878236,12086168,8503133,2084663,8202190,5131535,4934550
2024-10-08 23:40:54.622,2.900789,21864008,12085195,8499618,2073546,8202734,5131280,4959953
2024-10-08 23:41:06.622,2.900789,21872860,12101392,8503489,2069110,8202311,5132524,4974689
2024-10-08 23:41:18.622,2.90079,21870180,12100263,8503146,2062659,8188376,5128382,4969838
2024-10-08 23:41:30.622,2.900788,21866166,12104449,8501297,2062225,8188915,5134418,4977260
2024-10-08 23:41:42.630,2.900789,21861548,12105174,8503940,2056871,8190259,5134035,4975666
2024-10-08 23:41:54.622,2.900789,21878992,12097312,8497749,2051858,8180567,5125037,4981204
2024-10-08 23:42:06.622,2.900791,21861284,12116903,8505855,2044512,8183383,5135265,4979911
2024-10-08 23:42:18.622,2.900789,21883650,12123850,8502218,2041518,8174441,5132517,4977799
2024-10-08 23:42:30.622,2.900789,21844744,12124480,8499431,2041142,8164435,5133490,4989999
2024-10-08 23:42:42.622,2.900788,21835782,12134899,8498205,2038363,8154587,5135137,5023981
2024-10-08 23:42:54.622,2.900788,21826550,12145276,8500802,2032616,8143954,5134950,5040080
2024-10-08 23:43:06.638,2.900789,21820182,12158719,8495680,2029206,8148402,5134772,5063127
2024-10-08 23:43:18.622,2.90079,21822028,12177588,8500459,2022469,8142821,5138679,5094785
2024-10-08 23:43:30.622,2.900787,21811494,12196931,8502688,2015067,8145277,5138032,5095278
2024-10-08 23:43:42.630,2.900786,21812168,12204292,8499730,2006287,8147689,5136059,5130308
2024-10-08 23:43:54.622,2.900787,21810048,12203704,8512151,2010262,8149608,5141951,5125311
2024-10-08 23:44:06.622,2.90079,21800240,12191903,8511252,2005205,8143087,5135966,5133414
2024-10-08 23:44:18.622,2.900791,21804980,12177082,8519738,2004776,8136340,5141209,5166438
2024-10-08 23:44:30.622,2.90079,21810068,12175925,8519386,2005325,8139024,5137350,5111670
2024-10-08 23:44:42.622,2.900789,21793008,12164350,8530687,2002337,8154385,5138393,5069983
2024-10-08 23:44:54.622,2.900787,21799172,12141913,8541693,2002482,8145062,5140587,5042293
2024-10-08 23:45:06.622,2.900786,21809660,12139663,8560507,1993103,8144838,5141576,5023862
2024-10-08 23:45:18.622,2.900786,21804462,12121085,8590294,1993247,8140944,5141276,5034713
2024-10-08 23:45:30.622,2.900785,21826804,12112298,8587674,1998073,8139358,5145765,5021877
2024-10-08 23:45:42.622,2.900785,21823728,12134145,8589206,1989233,8126368,5137707,5005702
2024-10-08 23:45:54.622,2.900786,21827284,12127438,8570578,1989254,8135164,5141610,4996191
2024-10-08 23:46:06.622,2.900786,21823008,12135666,8556853,1984921,8126062,5143782,4983338
2024-10-08 23:46:18.622,2.900786,21812088,12140737,8562161,1984177,8125012,5137608,4984633
2024-10-08 23:46:30.653,2.900785,21807996,12139462,8560586,1987247,8123475,5140649,4979972
2024-10-08 23:46:42.622,2.900789,21811516,12154524,8563884,1984102,8125745,5142151,4965554
2024-10-08 23:46:54.622,2.900789,21815688,12152094,8557759,1979938,8124792,5139122,4946853
2024-10-08 23:47:06.622,2.900787,21805440,12149727,8571339,1974703,8125148,5136902,4945672
2024-10-08 23:47:18.638,2.900788,21799556,12152319,8566008,1976057,8116275,5141602,4931555
2024-10-08 23:47:30.630,2.900787,21801078,12155349,8564678,1968476,8113686,5137898,4921661
2024-10-08 23:47:42.622,2.900792,21808616,12172169,8564679,1965512,8111760,5133625,4923837
2024-10-08 23:47:54.622,2.90079,21816512,12170283,8570111,1963703,8108272,5141413,4935427
2024-10-08 23:48:06.622,2.900789,21835148,12184130,8562353,1958411,8100697,5133985,4930829
2024-10-08 23:48:18.622,2.90079,21849420,12195952,8571971,1952941,8100023,5133699,4925102
2024-10-08 23:48:30.622,2.90079,21862968,12193620,8570461,1958315,8103159,5136477,4921715
2024-10-08 23:48:42.622,2.90079,21876796,12183944,8561528,1956461,8099120,5138290,4923918
2024-10-08 23:48:54.622,2.900786,21904540,12165058,8574517,1962654,8106554,5134668,4926592
2024-10-08 23:49:06.622,2.900787,21917584,12185929,8572273,1959036,8101539,5129851,4927079
2024-10-08 23:49:18.623,2.900785,21951454,12176811,8570862,1956505,8100796,5133592,4928738
2024-10-08 23:49:30.622,2.900787,21977560,12153855,8586791,1955907,8095298,5140355,4932494
2024-10-08 23:49:42.622,2.900786,22018180,12153306,8589500,1952985,8096437,5139117,4930382
2024-10-08 23:49:54.622,2.900787,22038272,12151102,8580175,1954220,8086789,5135934,4918087
2024-10-08 23:50:06.622,2.900788,22070012,12156265,8597809,1954582,8083605,5141309,4917734
2024-10-08 23:50:18.622,2.900787,22100648,12167261,8590541,1956426,8090388,5140710,4914484
2024-10-08 23:50:30.622,2.900791,22123456,12165350,8586445,1957263,8089878,5142776,4916112
2024-10-08 23:50:42.622,2.900785,22136992,12156055,8582460,1961992,8092799,5138721,4907115
2024-10-08 23:50:54.622,2.900784,22141572,12167986,8575404,1964266,8084592,5139323,4910904
2024-10-08 23:51:06.622,2.900785,22157468,12167150,8573790,1965855,8087256,5144428,4911666
2024-10-08 23:51:18.622,2.900785,22164208,12170048,8570091,1959887,8074341,5144411,4915490
2024-10-08 23:51:30.622,2.900784,22181324,12162052,8562908,1959822,8068705,5141349,4917249
2024-10-08 23:51:42.622,2.900783,22207466,12166233,8564690,1960229,8064959,5141938,4916944
2024-10-08 23:51:54.622,2.900783,22213328,12163328,8551223,1954632,8058322,5137344,4928577
2024-10-08 23:52:06.622,2.900784,22211626,12167080,8547369,1959328,8050665,5144243,4927660
2024-10-08 23:52:18.622,2.900782,22236466,12153880,8553577,1957419,8061303,5144866,4933465
2024-10-08 23:52:30.622,2.900782,22242420,12170645,8536801,1955047,8051288,5152657,4943438
2024-10-08 23:52:42.622,2.900782,22256560,12162587,8535983,1955645,8066212,5144167,4966587
2024-10-08 23:52:54.622,2.900783,22277144,12170716,8540825,1959343,8055519,5149659,5001245
2024-10-08 23:53:06.622,2.900783,22278442,12172256,8539032,1956222,8062635,5155786,5018662
2024-10-08 23:53:18.622,2.900783,22317160,12188180,8525783,1960470,8066186,5152781,5017893
2024-10-08 23:53:30.622,2.900783,22335940,12171069,8537142,1959299,8057731,5153171,4996826
2024-10-08 23:53:42.622,2.900784,22348912,12173665,8535281,1958113,8058555,5152963,4982271
2024-10-08 23:53:54.642,2.900782,22368930,12168801,8523989,1967004,8069623,5154273,4965944
2024-10-08 23:54:06.622,2.900783,22394264,12177844,8525037,1976256,8064512,5157503,4962157
2024-10-08 23:54:18.622,2.900783,22432702,12180063,8519637,1983462,8068324,5157782,4956401
2024-10-08 23:54:30.622,2.900783,22454478,12183851,8527246,1993468,8069219,5156498,4955293
2024-10-08 23:54:42.630,2.900782,22483788,12171160,8525102,2003645,8065522,5158396,4956635
2024-10-08 23:54:54.641,2.900787,22513552,12166320,8521080,2007549,8068143,5150264,4956892
2024-10-08 23:55:06.622,2.900783,22528452,12181203,8526891,2013169,8074499,5156597,4964837
2024-10-08 23:55:18.630,2.900783,22539480,12168944,8520150,2019606,8070444,5162791,4945358
2024-10-08 23:55:30.622,2.900782,22567752,12178443,8515703,2031547,8068671,5155267,4934158
2024-10-08 23:55:42.622,2.900782,22596504,12186880,8522222,2034934,8071555,5157997,4930110
2024-10-08 23:55:54.622,2.900781,22630400,12179681,8528001,2034461,8073149,5156963,4928770
2024-10-08 23:56:06.622,2.900781,22649128,12179156,8527052,2039687,8072028,5161216,4927842
2024-10-08 23:56:18.622,2.900782,22690260,12177522,8530063,2031939,8082834,5157925,4925978
2024-10-08 23:56:30.622,2.900781,22730420,12183441,8513010,2028573,8084087,5158742,4914747
2024-10-08 23:56:42.622,2.900782,22768212,12193411,8519401,2022090,8083515,5161921,4907140
2024-10-08 23:56:54.622,2.900783,22809548,12186199,8515746,2021562,8085235,5160914,4912280
2024-10-08 23:57:06.622,2.900783,22834120,12173453,8506495,2013756,8090810,5164111,4901670
2024-10-08 23:57:18.622,2.900783,22865536,12173206,8516775,2013427,8093165,5163230,4907544
2024-10-08 23:57:30.622,2.900783,22898264,12182714,8522344,2007557,8095039,5163566,4899489
2024-10-08 23:57:42.622,2.900782,22912436,12180362,8520165,2003025,8105938,5161447,4906471
2024-10-08 23:57:54.622,2.900783,22939194,12175042,8514430,2003257,8103613,5166944,4898613
2024-10-08 23:58:06.638,2.900783,22988848,12171257,8519635,1998553,8111922,5170145,4903411
2024-10-08 23:58:18.622,2.90078,23021966,12177020,8520869,2004710,8133814,5171343,4893619
2024-10-08 23:58:30.622,2.90078,23047414,12185305,8525141,2005933,8145550,5170288,4900175
2024-10-08 23:58:42.622,2.900781,23099296,12198751,8531466,2004676,8145841,5176503,4900391
2024-10-08 23:58:54.622,2.900781,23139850,12202859,8534429,2005421,8165840,5170110,4903659
2024-10-08 23:59:06.622,2.900782,23176140,12219250,8536270,2007005,8179311,5171994,4902246
2024-10-08 23:59:18.622,2.900781,23208174,12232006,8537546,2001180,8188900,5174220,4903717
2024-10-08 23:59:30.622,2.900783,23233618,12239895,8530608,1997983,8183037,5179516,4910423
2024-10-08 23:59:42.622,2.900784,23266228,12224504,8533179,2003031,8182780,5176983,4918830
2024-10-08 23:59:54.622,2.900785,23305292,12238194,8536566,1998346,8161664,5172234,4959332
2024-10-09 00:00:06.622,2.900759,23344702,12225573,8534343,2008979,8140444,5171798,4932946
2024-10-09 00:00:18.622,2.900786,23387104,12248254,8534137,2017621,8116630,5171899,4938741
2024-10-09 00:00:30.622,2.900785,23417708,12296237,8548743,2010418,8104143,5174052,4943259
2024-10-09 00:00:42.622,2.900784,23451296,12293065,8550557,2009443,8093836,5174771,4940224
2024-10-09 00:00:54.622,2.900784,23485400,12345745,8551356,2020474,8100206,5177531,4932781
2024-10-09 00:01:06.622,2.900785,23516260,12359220,8552171,2026065,8094204,5171574,4923943
2024-10-09 00:01:18.622,2.900782,23551512,12382890,8537464,2028894,8085354,5171811,4919302
2024-10-09 00:01:30.647,2.900786,23583624,12420872,8550588,2034744,8082113,5177093,4908089
2024-10-09 00:01:42.623,2.900781,23608664,12452044,8543270,2044852,8083648,5176547,4908976
2024-10-09 00:01:54.622,2.900781,23634052,12498580,8529526,2047569,8086183,5175899,4901590
2024-10-09 00:02:06.622,2.900782,23665040,12444670,8529531,2046768,8077928,5170049,4903168
2024-10-09 00:02:18.647,2.900786,23686494,12442568,8527550,2046590,8086012,5174055,4927938
2024-10-09 00:02:30.630,2.900783,23706832,12424265,8520838,2043473,8073702,5183612,4987487
2024-10-09 00:02:42.622,2.900782,23731212,12429842,8525931,2042453,8080415,5176077,5018214
2024-10-09 00:02:54.622,2.900784,23744636,12460588,8517336,2047265,8065054,5185612,5059637
2024-10-09 00:03:06.630,2.900782,23768056,12440358,8514539,2057303,8056378,5180469,5119728
2024-10-09 00:03:18.622,2.900784,23781996,12419891,8515112,2059678,8057965,5177271,5150060
2024-10-09 00:03:30.615,2.900785,23802486,12383642,8520106,2057366,8057385,5175455,5212685
2024-10-09 00:03:42.622,2.900783,23829282,12353460,8521594,2069502,8058765,5181554,5199560
2024-10-09 00:03:54.622,2.900784,23843304,12348744,8521903,2070574,8064762,5183415,5149381
2024-10-09 00:04:06.622,2.900783,23862232,12348066,8513684,2065752,8065710,5177593,5128757
2024-10-09 00:04:18.622,2.900781,23879038,12338786,8514546,2062855,8073184,5177645,5113845
2024-10-09 00:04:30.622,2.900783,23877244,12337220,8517147,2067727,8057733,5184519,5088631
2024-10-09 00:04:42.622,2.900783,23894012,12330780,8520379,2072526,8057943,5184934,5067608
2024-10-09 00:04:54.622,2.900781,23876316,12321013,8521925,2088671,8055130,5183137,5063027
2024-10-09 00:05:06.622,2.900783,23863624,12312913,8530291,2116161,8051430,5188918,5047080
2024-10-09 00:05:18.622,2.900782,23859084,12323648,8516973,2145029,8040212,5191990,5026945
2024-10-09 00:05:30.630,2.900782,23874484,12304901,8527777,2159527,8041515,5189588,5000843
2024-10-09 00:05:42.630,2.900782,23857116,12310436,8511199,2155192,8042912,5190915,4974519
2024-10-09 00:05:54.622,2.90078,23878708,12314386,8512571,2178148,8045280,5193895,4952486
2024-10-09 00:06:06.622,2.900783,23879220,12320721,8503699,2194823,8043094,5193470,4934851
2024-10-09 00:06:18.622,2.900785,23905040,12318291,8502448,2197109,8047547,5196709,4928379
2024-10-09 00:06:30.616,2.900781,23915808,12317627,8506906,2213110,8045691,5188917,4914356
2024-10-09 00:06:42.622,2.900782,23923006,12320453,8509572,2224275,8043482,5192944,4909428
2024-10-09 00:06:54.622,2.90078,23908424,12319033,8504004,2211231,8037131,5201664,4905385
2024-10-09 00:07:06.616,2.90078,23925948,12313972,8505697,2195180,8040182,5199407,4892240
2024-10-09 00:07:18.622,2.900781,23923504,12324666,8491276,2185833,8038617,5206706,4890167
2024-10-09 00:07:30.615,2.900782,23955776,12326659,8498124,2182897,8036363,5210757,4893727
2024-10-09 00:07:42.622,2.900783,23970340,12327824,8508850,2191583,8040246,5208190,4897027
2024-10-09 00:07:54.616,2.900783,23973996,12325872,8499075,2197078,8037095,5216115,4888842
2024-10-09 00:08:06.622,2.900783,23993316,12308404,8495302,2200105,8042050,5212324,4893570
2024-10-09 00:08:18.630,2.900782,24026020,12311774,8491866,2225068,8047681,5213429,4884159
2024-10-09 00:08:30.616,2.900781,24057148,12302822,8490889,2222033,8057112,5209647,4877586
2024-10-09 00:08:42.622,2.900783,24084828,12302643,8491839,2243432,8064322,5222089,4877061
2024-10-09 00:08:54.622,2.900782,24073152,12303213,8484578,2244976,8052529,5221372,4868344
2024-10-09 00:09:06.622,2.900782,24074352,12305304,8477298,2247638,8053395,5235560,4869945
2024-10-09 00:09:18.615,2.900784,24072230,12294610,8487740,2251594,8049601,5241646,4868747
2024-10-09 00:09:30.622,2.900783,24082382,12303248,8489534,2256892,8042957,5248535,4870947
2024-10-09 00:09:42.616,2.900784,24064156,12310427,8516150,2263728,8045102,5247501,4863224
2024-10-09 00:09:54.653,2.900785,24069198,12309506,8528061,2270262,8046498,5251071,4870111
2024-10-09 00:10:06.623,2.900783,24047522,12308721,8566003,2275943,8043324,5263885,4862088
2024-10-09 00:10:18.623,2.900784,24052452,12312917,8598787,2279216,8025623,5266433,4860602
2024-10-09 00:10:30.616,2.90078,24029930,12318889,8688077,2297248,8021222,5278167,4869660
2024-10-09 00:10:42.622,2.900785,24000908,12310792,8741028,2310828,8011281,5279876,4876426
2024-10-09 00:10:54.622,2.900784,23976936,12314029,8734487,2319264,8014392,5285346,4882982
2024-10-09 00:11:06.622,2.900783,23953168,12315556,8766256,2325967,8015156,5288346,4887214
2024-10-09 00:11:18.616,2.900784,23935436,12303926,8787573,2334101,8015329,5295497,4881301
2024-10-09 00:11:30.622,2.900785,23890238,12312773,8789772,2347862,8010459,5301052,4878664
2024-10-09 00:11:42.622,2.900785,23859984,12321425,8705829,2360030,8010516,5311153,4884419
2024-10-09 00:11:54.622,2.900785,23840596,12320653,8652198,2376183,8007898,5312297,4879455
2024-10-09 00:12:06.622,2.900787,23810860,12320954,8621238,2384139,8009172,5321428,4869361
2024-10-09 00:12:18.615,2.900784,23814324,12312600,8597602,2394025,8009597,5322334,4879842
2024-10-09 00:12:30.622,2.900784,23817580,12318560,8577014,2397451,8006920,5328573,4879829
2024-10-09 00:12:42.616,2.900785,23768308,12328831,8550298,2400747,8002786,5323758,4874605
2024-10-09 00:12:54.622,2.900785,23764934,12312039,8540605,2397549,8004899,5328377,4883621
2024-10-09 00:13:06.622,2.900783,23754860,12317139,8527338,2408931,8005649,5327345,4878225
2024-10-09 00:13:18.622,2.900786,23746756,12330581,8509081,2421144,8012977,5330700,4882357
2024-10-09 00:13:30.622,2.900784,23741582,12324621,8503274,2423151,8016440,5331616,4885402
2024-10-09 00:13:42.622,2.900782,23746608,12314372,8491818,2426122,8033191,5340559,4877016
2024-10-09 00:13:54.615,2.900782,23752028,12313290,8489403,2426908,8040811,5351806,4870348
2024-10-09 00:14:06.638,2.900784,23758710,12300224,8486741,2422927,8038013,5357165,4877043
2024-10-09 00:14:18.622,2.900781,23749370,12324891,8473303,2419841,8053506,5360093,4882503
2024-10-09 00:14:30.622,2.900784,23747968,12334643,8465513,2413823,8052819,5360167,4874680
2024-10-09 00:14:42.616,2.900781,23746838,12318858,8470567,2425032,8043810,5360876,4876954
2024-10-09 00:14:54.647,2.900782,23724872,12337869,8467804,2431348,8038945,5359777,4885189
2024-10-09 00:15:06.622,2.900782,23738244,12341058,8467992,2446039,8044999,5367908,4885438
2024-10-09 00:15:18.622,2.900784,23718732,12344244,8474502,2454228,8034389,5361271,4887001
2024-10-09 00:15:30.615,2.900785,23696078,12359482,8480229,2452485,8034543,5362220,4885027
2024-10-09 00:15:42.622,2.900785,23703112,12369386,8470097,2444741,8031760,5364546,4882904
2024-10-09 00:15:54.622,2.900787,23706524,12380977,8473524,2455829,8026355,5365433,4890258
2024-10-09 00:16:06.622,2.900787,23682588,12369434,8469647,2464079,8028753,5368751,4884549
2024-10-09 00:16:18.616,2.900785,23667296,12373316,8466556,2459779,8011627,5372245,4890372
2024-10-09 00:16:30.622,2.900785,23654260,12357239,8474411,2465778,8013828,5369571,4894014
2024-10-09 00:16:42.616,2.900787,23657740,12369593,8470862,2474569,8018746,5374845,4893014
2024-10-09 00:16:54.622,2.900789,23638440,12361817,8467883,2494971,8013254,5376201,4894197
2024-10-09 00:17:06.622,2.900787,23634588,12359754,8472386,2506750,8005489,5369120,4894249
2024-10-09 00:17:18.616,2.900785,23623528,12377486,8481913,2511084,7999503,5372101,4894608
2024-10-09 00:17:30.622,2.900784,23597152,12377101,8473670,2514483,7996815,5375596,4886330
2024-10-09 00:17:42.638,2.900782,23555758,12373982,8459864,2509562,7983913,5378137,4872897
2024-10-09 00:17:54.641,2.900781,23529264,12380349,8457019,2511778,7982314,5384526,4875151
2024-10-09 00:18:06.622,2.900782,23511326,12368194,8449429,2524276,7980145,5390121,4874961
2024-10-09 00:18:18.638,2.900781,23489588,12379341,8451048,2526750,7985166,5399518,4873352
2024-10-09 00:18:30.622,2.900785,23458468,12377151,8447930,2534060,7980454,5411565,4876901
2024-10-09 00:18:42.615,2.900779,23434908,12363492,8440918,2529254,7978280,5413931,4875858
2024-10-09 00:18:54.622,2.900787,23419946,12375504,8441981,2532265,7976092,5412012,4879359
2024-10-09 00:19:06.622,2.900785,23403956,12375147,8437717,2525059,7968901,5418893,4891246
2024-10-09 00:19:18.622,2.900787,23390538,12376328,8436977,2531127,7974672,5430408,4894741
2024-10-09 00:19:30.622,2.900781,23389798,12383289,8424228,2532261,7979146,5439346,4890622
2024-10-09 00:19:42.615,2.90078,23353816,12378274,8430316,2532159,7974118,5448334,4893966
2024-10-09 00:19:54.622,2.900785,23359104,12379398,8424657,2539833,7975795,5454996,4889726
2024-10-09 00:20:06.622,2.900783,23345900,12372619,8424252,2552955,7990334,5461479,4888235
2024-10-09 00:20:18.615,2.900782,23329564,12373287,8426449,2552702,7999770,5457243,4884184
2024-10-09 00:20:30.622,2.900782,23302898,12397135,8435057,2554485,8010320,5457009,4881878
2024-10-09 00:20:42.622,2.900783,23274240,12387720,8428045,2566708,8013799,5466275,4883834
2024-10-09 00:20:54.622,2.900784,23249254,12391403,8425896,2566920,8035189,5456026,4883968
2024-10-09 00:21:06.622,2.900783,23218464,12402374,8420517,2576744,8035479,5452507,4887433
2024-10-09 00:21:18.622,2.900785,23194802,12396498,8429692,2585634,8048003,5461841,4884960
2024-10-09 00:21:30.615,2.900783,23156994,12402448,8420921,2584191,8048952,5462328,4878956
2024-10-09 00:21:42.622,2.900783,23154072,12395051,8420563,2583544,8040567,5455298,4878191
2024-10-09 00:21:54.622,2.900783,23119220,12399020,8419998,2587803,8033840,5454340,4877313
2024-10-09 00:22:06.622,2.900783,23107354,12405939,8418438,2587858,8040731,5451269,4878126
2024-10-09 00:22:18.630,2.900785,23072532,12423358,8413635,2583662,8041088,5443274,4879564
2024-10-09 00:22:30.622,2.900782,23053034,12424057,8403043,2574411,8024909,5438081,4879470
2024-10-09 00:22:42.622,2.900781,23030488,12432016,8408589,2568359,8021451,5424312,4883611
2024-10-09 00:22:54.622,2.900782,23009436,12451005,8411038,2562532,8000299,5419011,4875724
2024-10-09 00:23:06.622,2.900781,23023438,12453037,8403099,2556722,7991267,5421593,4884801
2024-10-09 00:23:18.622,2.900782,23084872,12459871,8407087,2546947,7990559,5423518,4880820
2024-10-09 00:23:30.622,2.900783,23115530,12462024,8410833,2539299,7989699,5415795,4877005
2024-10-09 00:23:42.615,2.900783,23099704,12466634,8413649,2531316,7979289,5413899,4878187
2024-10-09 00:23:54.622,2.900779,23080594,12474566,8402754,2522539,7987757,5418578,4871545
2024-10-09 00:24:06.622,2.900781,23080848,12480620,8415446,2512061,7980149,5415174,4877874
2024-10-09 00:24:18.622,2.900782,23091592,12490584,8406400,2509461,7984116,5418278,4883000
2024-10-09 00:24:30.622,2.900781,23086016,12529179,8406745,2501283,7965034,5422970,4883069
2024-10-09 00:24:42.622,2.900779,23080178,12557546,8408225,2490902,7962787,5419944,4878263
2024-10-09 00:24:54.622,2.900785,23018260,12554356,8403047,2479771,7960984,5409941,4878927
2024-10-09 00:25:06.622,2.900781,22984140,12569127,8407924,2474011,7971544,5413856,4876237
2024-10-09 00:25:18.622,2.900782,22929700,12578937,8399081,2465474,7966313,5414266,4879023
2024-10-09 00:25:30.622,2.900783,22870876,12600555,8407446,2462678,7962793,5414276,4879724
2024-10-09 00:25:42.615,2.900782,22826668,12631066,8399667,2465606,7953081,5424916,4875196
2024-10-09 00:25:54.622,2.900781,22817538,12639138,8396081,2460407,7943424,5418477,4874737
2024-10-09 00:26:06.622,2.900782,22766908,12621098,8401060,2470996,7941258,5424341,4878126
2024-10-09 00:26:18.638,2.90078,22705522,12655110,8395611,2472119,7937240,5424348,4879221
2024-10-09 00:26:30.622,2.900782,22671806,12652509,8388897,2463106,7955194,5419088,4878567
2024-10-09 00:26:42.622,2.900782,22662452,12693738,8387252,2460846,7954866,5417717,4872994
2024-10-09 00:26:54.622,2.900785,22623590,12683696,8384625,2447436,7948039,5411214,4867945
2024-10-09 00:27:06.623,2.900785,22588464,12684327,8380482,2442685,7942350,5397630,4870647
2024-10-09 00:27:18.622,2.900782,22549388,12727863,8382100,2433218,7940615,5398402,4879105
2024-10-09 00:27:30.622,2.900783,22514886,12720353,8378180,2423577,7951886,5386116,4878372
2024-10-09 00:27:42.615,2.900782,22495914,12726306,8377614,2414507,7950734,5389469,4882181
2024-10-09 00:27:54.622,2.900781,22475472,12753388,8379886,2405140,7965056,5383435,4891572
