time_start,time_end,T,T_er1,T_er2,EM,EM_er1,EM_er2,L
2024-11-01T02:09:40.000,2024-11-01T02:10:00.000,18.424883444013098,0.15491458518140178,0.15027862149415938,4.028189446822023,0.1471982527914215,0.14887230813552144,-18.45278848947968
