date_time,suit_count
2024-07-10T04:06:16,3043643.3969726562
2024-07-10T04:20:00,5969314.7314453125
2024-07-10T04:33:46,3570680.458984375
2024-07-10T04:41:24,4021184.969482422
2024-07-10T04:49:04,5808104.579589844
2024-07-10T05:05:55,2184820.4018554688
2024-07-10T05:24:21,1838412.328125
2024-07-10T05:38:11,7319769.963378906
2024-07-10T05:56:20,22033142.262451172
2024-07-10T06:01:04,16880541.47607422
2024-07-10T06:06:28,16409399.999023438
