Time,Total,CdTeEr
2024-07-10 03:59:52.967285060,1.15,0.13844373104863458
2024-07-10 04:00:10.397465060,1.1333333333333333,0.13743685418725535
2024-07-10 04:00:52.967285060,1.1,0.135400640077266
2024-07-10 04:01:10.397465060,1.0,0.12909944487358055
2024-07-10 04:01:52.967285060,0.85,0.11902380714238084
2024-07-10 04:02:10.397465060,0.9833333333333334,0.12801909579781015
2024-07-10 04:02:52.967285060,1.1666666666666665,0.13944333775567927
2024-07-10 04:03:10.397465060,1.1166666666666667,0.13642254619787414
2024-07-10 04:03:52.967285060,0.8500000000000001,0.11902380714238084
2024-07-10 04:04:10.397465060,0.8333333333333333,0.1178511301977579
2024-07-10 04:04:52.967285060,0.6,0.1
2024-07-10 04:05:10.397465060,0.5,0.09128709291752768
2024-07-10 04:05:52.967285060,0.5,0.09128709291752768
2024-07-10 04:06:10.397465060,0.6499999999999999,0.10408329997330663
2024-07-10 04:06:52.967285060,0.7333333333333334,0.11055415967851333
2024-07-10 04:07:10.397465060,0.5833333333333333,0.09860132971832694
2024-07-10 04:07:52.967285060,0.44999999999999996,0.08660254037844387
2024-07-10 04:08:10.397465060,0.5166666666666666,0.0927960727138337
2024-07-10 04:08:52.967285060,0.5333333333333333,0.09428090415820634
2024-07-10 04:09:10.397465060,0.4,0.08164965809277261
2024-07-10 04:09:52.967285060,0.26666666666666666,0.06666666666666667
2024-07-10 04:10:10.397465060,0.2833333333333333,0.06871842709362769
2024-07-10 04:10:52.967285060,0.25,0.06454972243679029
2024-07-10 04:11:10.397465060,0.23333333333333334,0.06236095644623236
2024-07-10 04:11:52.967285060,0.3666666666666667,0.07817359599705716
2024-07-10 04:12:10.397465060,0.3666666666666667,0.07817359599705716
2024-07-10 04:12:52.967285060,0.13333333333333333,0.04714045207910317
2024-07-10 04:13:10.397465060,0.15,0.05
2024-07-10 04:13:52.967285060,0.3,0.07071067811865475
2024-07-10 04:14:10.397465060,0.2833333333333333,0.06871842709362769
2024-07-10 04:14:52.967285060,0.25,0.06454972243679029
2024-07-10 04:15:10.397465060,0.3,0.07071067811865475
2024-07-10 04:15:52.967285060,0.25,0.06454972243679027
2024-07-10 04:16:10.397465060,0.25,0.06454972243679027
2024-07-10 04:16:52.967285060,0.3833333333333333,0.07993052538854532
2024-07-10 04:17:10.397465060,0.3,0.07071067811865475
2024-07-10 04:17:52.967285060,0.4,0.08164965809277261
2024-07-10 04:18:10.397465060,0.9333333333333333,0.12472191289246472
2024-07-10 04:18:52.967285060,1.4833333333333334,0.15723301886761007
2024-07-10 04:19:10.397465060,1.15,0.13844373104863458
2024-07-10 04:19:52.967285060,0.5833333333333333,0.09860132971832693
2024-07-10 04:20:10.397465060,0.41666666666666663,0.08333333333333334
2024-07-10 04:20:52.967285060,0.2833333333333333,0.06871842709362769
2024-07-10 04:21:10.397465060,0.3833333333333333,0.07993052538854532
2024-07-10 04:21:52.967285060,0.2833333333333333,0.06871842709362769
2024-07-10 04:22:10.397465060,0.18333333333333335,0.055277079839256664
2024-07-10 04:22:52.967285060,0.33333333333333337,0.07453559924999299
2024-07-10 04:23:10.397465060,0.35,0.07637626158259733
2024-07-10 04:23:52.967285060,0.2,0.05773502691896258
2024-07-10 04:24:10.397465060,0.21666666666666667,0.060092521257733164
2024-07-10 04:24:52.967285060,0.3666666666666667,0.07817359599705716
2024-07-10 04:25:10.397465060,0.35,0.07637626158259733
2024-07-10 04:25:52.967285060,0.23333333333333334,0.062360956446232366
2024-07-10 04:26:10.397465060,0.21666666666666667,0.06009252125773315
2024-07-10 04:26:52.967285060,0.26666666666666666,0.06666666666666667
2024-07-10 04:27:10.397465060,0.21666666666666667,0.060092521257733164
2024-07-10 04:27:52.967285060,0.18333333333333335,0.055277079839256664
2024-07-10 04:28:10.397465060,0.25,0.06454972243679027
2024-07-10 04:28:52.967285060,0.18333333333333335,0.05527707983925667
2024-07-10 04:29:10.397465060,0.2,0.05773502691896258
2024-07-10 04:29:52.967285060,0.31666666666666665,0.0726483157256779
2024-07-10 04:30:10.397465060,0.3,0.07071067811865477
2024-07-10 04:30:52.967285060,0.2,0.057735026918962574
2024-07-10 04:31:10.397465060,0.21666666666666667,0.060092521257733164
2024-07-10 04:31:52.967285060,0.26666666666666666,0.06666666666666667
2024-07-10 04:32:10.397465060,0.23333333333333334,0.062360956446232366
2024-07-10 04:32:52.967285060,0.33333333333333337,0.07453559924999298
2024-07-10 04:33:10.397465060,0.4,0.08164965809277261
2024-07-10 04:33:52.967285060,0.25,0.06454972243679029
2024-07-10 04:34:10.397465060,0.18333333333333335,0.055277079839256664
2024-07-10 04:34:52.967285060,0.21666666666666667,0.06009252125773315
2024-07-10 04:35:10.397465060,0.21666666666666667,0.06009252125773315
2024-07-10 04:35:52.967285060,0.21666666666666667,0.06009252125773315
2024-07-10 04:36:10.397465060,0.2,0.05773502691896258
2024-07-10 04:36:52.967285060,0.18333333333333332,0.05527707983925667
2024-07-10 04:37:10.397465060,0.18333333333333332,0.05527707983925667
2024-07-10 04:37:52.967285060,0.13333333333333333,0.04714045207910317
2024-07-10 04:38:10.397465060,0.1,0.0408248290463863
2024-07-10 04:38:52.967285060,0.15,0.05
2024-07-10 04:39:10.397465060,0.16666666666666669,0.05270462766947299
2024-07-10 04:39:52.967285060,0.21666666666666667,0.06009252125773315
2024-07-10 04:40:10.397465060,0.23333333333333334,0.06236095644623236
2024-07-10 04:40:52.967285060,0.13333333333333333,0.04714045207910317
2024-07-10 04:41:10.397465060,0.13333333333333333,0.04714045207910317
2024-07-10 04:41:52.967285060,0.2,0.05773502691896258
2024-07-10 04:42:10.397465060,0.18333333333333335,0.05527707983925667
2024-07-10 04:42:52.967285060,0.1,0.040824829046386304
2024-07-10 04:43:10.397465060,0.11666666666666667,0.044095855184409845
2024-07-10 04:43:52.967285060,0.23333333333333334,0.06236095644623236
2024-07-10 04:44:10.397465060,0.3,0.07071067811865475
2024-07-10 04:44:52.967285060,0.7166666666666666,0.1092906420717
2024-07-10 04:45:10.397465060,0.8166666666666667,0.11666666666666667
2024-07-10 04:45:52.967285060,1.1333333333333333,0.13743685418725538
2024-07-10 04:46:10.397465060,1.1666666666666667,0.13944333775567927
2024-07-10 04:46:52.967285060,0.9333333333333333,0.12472191289246472
2024-07-10 04:47:10.397465060,0.95,0.12583057392117916
2024-07-10 04:47:52.967285060,1.0166666666666666,0.13017082793177756
2024-07-10 04:48:10.397465060,0.8166666666666667,0.11666666666666668
2024-07-10 04:48:52.967285060,0.5166666666666666,0.0927960727138337
2024-07-10 04:49:10.397465060,0.6333333333333333,0.10274023338281627
2024-07-10 04:49:52.967285060,0.5666666666666667,0.097182531580755
2024-07-10 04:50:10.397465060,0.4666666666666667,0.08819171036881969
2024-07-10 04:50:52.967285060,0.3833333333333333,0.07993052538854532
2024-07-10 04:51:10.397465060,0.43333333333333335,0.08498365855987974
2024-07-10 04:51:52.967285060,0.41666666666666663,0.08333333333333334
2024-07-10 04:52:10.397465060,0.3833333333333333,0.07993052538854534
2024-07-10 04:52:52.967285060,0.31666666666666665,0.0726483157256779
2024-07-10 04:53:10.397465060,0.3,0.07071067811865475
2024-07-10 04:53:52.967285060,0.3,0.07071067811865475
2024-07-10 04:54:10.397465060,0.25,0.06454972243679027
2024-07-10 04:54:52.967285060,0.18333333333333335,0.05527707983925667
