time_start,time_end,T,T_er1,T_er2,EM,EM_er1,EM_er2,L
2024-11-01T14:17:00.000,2024-11-01T14:17:20.000,2.9179788224039678,1.298215304862962,1.5730754636785624,40.34111369369934,29.912509182003134,40.94518098953496,-434.68337848348955
2024-11-01T14:17:20.000,2024-11-01T14:17:40.000,3.1801703137267774,1.4977581906586641,1.4436775730871405,38.229683360794404,28.4929884283046,42.41237525386979,-318.84265784212204
2024-11-01T14:17:40.000,2024-11-01T14:18:00.000,2.8005099826733844,1.3768996980316253,1.623139741827334,42.41355092911188,29.550889935193418,35.294334936940416,-273.90563608399134
2024-11-01T14:18:00.000,2024-11-01T14:18:20.000,3.2046147552694055,1.5112751573179999,1.421864203819144,40.95513276798339,28.3184770676096,35.26531481427785,-103.74718672690894
2024-11-01T14:18:20.000,2024-11-01T14:18:40.000,3.2612092225125133,1.4422421644895649,1.6066953263530328,47.56765603535102,31.683162114050887,33.19532476800127,-59.25722513351253
2024-11-01T14:18:40.000,2024-11-01T14:19:00.000,4.108828068366593,2.1380264881754467,1.6390508813613307,23.376435462482565,19.61639698127015,43.885807503390566,-39.162605100088854
2024-11-01T14:19:00.000,2024-11-01T14:19:20.000,21.53043627292892,14.421690193198915,0.7345620770360846,0.11165352767898941,0.009953492722932666,91.1941223384963,-20.290214428672503
2024-11-01T14:19:20.000,2024-11-01T14:19:40.000,23.01630512168803,11.626359935402093,0.5654151973506956,0.1171939913497845,0.014882582656479987,3.8566063718115515,-15.394753503882164
2024-11-01T14:19:40.000,2024-11-01T14:20:00.000,25.068778009250845,14.178639878726521,0.8788134371949674,0.2916360542420502,0.031214136869352205,21.402320515408856,-10.958276203057316
2024-11-01T14:20:00.000,2024-11-01T14:20:20.000,19.615112673904697,9.331697976723655,9.28410215021114,47.967161105031465,47.47466297824981,48.87305329754011,-116.39177443139879
