# Date,Intensity
2024-07-10 13:29:59.123000 43582212.0
2024-07-10 13:30:11.122000 43539300.0
2024-07-10 13:30:23.138000 43550968.0
2024-07-10 13:30:35.122000 43547664.0
2024-07-10 13:30:47.137000 43628800.0
2024-07-10 13:30:59.123000 43554872.0
2024-07-10 13:31:11.121000 43577880.0
2024-07-10 13:31:23.122000 43594880.0
2024-07-10 13:31:35.121000 43620796.0
2024-07-10 13:31:47.122000 43673368.0
2024-07-10 13:31:59.137000 43713116.0
2024-07-10 13:32:11.122000 43680296.0
2024-07-10 13:32:23.137000 43686996.0
2024-07-10 13:32:35.122000 43693796.0
2024-07-10 13:32:47.122000 43744764.0
2024-07-10 13:32:59.123000 43762040.0
2024-07-10 13:33:11.138000 43752308.0
2024-07-10 13:33:23.122000 43721280.0
2024-07-10 13:33:35.122000 43769716.0
2024-07-10 13:33:47.122000 43741912.0
2024-07-10 13:33:59.124000 43741040.0
2024-07-10 13:34:11.122000 43749508.0
2024-07-10 13:34:23.122000 43758072.0
2024-07-10 13:34:35.122000 43731152.0
2024-07-10 13:34:47.122000 43722944.0
2024-07-10 13:34:59.124000 43752492.0
2024-07-10 13:35:11.122000 43670924.0
2024-07-10 13:35:23.122000 43653884.0
2024-07-10 13:35:35.121000 43630412.0
2024-07-10 13:35:47.121000 43611640.0
2024-07-10 13:35:59.129000 43605924.0
2024-07-10 13:36:11.122000 43578176.0
2024-07-10 13:36:23.122000 43510424.0
2024-07-10 13:36:35.122000 43471664.0
2024-07-10 13:36:47.137000 43471384.0
2024-07-10 13:36:59.123000 43423112.0
2024-07-10 13:37:11.122000 43436152.0
2024-07-10 13:37:23.122000 43347928.0
2024-07-10 13:37:35.122000 43339184.0
2024-07-10 13:37:47.122000 43284624.0
2024-07-10 13:37:59.129000 43209200.0
2024-07-10 13:38:11.122000 43200892.0
2024-07-10 13:38:23.122000 43157552.0
2024-07-10 13:38:35.122000 43146368.0
2024-07-10 13:38:47.122000 43170372.0
2024-07-10 13:38:59.124000 43114224.0
2024-07-10 13:39:11.122000 43053764.0
2024-07-10 13:39:23.122000 43044224.0
2024-07-10 13:39:35.121000 43043880.0
2024-07-10 13:39:47.122000 43010688.0
2024-07-10 13:39:59.123000 43027600.0
2024-07-10 13:40:11.121000 43043216.0
2024-07-10 13:40:23.121000 43062264.0
2024-07-10 13:40:35.122000 42960476.0
2024-07-10 13:40:47.132000 42929224.0
2024-07-10 13:40:59.123000 42902672.0
2024-07-10 13:41:11.122000 42897584.0
2024-07-10 13:41:23.122000 42865528.0
2024-07-10 13:41:35.122000 42826856.0
2024-07-10 13:41:47.122000 42813832.0
2024-07-10 13:41:59.125000 42785580.0
2024-07-10 13:42:11.122000 42696052.0
2024-07-10 13:42:23.122000 42671008.0
2024-07-10 13:42:35.122000 42620812.0
2024-07-10 13:42:47.132000 42554896.0
2024-07-10 13:42:59.124000 42539136.0
2024-07-10 13:43:11.122000 42502672.0
2024-07-10 13:43:23.122000 42442800.0
2024-07-10 13:43:35.122000 42470972.0
2024-07-10 13:43:47.122000 42365092.0
2024-07-10 13:43:59.123000 42356240.0
2024-07-10 13:44:11.122000 42269904.0
2024-07-10 13:44:23.121000 42264692.0
2024-07-10 13:44:35.122000 42263704.0
2024-07-10 13:44:47.132000 42229372.0
2024-07-10 13:44:59.124000 42173124.0
2024-07-10 13:45:11.122000 42128056.0
2024-07-10 13:45:23.122000 42079664.0
2024-07-10 13:45:35.121000 42114376.0
2024-07-10 13:45:47.122000 42137052.0
2024-07-10 13:45:59.125000 42073968.0
2024-07-10 13:46:11.122000 42080412.0
2024-07-10 13:46:23.122000 42051840.0
2024-07-10 13:46:35.121000 42018476.0
2024-07-10 13:46:47.122000 41990344.0
2024-07-10 13:46:59.123000 41960016.0
2024-07-10 13:47:11.122000 41900888.0
2024-07-10 13:47:23.122000 41914356.0
2024-07-10 13:47:35.122000 41838308.0
2024-07-10 13:47:47.122000 41843064.0
2024-07-10 13:47:59.137000 41841492.0
2024-07-10 13:48:11.122000 41810148.0
2024-07-10 13:48:23.122000 41752516.0
2024-07-10 13:48:35.122000 41713172.0
2024-07-10 13:48:47.132000 41722328.0
2024-07-10 13:48:59.123000 41713992.0
2024-07-10 13:49:11.122000 41673304.0
2024-07-10 13:49:23.122000 41656748.0
2024-07-10 13:49:35.129000 41648220.0
2024-07-10 13:49:47.122000 41574376.0
2024-07-10 13:49:59.123000 41562164.0
2024-07-10 13:50:11.122000 41556604.0
2024-07-10 13:50:23.121000 41529536.0
2024-07-10 13:50:35.115000 41507404.0
