Time,Total,Mode,Bright_count,Bright_area,Area,Exposure
2024-06-01 07:10:15.164450,2113840321.821045,5052.0,239721,2032427828.7402344,256434,2000
2024-06-01 07:11:40.725950,2113436456.9958496,5901.5,192290,1772318925.8374023,256434,2000
2024-06-01 07:13:05.128745,2117304713.2338867,5011.0,242228,2048463561.959961,256434,2000
2024-06-01 07:14:30.189020,2110988318.1274414,5207.5,230289,1981465335.9799805,256434,2000
2024-06-01 07:15:55.241045,2114741078.6225586,5154.0,233720,2002447549.152832,256434,2000
2024-06-01 07:17:20.297320,2117793671.833252,5183.5,232147,1997366831.3569336,256434,2000
2024-06-01 07:18:45.353470,2120193871.194336,5139.5,236078,2019731327.7700195,256434,2000
2024-06-01 07:20:10.409755,2116854053.4697266,5206.5,231029,1990508340.3769531,256434,2000
2024-06-01 07:21:35.465905,2121047225.053711,4992.0,243825,2060041792.5214844,256434,2000
2024-06-01 07:23:00.522180,2123999550.3081055,5205.5,233353,2009006403.6274414,256434,2000
2024-06-01 07:24:25.578330,2121386772.1674805,5268.0,228483,1981251505.5205078,256434,2000
2024-06-01 07:25:50.634605,2121230717.7282715,5092.0,239167,2036165307.8740234,256434,2000
2024-06-01 07:27:15.690755,2121690194.9057617,5210.5,233721,2008636360.1206055,256434,2000
2024-06-01 07:28:40.746905,2117498192.4953613,5200.0,232903,2000434238.8740234,256434,2000
2024-06-01 07:30:05.803180,2119414966.709961,5219.0,231021,1992729574.4589844,256434,2000
2024-06-01 07:31:30.668340,2120983282.956543,5147.5,236524,2022529357.7841797,256434,2000
2024-06-01 07:32:55.436615,2122492713.914795,5566.5,211792,1891468882.1464844,256434,2000
2024-06-01 07:34:20.204765,2124647469.7399902,5658.5,207413,1869319635.7817383,256434,2000
2024-06-01 07:35:44.973040,2120083239.053711,5076.0,240861,2043828502.9570312,256434,2000
2024-06-01 07:37:09.741190,2123156183.3217773,5488.5,216935,1919986490.428711,256434,2000
2024-06-01 07:38:34.509340,2121595551.4350586,5675.0,205986,1858502525.5097656,256434,2000
2024-06-01 07:39:59.276615,2118442641.394287,5518.0,214367,1902217922.321289,256434,2000
2024-06-01 07:41:24.457650,2117301303.4018555,5295.5,227321,1970605305.671875,256434,2000
2024-06-01 07:42:48.846040,2114646605.6259766,5515.5,214574,1899735073.0361328,256434,2000
2024-06-01 07:44:13.613190,2116721133.2993164,5662.5,205784,1852572137.9013672,256434,2000
2024-06-01 07:45:38.380465,2115690321.8676758,5578.5,210515,1878135907.354004,256434,2000
2024-06-01 07:47:03.148615,2116546154.4101562,5068.5,239926,2035847238.5361328,256434,2000
2024-06-01 07:48:27.916775,2123032241.2080078,5349.5,225208,1964668036.5063477,256434,2000
2024-06-01 07:49:52.684050,2123636722.2404785,5221.5,231338,1998488775.334961,256434,2000
2024-06-01 07:51:17.453200,2122534952.7131348,5129.0,236528,2024247331.0449219,256434,2000
2024-06-01 07:52:42.221475,2126256974.1096191,5130.5,237754,2033824537.3305664,256434,2000
2024-06-01 07:54:06.988625,2127812544.8632812,5400.5,221895,1952029893.1811523,256434,2000
2024-06-01 07:55:31.757900,2131883007.7885742,5124.5,237719,2039349977.7993164,256434,2000
2024-06-01 07:56:56.526050,2133977701.7590332,5164.0,235617,2030376784.9765625,256434,2000
2024-06-01 07:58:21.294200,2137555726.9418945,5672.0,207255,1880445097.5864258,256434,2000
2024-06-01 07:59:46.624750,2135590751.4628906,5057.0,243350,2071453096.506836,256434,2000
2024-06-01 08:01:10.799625,2131121507.5922852,5000.5,244977,2075444068.715332,256434,2000
2024-06-01 08:02:35.375900,2129047718.9711914,5119.5,238930,2042515240.2807617,256434,2000
2024-06-01 08:03:59.983050,2127767955.7294922,5587.5,210538,1890002350.3701172,256434,2000
2024-06-01 08:05:24.559200,2126407943.9162598,5046.0,241534,2053555687.590332,256434,2000
2024-06-01 08:06:49.136475,2129971769.953125,5520.5,215026,1916024460.243164,256434,2000
2024-06-01 08:08:13.711625,2123620496.9707031,5635.5,207167,1866532370.383789,256434,2000
2024-06-01 08:09:38.306035,2124409619.5073242,5039.0,241837,2053127864.474121,256434,2000
2024-06-01 08:11:02.865185,2127796346.8029785,5063.5,241829,2056057791.5898438,256434,2000
2024-06-01 08:12:27.441460,2125923706.7807617,5106.0,240209,2045728403.8710938,256434,2000
2024-06-01 08:13:52.486100,2120191791.8291016,5103.0,237770,2028388881.303711,256434,2000
2024-06-01 08:15:16.688760,2121716479.474121,5109.5,237775,2029830202.3095703,256434,2000
2024-06-01 08:16:41.330035,2123742858.5114746,5692.0,204778,1853405012.8173828,256434,2000
2024-06-01 08:18:05.937185,2119225422.796875,5280.0,228255,1977535669.2475586,256434,2000
2024-06-01 08:19:30.545460,2122727402.1469727,5088.5,238912,2036589613.034668,256434,2000
2024-06-01 08:20:55.218610,2124093731.9990234,5518.5,214167,1907008281.8417969,256434,2000
2024-06-01 08:22:19.858760,2122745770.5634766,5193.0,233541,2008724816.8481445,256434,2000
2024-06-01 08:23:44.498035,2123085514.3149414,5136.5,236560,2024723216.3676758,256434,2000
2024-06-01 08:25:09.139185,2118455878.25,5656.5,205155,1851665688.1894531,256434,2000
2024-06-01 08:26:33.779460,2117266013.9436035,5458.5,219310,1927255904.6625977,256434,2000
2024-06-01 08:27:58.418610,2117145210.2250977,5110.0,237937,2026029383.336914,256434,2000
2024-06-01 08:29:23.587600,2118759444.4086914,5128.0,235688,2016470141.6098633,256434,2000
2024-06-01 08:30:47.700035,2115623857.8305664,5008.5,243821,2054370917.4238281,256434,2000
