Time,Total,Mode,Bright_count,Bright_area,Area,Exposure
2024-06-01 07:10:59.336525,856460861.5337601,3201.5,93970,317401649.38885176,288926,2000
2024-06-01 07:12:24.390550,853999926.335916,3187.5,97299,327449732.6227179,288926,2000
2024-06-01 07:13:49.446825,853064211.2207924,3201.0,92232,310715563.58757585,288926,2000
2024-06-01 07:15:14.502975,854479358.4345745,3201.0,92005,310425739.9707622,288926,2000
2024-06-01 07:16:39.559250,855750288.9819688,3190.5,98193,330757566.24552906,288926,2000
2024-06-01 07:18:04.615400,855195132.3879008,3221.0,86745,293722804.4696977,288926,2000
2024-06-01 07:19:29.671675,856060941.4953365,3238.5,80840,274693600.4354321,288926,2000
2024-06-01 07:20:54.727825,856304499.9279988,3224.5,85682,290661113.4869911,288926,2000
2024-06-01 07:22:19.784110,856553212.5766268,3260.5,73626,251342761.92253202,288926,2000
2024-06-01 07:23:44.840260,855482418.8208871,3217.0,88143,298297096.0307833,288926,2000
2024-06-01 07:25:09.896410,856979947.4054196,3225.0,86233,292550677.3535424,288926,2000
2024-06-01 07:26:34.952685,859066409.9022696,3241.5,82808,282105612.1523843,288926,2000
2024-06-01 07:28:00.883500,857623588.050576,3211.0,91663,310062943.5917883,288926,2000
2024-06-01 07:29:25.651100,857770537.6701796,3150.5,110842,371194824.608693,288926,2000
2024-06-01 07:30:50.252600,858178557.6780709,3249.0,79300,270138248.5346925,288926,2000
2024-06-01 07:32:14.794535,858498511.1465328,3212.0,92008,311316897.76663953,288926,2000
2024-06-01 07:33:39.562695,859984759.704403,3265.5,75811,259557190.41832155,288926,2000
2024-06-01 07:35:04.329845,858979120.7714305,3152.5,112427,376549642.87239134,288926,2000
2024-06-01 07:36:29.991200,858763740.7522678,3310.5,60847,209936446.13378856,288926,2000
2024-06-01 07:37:53.867270,857503800.481251,3272.5,71837,245902521.35942674,288926,2000
2024-06-01 07:39:18.634545,856041482.4301884,3266.5,73152,249777064.27648076,288926,2000
2024-06-01 07:40:43.403695,855010669.7908374,3227.0,84914,287580410.47947097,288926,2000
2024-06-01 07:42:08.175970,855660315.3791707,3205.5,92125,310942182.1472385,288926,2000
2024-06-01 07:43:32.972120,854534695.3173826,3234.0,81899,277794763.0036472,288926,2000
2024-06-01 07:44:57.739270,856531743.2636285,3212.5,91996,310873619.6782969,288926,2000
2024-06-01 07:46:22.508545,857126821.0701205,3214.0,91176,308543472.3564322,288926,2000
2024-06-01 07:47:47.276695,857422934.8812497,3224.5,88793,300857117.7541317,288926,2000
2024-06-01 07:49:12.439700,856937617.5630383,3269.0,72899,249279446.42929196,288926,2000
2024-06-01 07:50:36.813120,856064418.5705719,3255.5,76632,261274900.12205884,288926,2000
2024-06-01 07:52:01.581395,858860266.0012915,3152.0,112635,377375691.8199158,288926,2000
2024-06-01 07:53:26.349555,860096683.2347491,3278.5,72459,248665140.39316547,288926,2000
2024-06-01 07:54:51.116705,858051347.410957,3197.5,97264,328426381.54067945,288926,2000
2024-06-01 07:56:15.885980,859332051.1800109,3223.5,89255,303126596.53971523,288926,2000
2024-06-01 07:57:40.654130,860151525.0541828,3282.0,71313,245048817.09979624,288926,2000
2024-06-01 07:59:05.421405,860297675.01162,3211.5,94465,320387484.0893583,288926,2000
2024-06-01 08:00:30.196555,858577184.6514122,3234.5,85214,289808782.65494525,288926,2000
2024-06-01 08:01:54.797830,857240109.0553417,3262.0,74849,255794796.75566107,288926,2000
2024-06-01 08:03:19.372980,858774677.764548,3296.0,64672,222608111.91662163,288926,2000
2024-06-01 08:04:43.981130,856572827.9671563,3258.0,76331,260438597.6033212,288926,2000
2024-06-01 08:06:08.558405,855510432.531399,3245.0,78944,268603938.731971,288926,2000
2024-06-01 08:07:33.134555,854769417.1383743,3259.0,72419,246907592.04300654,288926,2000
2024-06-01 08:08:57.709830,854183654.399147,3233.0,81355,275951602.1475589,288926,2000
2024-06-01 08:10:22.285980,854244869.1137476,3170.5,102253,343004453.0668448,288926,2000
