Date,Mean,Std,diff_count,Diff_error,Img_count,area,median,thresh_val
2024-06-01 07:10:15.164450,-6.770927412121638,178.16933146790947,1164557.4921875,3863.887346793503,31023808.349609375,1138,0.0,504.07709414381026
2024-06-01 07:11:40.725950,-8.343768767012175,138.5755524646293,426039.4130859375,3199.873621695741,20904421.802734375,797,0.0,400.29651593773167
2024-06-01 07:13:05.128745,6.699606916399541,135.32723003157443,413467.806640625,3162.80227742642,20420104.298828125,757,0.0,415.1223128243143
2024-06-01 07:14:30.189020,-17.867774944040182,143.31384554443696,113708.29931640625,1510.1431895290127,4674773.205078125,197,0.0,452.18680504077093
2024-06-01 07:15:55.241045,-3.2796158075762185,152.5720126929429,329730.47265625,2592.082059526726,13767509.279296875,526,0.0,489.25129725722763
2024-06-01 07:17:20.297320,8.603180545481488,177.0063652027281,51262.3271484375,857.3755350518633,1521447.943359375,61,12.0,723.6382505559675
2024-06-01 07:18:45.353470,17.936626968342733,186.60594982291374,36678.7978515625,682.9359581609529,969481.84375,43,23.0,779.1156412157153
2024-06-01 07:20:10.409755,4.936775154620682,199.6441928499864,149899.6474609375,1543.8737932715812,4916992.2265625,163,14.0,807.180133432172
2024-06-01 07:21:35.465905,21.274129015653152,212.00849903582866,235964.08984375,1817.2879427313865,6841035.0234375,228,23.0,890.3091178650852
2024-06-01 07:23:00.522180,32.751472113682276,212.6778270431797,193885.3583984375,1624.4047174381008,5471266.73046875,182,37.0,896.896219421794
2024-06-01 07:24:25.578330,22.590658804994657,228.26298977377925,161412.6337890625,1462.1023536266086,4436899.21875,144,27.0,968.4381022979985
2024-06-01 07:25:50.634605,21.974476863442444,225.42861413282634,56340.1513671875,876.0882872243634,1591401.525390625,52,30.0,934.3736100815419
2024-06-01 07:27:15.690755,23.75932988605255,238.55958422500396,0.0,0.0,0.0,0,36.0,1007.0896960711638
2024-06-01 07:28:40.746905,7.454116848779803,236.2335503255407,0.0,0.0,0.0,0,15.0,1023.1541882876205
2024-06-01 07:30:05.803180,14.915151656956565,235.20072495128454,0.0,0.0,0.0,0,22.0,985.6767976278725
2024-06-01 07:31:30.668340,21.012494443014578,236.37179915585077,19443.990234375,519.2685002873031,558723.541015625,18,30.0,1001.0896960711638
2024-06-01 07:32:55.436615,26.89261954343028,240.15753958464876,0.0,0.0,0.0,0,35.0,1028.3283914010378
2024-06-01 07:34:20.204765,35.2814720356895,236.70545750700413,27756.5439453125,529.2943918299685,588061.650390625,25,40.0,1025.9154929577467
2024-06-01 07:35:44.973040,17.507787578870197,244.95811134435084,87284.4462890625,929.7614521532694,1816197.162109375,78,29.0,1044.5670867309118
2024-06-01 07:37:09.741190,29.46697395821147,242.64198566405318,0.0,0.0,0.0,0,40.0,1018.5025945144553
2024-06-01 07:38:34.509340,23.395926437211916,241.40898985999854,0.0,0.0,0.0,0,32.0,1003.0896960711638
2024-06-01 07:39:59.276615,11.119169064944586,254.00095411481533,0.0,0.0,0.0,0,24.0,1017.3283914010378
2024-06-01 07:41:24.457650,6.673023078062972,258.3914967201124,0.0,0.0,0.0,0,23.0,1045.9799851742032
2024-06-01 07:42:48.846040,-3.6509550215650033,254.0922258296324,0.0,0.0,0.0,0,8.0,1023.5670867309118
2024-06-01 07:44:13.613190,4.418181676376768,262.16535646432686,0.0,0.0,0.0,0,19.0,1034.5670867309118
2024-06-01 07:45:38.380465,0.4150229688730824,273.03106160478126,181724.2880859375,1415.4356780480723,4188640.60546875,144,11.0,1078.4573758339511
2024-06-01 07:47:03.148615,3.7494521007354717,281.933087447402,236477.8095703125,1566.4732636849708,5144154.78125,192,13.0,1102.696071163825
2024-06-01 07:48:27.916775,28.98605879095596,274.72232170855744,21531.1767578125,480.38208618813917,483065.07421875,18,42.0,1102.0444773906597
2024-06-01 07:49:52.684050,31.347567015294384,279.48801762163055,72743.0556640625,856.1932705317803,1538876.888671875,56,42.0,1168.7605633802818
2024-06-01 07:51:17.453200,27.076729294867295,286.458819696971,822214.7158203125,2811.089808182579,16626666.53515625,639,27.0,1124.1089696071163
2024-06-01 07:52:42.221475,41.56144271040502,296.9125074879097,1335600.0341796875,3471.1771133501807,25433741.138671875,959,44.0,1163.3476649369904
2024-06-01 07:54:06.988625,47.62375893992216,306.85914613102744,2295585.2060546875,4499.468407131819,42786017.099609375,1517,47.0,1195.9992587101556
2024-06-01 07:55:31.757900,63.483527925314114,326.58277625146326,4561186.9453125,6021.220005082805,77071367.64453125,2697,53.0,1150.1089696071163
2024-06-01 07:56:56.526050,71.64487158489123,346.4877299995694,5410775.443847656,6235.562323792176,83175250.43164062,2925,60.0,1201.5863602668644
2024-06-01 07:58:21.294200,85.57629253531123,338.04484824780445,4948494.4814453125,6109.504531755022,79600585.72851562,2760,73.0,1221.9992587101556
2024-06-01 07:59:46.624750,77.91546362806804,298.38751604847465,2676946.541015625,4934.407696119509,51373705.1640625,1783,68.0,1165.1089696071163
2024-06-01 08:01:10.799625,60.52311315972141,305.20770604754335,2121145.310546875,4191.536556338857,37259102.716796875,1401,51.0,1214.8250555967384
2024-06-01 08:02:35.375900,52.44001575454113,304.1783066330618,1910393.8740234375,4103.617291904542,35589743.630859375,1310,49.0,1220.2379540400295
2024-06-01 08:03:59.983050,47.4488289384403,299.9208036158884,1144471.232421875,3153.6917251168215,21036014.2265625,772,49.0,1212.8250555967384
2024-06-01 08:05:24.559200,42.15711255137774,298.3821924815287,1721712.9404296875,4026.3197124975177,34144213.794921875,1201,40.0,1166.7605633802818
2024-06-01 08:06:49.136475,56.03201993495402,289.1733169483984,1285620.6474609375,3357.495170920415,23831168.29296875,857,54.0,1195.5863602668644
2024-06-01 08:08:13.711625,31.297405960208085,289.63234979063606,966109.216796875,2939.295390826048,18245024.005859375,660,36.0,1192.412157153447
2024-06-01 08:09:38.306035,34.36733038520633,294.45164225832707,860794.9501953125,2837.7179633899655,16966081.4296875,595,38.0,1172.173461823573
2024-06-01 08:11:02.865185,47.5569971220665,299.8007663994881,1112819.3955078125,3101.8938059039783,20356309.76171875,721,51.0,1222.2379540400295
2024-06-01 08:12:27.441460,40.263814470780005,298.4905761758514,898822.0048828125,2794.996065009389,16522828.01171875,584,48.0,1241.4766493699037
2024-06-01 08:13:52.486100,17.941552212265144,299.56757509442195,1123756.8125,3090.868102326038,20230688.064453125,689,26.0,1174.9992587101556
2024-06-01 08:15:16.688760,23.882593571835248,302.40451756640863,1237287.255859375,3153.909399614479,21131576.2578125,693,30.0,1201.2379540400295
2024-06-01 08:16:41.330035,31.77460477159815,301.54001960880987,839054.546875,2700.5311283153173,15424791.296875,508,37.0,1252.7153446997777
2024-06-01 08:18:05.937185,14.176018000733132,291.8398814522704,548152.501953125,2277.5073373921323,10922231.845703125,382,25.0,1188.8250555967384
2024-06-01 08:19:30.545460,27.819532511289456,301.13360680282557,977337.1357421875,2969.100362631568,18608451.0625,674,32.0,1180.9992587101556
2024-06-01 08:20:55.218610,33.14664592058775,294.5770249689096,597652.234375,2408.2163213851736,12196663.935546875,433,34.0,1220.0637509266123
2024-06-01 08:22:19.858760,27.88699626414594,296.31678388313,360931.9091796875,1865.9768068889966,7324670.796875,261,36.0,1207.2379540400295
