Time,AR_total,AR_count_Er,QS_total,QS_count_Er,AR_area,QS_area
2024-06-01T07:10:30.166,2324710912.0,38117.5078125,53001496.0,5755.513671875,129846,3422
2024-06-01T07:11:55.223,2322410496.0,38098.64453125,52691556.0,5738.66015625,129846,3422
2024-06-01T07:13:20.279,2321734144.0,38093.09375,52605160.0,5733.95361328125,129846,3422
2024-06-01T07:14:45.335,2323708416.0,38109.28515625,52584960.0,5732.8525390625,129846,3422
2024-06-01T07:16:10.391,2325432320.0,38123.421875,52701412.0,5739.19677734375,129846,3422
2024-06-01T07:17:35.447,2327479040.0,38140.19140625,52529444.0,5729.82568359375,129846,3422
2024-06-01T07:19:00.504,2328876032.0,38151.63671875,52603120.0,5733.84228515625,129846,3422
2024-06-01T07:20:25.560,2328142080.0,38145.62890625,52964536.0,5753.50634765625,129846,3422
2024-06-01T07:21:50.616,2330164736.0,38162.19140625,52974352.0,5754.03955078125,129846,3422
2024-06-01T07:23:15.672,2330073600.0,38161.44140625,53304860.0,5771.96142578125,129846,3422
2024-06-01T07:24:40.728,2331146240.0,38170.23046875,53704016.0,5793.53125,129846,3422
2024-06-01T07:26:05.789,2332772864.0,38183.546875,53635968.0,5789.85986328125,129846,3422
2024-06-01T07:27:30.841,2333591040.0,38190.2421875,53587824.0,5787.2607421875,129846,3422
2024-06-01T07:30:20.953,2332175104.0,38178.6484375,53714920.0,5794.1201171875,129846,3422
2024-06-01T07:31:45.754,2332440832.0,38180.82421875,53817528.0,5799.6513671875,129846,3422
2024-06-01T07:33:10.523,2336041472.0,38210.28515625,54147216.0,5817.388671875,129846,3422
2024-06-01T07:36:00.589,2310823633.201389,38003.483665986045,51855830.02124696,5692.968800483572,129846,3364
2024-06-01T07:37:24.827,2308943774.8096666,37988.02257628109,51531086.76849909,5675.114908996287,129846,3364
2024-06-01T07:38:49.595,2308061658.1692514,37980.76534715674,51533962.32979943,5675.273249467786,129846,3364
2024-06-01T07:40:14.363,2309501560.6723647,37992.61080026257,51608255.927937284,5679.362636331722,129846,3364
