Time	Temperature(MK)	Temperature_ERR	EM(10^46 cm^-3)	EM_ERR
2024-06-02T06:50:03	7.598116655420773	0.7075934593837994	116.05559392152705	44.55737219953322
2024-06-02T06:50:43	6.985308079365222	0.7244087848747327	133.29584203551084	63.346188122907364
2024-06-02T06:51:23	6.331538190921012	0.4896884213326334	179.83352305554288	67.8328348476836
2024-06-02T06:52:03.500000	7.599479282819916	0.7421851974826974	78.66836722009708	31.034768067229926
2024-06-02T06:52:44.500000	5.265942896640359	0.6430545036099741	217.9762524877379	118.93972828993162
2024-06-02T06:53:25.500000	6.276927519702082	0.6830817367954876	176.86364194032217	97.78737221786959
2024-06-02T06:54:06.500000	6.073775783092993	0.6576957573554097	227.53023920263146	128.22814801845504
2024-06-02T06:54:47.500000	6.627122342946894	0.3571987425233065	134.17339766499032	33.28578140371519
2024-06-02T06:55:29	6.2234092852943155	0.6783451142729998	101.50270833353255	44.31893696660224
2024-06-02T06:56:11	7.33561030543567	0.7750302625191998	91.83625291411536	41.348647016775686
2024-06-02T06:56:53	7.1382698327942	0.6515683065828287	90.29068239079712	33.21319003083151
2024-06-02T06:57:35	6.409005936996042	0.34190455823475707	170.75097208909023	46.844018152647315
2024-06-02T06:58:17	6.097983035497032	0.7231617531039738	169.9328456770971	94.3536929904196
2024-06-02T06:58:59	6.570811874001546	0.6747003990362835	133.8846980232031	64.99673815375672
2024-06-02T06:59:41	6.67587605850646	0.6824726204947557	120.40948116300066	56.785813483317064
2024-06-02T07:00:22.500000	6.563627442588947	0.3250136064884064	160.70109355603552	38.36981345386059
2024-06-02T07:01:03.500000	7.205479610542588	0.7084839140072091	110.09384968267071	46.09860700880551
2024-06-02T07:01:44.500000	6.497569224186026	0.6530482171243435	189.89713377709995	93.76087884635977
2024-06-02T07:02:25	6.69970176457764	0.3573287626999041	169.33093401178417	43.957178713749826
2024-06-02T07:03:05	5.705163830707861	0.5655392423004602	177.9880966598845	77.60421991059727
2024-06-02T07:03:45.500000	6.055438357388839	0.5880477452427973	226.63976454218152	110.72191488117421
2024-06-02T07:04:26	6.726168127419748	0.6666563274366433	160.42759494710666	74.92678709432349
2024-06-02T07:05:05.500000	7.1941137707094835	0.6694827811550043	110.99218490271035	43.48298248695892
2024-06-02T07:05:44.500000	6.753414466504453	0.713441475923302	162.0538138126073	80.2605367897211
2024-06-02T07:06:23.500000	6.983143491112198	0.6311925405910357	140.17695458090435	55.197823297550784
2024-06-02T07:07:02.500000	7.134152484687904	0.6191664284604766	150.25899814552145	58.97312079352891
2024-06-02T07:07:40.500000	7.521274651437216	0.6740351762291268	122.26714089909262	45.87559132229784
2024-06-02T07:08:17	8.355628892438279	0.6798783368307867	107.19456282880185	32.5910716738196
2024-06-02T07:08:52.500000	10.603436352297416	0.8447356592040643	86.22969709324342	13.232646329471152
2024-06-02T07:09:27	10.068578230882487	0.411966015358335	71.51088129348985	9.191765428798137
2024-06-02T07:10:01.500000	8.45963777192576	0.576342726969089	134.50665182820254	34.13396151440048
2024-06-02T07:10:36	7.572883027203735	0.5429346285625466	199.44861250824226	59.48205655253694
2024-06-02T07:11:10	8.863887110519165	0.5660825033583856	121.61931813722549	26.529113076396857
2024-06-02T07:11:44	7.569224295803625	0.5621787000789239	230.48669217630737	73.72352579722005
2024-06-02T07:12:18.500000	7.281450941076601	0.49222378323213795	254.85259177461828	75.39612959278175
2024-06-02T07:12:53.500000	7.426964814272545	0.2900262529810631	195.6280250984546	31.911575731944005
2024-06-02T07:13:29	6.238899217243852	0.2480529110330322	334.1366942454974	65.71946169162894
2024-06-02T07:14:05.500000	6.839185864528817	0.27907824697889094	238.48471627785509	44.98210865495188
2024-06-02T07:14:42.500000	7.151248995666506	0.3116180970173242	174.67704108285062	32.66755719979348
2024-06-02T07:15:19.500000	7.5128937837989245	0.3646260523363233	136.5584723193181	28.25828888800971
2024-06-02T07:15:57	6.078254873404402	0.5638731169943041	311.46901953310226	149.266889004756
2024-06-02T07:16:35	6.379730401594562	0.2708880162624009	264.5393974946503	57.177584300376985
2024-06-02T07:17:12.500000	7.181634921187621	0.3342857528744855	167.10301805052018	34.719608394522986
2024-06-02T07:17:49.500000	7.218226971884651	0.3304123964739168	137.39012625388952	25.703724566077007
2024-06-02T07:18:27	7.05280249427575	0.6572006049179054	165.4018752049803	70.55320084479801
2024-06-02T07:19:05	6.869911455849478	0.6048766098805209	178.96301242234853	72.28037716781299
2024-06-02T07:19:42.500000	7.045445429415449	0.3220071310465572	183.37523834192353	38.14694057366636
2024-06-02T07:20:20	6.484988192108857	0.47404090774155977	216.7419917555752	72.56618687189936
2024-06-02T07:20:58	6.990224208177715	0.5994916443081083	259.5440265787278	104.71497532670755
2024-06-02T07:21:36	6.989366754344255	0.6159041398298972	136.3892961825855	51.84146758237396
2024-06-02T07:22:14.500000	6.715315479161899	0.5846610631029887	170.75787572999803	68.40822258318863
2024-06-02T07:22:53.500000	6.758138736474962	0.3280281638823399	178.18359735466655	40.25937087426079
2024-06-02T07:23:32.500000	5.861285076264689	0.27367429250165837	331.8492338215371	87.60656634651865
2024-06-02T07:24:12	6.510831517117886	0.6258710915882774	179.44039366697646	86.2328127642149
2024-06-02T07:24:52	6.16469529614568	0.304854781962208	236.74188366895856	63.7826301707508
2024-06-02T07:25:32.500000	6.192234133817579	0.29151460387779654	230.68466125524753	54.92482441878941
2024-06-02T07:26:13.500000	6.2897131455253055	0.9022772732886444	199.99486103348505	158.71855875148822
2024-06-02T07:26:54.500000	5.36504532777719	0.28130164575367356	366.27281861959705	98.0089660523016
2024-06-02T07:27:35.500000	5.888242089934963	0.2828183676044289	251.72299405695898	63.69920108069617
