DateTime,Diff_count
2024-06-02 06:31:23.992745,106681.67243136333
2024-06-02 06:32:50.776020,94864.97624143524
2024-06-02 06:34:17.562180,88836.37943411074
2024-06-02 06:35:44.345455,82032.53834907286
2024-06-02 06:37:11.126605,103397.41053071324
2024-06-02 06:38:37.910765,122102.4310975579
2024-06-02 06:40:04.696040,162418.92502990522
2024-06-02 06:41:31.479200,180352.0156450296
2024-06-02 06:42:58.263475,194564.26303927664
2024-06-02 06:44:25.486350,176632.01224016392
2024-06-02 06:45:51.831910,151948.84950424443
2024-06-02 06:47:18.615935,169043.8279989201
2024-06-02 06:48:45.400220,161487.96502813647
2024-06-02 06:50:12.185370,162305.10442214116
2024-06-02 06:51:38.968655,146253.61997996885
2024-06-02 06:53:05.752930,154811.497010858
2024-06-02 06:54:32.538090,142137.35544506094
2024-06-02 06:55:59.321365,138275.63275841513
2024-06-02 06:57:26.105400,160063.39867971488
2024-06-02 06:58:52.890675,147430.60210393797
2024-06-02 07:00:19.673825,163793.1900191904
2024-06-02 07:01:46.713110,178121.28190213515
2024-06-02 07:03:13.786260,164663.13043964034
2024-06-02 07:04:40.858545,180043.49041811278
2024-06-02 07:06:07.929695,192806.60642175592
2024-06-02 07:07:35.285500,161985.52694454684
2024-06-02 07:09:02.751300,157679.8581265853
2024-06-02 07:10:29.146290,162155.45394060295
2024-06-02 07:11:56.186565,164618.66299273184
2024-06-02 07:13:23.227725,140826.72892759953
2024-06-02 07:20:12.187705,222107.19065897644
2024-06-02 07:21:39.195855,203853.85824488223
2024-06-02 07:23:06.205140,197009.69427511093
2024-06-02 07:24:33.212290,206236.99581523446
2024-06-02 07:26:00.220565,213016.27563412304
2024-06-02 07:27:27.229725,191197.22770452325
2024-06-02 07:28:54.238000,183234.20152667756
2024-06-02 07:30:21.245160,177773.51168380186
2024-06-02 07:31:48.475310,156598.12338525828
2024-06-02 07:34:43.275500,199953.65130713067
2024-06-02 07:36:10.268030,164405.97606170468
2024-06-02 07:37:37.568180,168353.23184493848
2024-06-02 07:39:04.827465,160832.68470110762
2024-06-02 07:40:32.926150,167164.05523792404
2024-06-02 07:41:59.388775,148826.6117783389
2024-06-02 07:43:26.716060,131255.94972998023
2024-06-02 07:44:54.122100,145419.6623286659
2024-06-02 07:46:21.309495,133862.16099364407
2024-06-02 07:47:48.605645,158279.78232139416
2024-06-02 07:49:15.900930,163100.08952535948
2024-06-02 07:50:43.198080,116102.78572677607
2024-06-02 07:52:10.494365,124545.21074085354
2024-06-02 07:53:37.789515,113616.83261905245
2024-06-02 07:55:05.868000,111196.0147345924
2024-06-02 07:56:32.382950,101200.31829948474
2024-06-02 07:57:59.710110,115431.00335555736
2024-06-02 07:59:27.638500,86278.23980264913
2024-06-02 08:00:54.398545,94243.51279998929
2024-06-02 08:02:21.950830,86228.10263796098
2024-06-02 08:03:49.502980,127338.16018341703
2024-06-02 08:05:17.552650,81446.0767654762
2024-06-02 08:06:44.607415,103547.88908433047
2024-06-02 08:08:12.158700,112047.60308230857
2024-06-02 08:09:39.743725,110932.31749518882
2024-06-02 08:11:07.296010,116259.68368511996
2024-06-02 08:12:34.847295,100119.70881571248
2024-06-02 08:14:02.400445,93817.31181858276
2024-06-02 08:15:29.952730,122938.43796093274
2024-06-02 08:16:57.504880,150791.5547553182
2024-06-02 08:18:25.571650,117779.7705855359
2024-06-02 08:19:52.609325,108544.93249382755
2024-06-02 08:21:20.161600,100653.99443228809
2024-06-02 08:22:47.710760,104959.52492345234
2024-06-02 08:24:15.231910,144041.53901894198
2024-06-02 08:25:42.752195,193991.281704587
2024-06-02 08:27:10.303345,138317.36937718405
2024-06-02 08:28:37.856630,114542.48958068938
2024-06-02 08:30:05.376790,227864.9790436399
2024-06-02 08:31:33.119065,203758.96146316052
2024-06-02 08:33:00.928225,143998.44118143216
2024-06-02 08:34:28.736500,136971.52255151374
2024-06-02 08:35:56.580660,127927.27464846008
2024-06-02 08:37:24.384945,132056.54550901282
2024-06-02 08:38:52.193220,137139.47850670488
2024-06-02 08:40:20.125500,30044.975985109664
2024-06-02 08:41:47.809530,155677.89910697695
2024-06-02 08:43:15.617690,227819.0456861708
2024-06-02 08:44:43.425975,280924.72344414797
2024-06-02 08:46:11.233125,386960.08998742315
2024-06-02 08:47:39.424100,844982.708389769
2024-06-02 08:59:53.764220,508563.2143143966
2024-06-02 09:01:21.731495,407171.2637219564
2024-06-02 09:02:49.795655,394203.06891761714
2024-06-02 09:04:17.859940,323388.294600473
2024-06-02 09:05:45.923965,324615.9099381298
2024-06-02 09:07:13.988250,345527.94440360833
2024-06-02 09:08:42.524100,325038.5543673747
2024-06-02 09:10:10.116685,285344.48541608575
2024-06-02 09:11:38.180970,281079.6310728804
2024-06-02 09:13:06.211130,289550.9338681768
2024-06-02 09:14:34.276405,272911.80581851664
2024-06-02 09:16:02.307565,331447.4861752772
2024-06-02 09:17:30.339850,333291.18883870647
