time_start,time_end,T,T_er1,T_er2,EM,EM_er1,EM_er2,L
2024-11-01T01:58:20.000,2024-11-01T01:58:40.000,9.491871422565406,0.17190510138139814,0.40077526811016284,78.8173872134469,23.110867182398053,13.364270986872299,-12.504140836310782
2024-11-01T01:58:40.000,2024-11-01T01:59:00.000,10.382752690803077,0.31853542118639133,0.4621019122628294,32.48636169264192,9.8636778854876,8.88504983780959,-16.090400344130323
2024-11-01T01:59:00.000,2024-11-01T01:59:20.000,9.824741023780161,0.3268209510586271,0.41156888658888136,45.22513250590705,12.848246090563855,15.781610425762686,-7.08178859210032
2024-11-01T01:59:20.000,2024-11-01T01:59:40.000,9.546568998041273,0.3059569171370171,0.3216799451901835,56.75924569961923,14.46074380658736,17.880056610734798,-6.238826167801845
2024-11-01T01:59:40.000,2024-11-01T02:00:00.000,10.208571485979661,0.36526886654938906,0.3815317482911631,29.90479901723127,8.272546507151102,10.129693854797019,-16.07588749494937
2024-11-01T02:00:00.000,2024-11-01T02:00:20.000,13.086602162829521,2.2936286178512457,0.9901010060266522,4.6918724290906875,1.7607263025604087,15.843694074750402,-16.077108711723753
2024-11-01T02:00:20.000,2024-11-01T02:00:40.000,10.393226464753692,0.8560248039823755,0.8547590987420399,25.505010539328975,12.034792981941994,27.321337603358106,-6.761408824100963
2024-11-01T02:00:40.000,2024-11-01T02:01:00.000,10.51480030249879,0.45159867940274445,0.4970872274053111,22.536297976308337,7.077304480854107,9.738328716189177,-8.88355038721892
2024-11-01T02:01:00.000,2024-11-01T02:01:20.000,9.873660768108351,0.24476359622229538,0.4007202773946581,36.39030136458436,10.070883671063179,8.908449815268867,-7.009014908311027
2024-11-01T02:01:20.000,2024-11-01T02:01:40.000,10.123512477690007,1.073402497985258,12.063772447806045,30.07841179564687,29.657669295284744,49.98701873581605,-7.83929539611054
2024-11-01T02:01:40.000,2024-11-01T02:02:00.000,9.897523555770128,0.40138185009015004,0.4759352601552145,34.97269110025175,11.390031438734187,14.738144585338574,-5.0059241885403924
2024-11-01T02:02:00.000,2024-11-01T02:02:20.000,9.881826567792485,0.6085872920763737,16.16818466389416,35.078144957527776,34.91939534012723,25.353890433305814,-6.892675583010398
2024-11-01T02:02:20.000,2024-11-01T02:02:40.000,10.400272788075421,0.37404689238967137,0.7083868345466318,23.95277616103546,9.888653008695364,8.466322028839755,-8.141499349805963
2024-11-01T02:02:40.000,2024-11-01T02:03:00.000,10.043768879260345,0.8236414334756379,1.3666951056445793,31.3151443231377,19.84315665081943,34.48246528934396,-12.706753639874268
