time_start,time_end,T,T_er1,T_er2,EM,EM_er1,EM_er2,Flux,Flux_er1,Flux_er2,Index,Index_er1,Index_er2,Ecut,Ecut_er1,Ecut_er2,L
2024-11-01T01:58:20.000,2024-11-01T01:58:40.000,9.277624260411724,0.06755281401241398,0.14782678824137108,91.74615069288953,10.833843928960391,6.012649200346175,0.12721860869983945,0.020604802973658187,0.05071738845263635,8.370195566103835,1.3196930366098627,2.5857379623134555,10.512965733105158,0.3783704646380954,0.705004218683424,-9.997245138342578
2024-11-01T01:58:40.000,2024-11-01T01:59:00.000,9.187983704773236,0.1274505959189458,0.22967357390991516,85.85806275751048,15.941113079358828,10.411863608760555,0.139198439460181,0.030246284335610524,0.07802731789949191,11.7826684503748,2.4570961758851215,1.928214874394003,11.52520373803087,0.9091889745924426,0.773089570495527,-12.120099072776595
2024-11-01T01:59:00.000,2024-11-01T01:59:20.000,9.04531767939991,0.10733698781721124,0.264705877559523,87.70044995755352,18.658894819801517,8.860434404237111,0.13449745507315422,0.025271501734642182,0.058365757812066266,10.725248421792672,2.053500642266494,2.8262826047130964,11.161746584576933,0.7159493623926885,0.835246097903493,-4.762178273948916
2024-11-01T01:59:20.000,2024-11-01T01:59:40.000,9.070837439480979,0.14783272575990658,0.2358212560371502,82.99842207626145,16.181991423577514,12.788835135925396,0.1566813665447584,0.04073303961067634,0.09421482511489604,11.55329856736362,2.53489515532668,2.3057000657070716,10.528950718920829,0.3697958104514889,0.6322894748413059,-5.6682814855776
2024-11-01T01:59:40.000,2024-11-01T02:00:00.000,8.953372573056239,0.14384536563332873,0.3216109742896123,84.01262223435624,22.10812473835921,11.385501715292335,0.16339151539119084,0.045889173434339375,0.12653891162320824,11.54538771284041,2.4333209278063723,2.2847239218317945,11.004067282775905,0.7872051886932319,1.2286720557905522,-11.667947341869041
2024-11-01T02:00:00.000,2024-11-01T02:00:20.000,11.27819892960956,0.9912143880980118,1.351499657045414,13.387497562079501,7.584440707044936,14.489400121154437,0.14356709401654527,0.03396701321414525,0.04807244857368309,8.123472049572502,1.3392882886020514,4.491335915287376,10.582382387998013,0.4650570116191943,0.9862732277416733,-10.802136796097049
2024-11-01T02:00:20.000,2024-11-01T02:00:40.000,9.01026351790294,0.18052852235437555,0.4223248487744602,78.93005977664393,23.92576160273437,15.498195415711123,0.17277584300487642,0.055761487139112526,0.09016328089292885,10.087973113572751,1.6243096964733752,2.487465214240615,10.909332789217096,0.6092948588095801,0.8584357833824505,-5.757243732879068
2024-11-01T02:00:40.000,2024-11-01T02:01:00.000,8.989574462083535,0.203002082435777,0.31207251208268083,78.82444519958122,20.527253799543047,15.55235909375837,0.16932718292525734,0.050152985094359503,0.1179264000043197,12.106799952951414,2.280170381071189,1.9338406636379002,11.577829824302391,0.9120282589316684,0.7351552747593608,-6.955441982508043
2024-11-01T02:01:00.000,2024-11-01T02:01:20.000,8.938308826662867,0.1760404736674257,0.24761906673969492,79.7791923900673,16.29475237671336,15.141851462300735,0.16856668030171174,0.055260923109875654,0.11278053355061246,11.626145398006974,2.247386017492518,1.9271278402976524,10.899069087887668,0.6340632041127954,0.9163439102136017,-5.218178180781237
2024-11-01T02:01:20.000,2024-11-01T02:01:40.000,8.88801778595081,0.13294750220219242,0.24461878848421215,84.88496356863476,17.322334995199995,11.347540217382914,0.1419554065629947,0.03236494592002338,0.08571688774311317,11.927946943132122,2.172648149385644,2.0406882685663668,11.373473056766608,0.955832523525336,0.7852138553782702,-4.92534618077859
2024-11-01T02:01:40.000,2024-11-01T02:02:00.000,9.140868634540869,0.301328238940469,0.34468082346332984,63.45206360781423,16.94538262069417,19.360712515538857,0.24141807356077116,0.10579811284602353,0.17402249024364885,11.843504446203692,2.426246832312641,2.1071269859152135,10.391292856626924,0.28541326338095097,0.6523652490347516,-3.5822785112304327
2024-11-01T02:02:00.000,2024-11-01T02:02:20.000,9.117370234947108,0.3264075394930206,0.5575647093123219,64.66802985170645,25.162874974718633,24.17843809761588,0.17957010918008626,0.06307951362517725,0.11498200808234155,12.03754145079088,2.7099591558972715,2.1804693700489963,10.509244168691689,0.4246860377186348,0.6789030519341317,-5.800211769649007
2024-11-01T02:02:20.000,2024-11-01T02:02:40.000,8.867839648553044,0.11106786602083218,0.2150955505730714,85.40552081901726,16.112630198844585,10.815082902163454,0.14404832735988826,0.03410749374758541,0.08521665686720128,8.37401945190744,1.1412635234818138,2.432280505472315,10.81163794443605,0.5901851617287015,0.8224950536692752,-4.626708153623905
2024-11-01T02:02:40.000,2024-11-01T02:03:00.000,8.891954027918567,0.1294930677442654,0.28879495396769883,84.18601742240709,20.56211654157007,11.761156285501158,0.15330199537410494,0.03974605250743808,0.10103551153256468,12.404557966952689,2.321030324000658,1.6162780213526826,11.101527029604027,0.7742721195358424,0.8327574511902149,-10.686689460062489
2024-11-01T02:03:00.000,2024-11-01T02:03:20.000,8.731213878861023,0.1394714593008839,0.34585691123495543,83.05120813019558,23.51845410786258,12.286445308993407,0.1464878149770086,0.03458773553425505,0.06910488939479378,9.27764629569808,1.9068170418543158,3.362473578679321,10.619398877711966,0.4330558470674539,1.0456305504581458,-8.580801324980236
