time_start,time_end,T,T_er1,T_er2,EM,EM_er1,EM_er2,Flux,Flux_er1,Flux_er2,Index,Index_er1,Index_er2,Ecut,Ecut_er1,Ecut_er2,L
2024-11-01T01:55:00.000,2024-11-01T01:55:20.000,9.437923569705038,0.14287823064147176,0.2859605973316093,85.21866845306661,19.081659891769903,11.358254246557479,0.1320418491939802,0.02333151976007443,0.0492957736498327,12.225509445371365,2.6578022994363995,1.9436153729769696,12.296880773508121,0.8240328720329906,0.7456253388799805,-4.342909234918157
2024-11-01T01:55:20.000,2024-11-01T01:55:40.000,14.036107005625468,0.5699143153792043,1.8626869856381703,4.626560841406397,2.2645301008115997,1.3151879504918709,0.12577318144760463,0.02091059886530025,0.04928572785790822,8.086040205461003,2.8683024845485807,6.630236519542288,11.23269185621659,1.064808813777697,2.352120151380195,-7.689754073932953
2024-11-01T01:55:40.000,2024-11-01T01:56:00.000,10.01117331829824,0.17408591624896452,0.22025765760096405,81.20071900739657,13.209294125386336,12.137883707518895,0.23552221434699971,0.06562342174043428,0.06483903654575573,3.956412192651872,0.11350884964258823,0.11694812480095118,11.082273502184297,0.7309026584275511,1.4081641467378319,-8.776314919688076
2024-11-01T01:56:00.000,2024-11-01T01:56:20.000,14.886553154233514,1.0981771277701942,0.9464690536556741,4.845635040290839,1.3967519579182373,2.8036641529657125,0.13775517811330576,0.030625350857273095,0.08705216199673751,5.650905958529792,0.5202325396573109,1.3648783616086115,10.77683274145759,0.6007341197935911,1.9530315519831571,-18.250840584178974
2024-11-01T01:56:20.000,2024-11-01T01:56:40.000,9.978064565969353,0.13304408683413627,0.2442285482239761,86.04345859588196,14.872791863262094,9.854856367397844,0.17381025059674518,0.04699880632514841,0.10417772819741608,6.107346432402265,0.4414474984309287,0.6921852465875453,13.340382043930642,1.6646395259414373,1.3172862912152823,-6.217348437244347
2024-11-01T01:56:40.000,2024-11-01T01:57:00.000,15.152327273322694,0.5961103479545304,0.9926693297875424,4.35517598107093,1.1805516246028573,1.0938759220395111,0.14728292745961807,0.0381590172598401,0.08803404488720504,7.287089576791098,1.5053288087563255,7.1598254030150095,10.338225101707588,0.23243300129565547,0.7288158721464555,-22.013199756953995
2024-11-01T01:57:00.000,2024-11-01T01:57:20.000,9.738377057541125,0.1341025029027012,0.37349828291707077,86.46156411234038,23.234268475194632,10.683496371010918,0.11880818425429526,0.01331681514549074,0.03687417368802973,7.471870997499042,1.134804678883654,1.8339396265410572,12.247234956587565,1.1696002747894703,0.9676568825338112,-9.435686714686884
2024-11-01T01:57:20.000,2024-11-01T01:57:40.000,12.360075446594188,0.39536086080727273,1.0501824622495644,12.641956069183724,5.399308956984662,3.4004973965185457,0.15197111717171918,0.044014608075815725,0.1310930898103158,11.344027324519857,3.35397333448047,2.843995356638242,10.422005299087543,0.3074644942867568,1.1169224582454298,-26.335745524759037
2024-11-01T01:57:40.000,2024-11-01T01:58:00.000,9.786406148578987,0.17829211653038435,0.3458387218329211,78.32348994358634,19.361932206757018,12.424390593923334,0.13763874257036765,0.027078185207222077,0.059809550908872994,7.137332817828683,0.9508211942613229,1.368875292589741,10.977902252137753,0.6821634712101456,1.1421339475804704,-7.7356780502315665
2024-11-01T01:58:00.000,2024-11-01T01:58:20.000,9.500971497170118,0.0930776146358312,0.19722533178395807,90.13145708280763,14.201981386614136,7.1388018213027635,0.13871706722093502,0.029235047813332804,0.06526158148348143,8.113094790813783,1.00204625525007,2.192993113590207,11.006018403443935,0.7497458541244733,1.4400773761715318,-4.632786723433686
